"","Sample","X","Y","site","year","HydroBasin","Country"
"S8298_2010","S8298_2010",0.49265281377104,0.3003080698882,"S8298",2010,"2080030100","SWE"
"S8302_2005","S8302_2005",0.240317733000639,0.175141216688753,"S8302",2005,"2080030100","SWE"
"S8302_2012","S8302_2012",0.873781115127482,0.308622795955539,"S8302",2012,"2080030100","SWE"
"S8302_2008","S8302_2008",1.25115144505431,0.450690564436544,"S8302",2008,"2080030100","SWE"
"S8302_2013","S8302_2013",0.749327892561634,0.330620377010471,"S8302",2013,"2080030100","SWE"
"S8302_2006","S8302_2006",0.54854403561515,0.303296363228239,"S8302",2006,"2080030100","SWE"
"S8302_2007","S8302_2007",0.958416727643207,0.392945700592371,"S8302",2007,"2080030100","SWE"
"S8302_2009","S8302_2009",0.736770859469463,0.310329535313222,"S8302",2009,"2080030100","SWE"
"S8302_2010","S8302_2010",-0.367367939993425,1.73638624986134,"S8302",2010,"2080030100","SWE"
"S831_2005","S831_2005",1.67887948153904,0.770478739958498,"S831",2005,"2080032980","SWE"
"S831_2006","S831_2006",1.67887948153904,0.770478739958498,"S831",2006,"2080032980","SWE"
"S831_2007","S831_2007",1.67887948153904,0.770478739958498,"S831",2007,"2080032980","SWE"
"S831_2008","S831_2008",1.67887948153904,0.770478739958498,"S831",2008,"2080032980","SWE"
"S831_2009","S831_2009",1.67887948153904,0.770478739958498,"S831",2009,"2080032980","SWE"
"S831_2010","S831_2010",1.67887948153904,0.770478739958498,"S831",2010,"2080032980","SWE"
"S831_2011","S831_2011",1.67887948153904,0.770478739958497,"S831",2011,"2080032980","SWE"
"S831_2012","S831_2012",1.67887948153904,0.770478739958497,"S831",2012,"2080032980","SWE"
"S831_2013","S831_2013",1.69289790012752,0.738716920244517,"S831",2013,"2080032980","SWE"
"S8321_2012","S8321_2012",1.72692780654981,0.522521183102941,"S8321",2012,"2080030160","SWE"
"S8321_2004","S8321_2004",1.72011441971882,0.557750064861257,"S8321",2004,"2080030160","SWE"
"S8321_2006","S8321_2006",1.72697143832911,0.522551280323786,"S8321",2006,"2080030160","SWE"
"S8321_2005","S8321_2005",1.71273634583774,0.513183976527376,"S8321",2005,"2080030160","SWE"
"S8321_2007","S8321_2007",1.29803382904112,0.391480422872698,"S8321",2007,"2080030160","SWE"
"S8321_2008","S8321_2008",1.71192837959839,0.566557211980941,"S8321",2008,"2080030160","SWE"
"S8321_2009","S8321_2009",1.68545887758641,0.546928467554419,"S8321",2009,"2080030160","SWE"
"S8321_2010","S8321_2010",1.75503412891197,0.544986467048865,"S8321",2010,"2080030160","SWE"
"S8321_2013","S8321_2013",1.67924038269223,0.526983481097782,"S8321",2013,"2080030160","SWE"
"S8329_2004","S8329_2004",1.57590147693057,0.496316682857262,"S8329",2004,"2080030160","SWE"
"S8329_2008","S8329_2008",1.63546027435098,0.488609745699287,"S8329",2008,"2080030160","SWE"
"S8329_2012","S8329_2012",1.71660330540294,0.516090924028276,"S8329",2012,"2080030160","SWE"
"S8329_2005","S8329_2005",1.69122607630678,0.499042900567017,"S8329",2005,"2080030160","SWE"
"S8329_2006","S8329_2006",1.61392112322271,0.484383845982273,"S8329",2006,"2080030160","SWE"
"S8329_2007","S8329_2007",1.45393073715354,0.421469317637481,"S8329",2007,"2080030160","SWE"
"S8329_2009","S8329_2009",1.60332120756203,0.509405784675397,"S8329",2009,"2080030160","SWE"
"S8329_2010","S8329_2010",1.72557034679976,0.511031328696847,"S8329",2010,"2080030160","SWE"
"S8329_2013","S8329_2013",1.71998963111402,0.51010870906434,"S8329",2013,"2080030160","SWE"
"S8330_2012","S8330_2012",0.283398959223934,1.78822270293256,"S8330",2012,"2080030100","SWE"
"S8330_2011","S8330_2011",-0.907046680926493,-1.34222057619828,"S8330",2011,"2080030100","SWE"
"S8330_2013","S8330_2013",0.315617762333455,-0.855743555019221,"S8330",2013,"2080030100","SWE"
"S8330_2005","S8330_2005",0.737616563730518,0.268868142789996,"S8330",2005,"2080030100","SWE"
"S8330_2006","S8330_2006",-0.494558238374151,-1.19379535188529,"S8330",2006,"2080030100","SWE"
"S8330_2007","S8330_2007",0.230724053927953,-0.899604049004374,"S8330",2007,"2080030100","SWE"
"S8330_2008","S8330_2008",1.20433515908935,0.467221471526035,"S8330",2008,"2080030100","SWE"
"S8330_2009","S8330_2009",0.61192242547817,0.090113819526272,"S8330",2009,"2080030100","SWE"
"S8330_2010","S8330_2010",0.343278247695298,1.80697649097646,"S8330",2010,"2080030100","SWE"
"S8335_2012","S8335_2012",1.79517487293814,0.532559146093586,"S8335",2012,"2080030160","SWE"
"S8335_2004","S8335_2004",1.6127466409204,0.501631790237668,"S8335",2004,"2080030160","SWE"
"S8335_2006","S8335_2006",0.444600243468464,0.0478963101679168,"S8335",2006,"2080030160","SWE"
"S8335_2008","S8335_2008",1.54301363050428,0.494300771218591,"S8335",2008,"2080030160","SWE"
"S8335_2009","S8335_2009",1.73087504237298,0.552941224891271,"S8335",2009,"2080030160","SWE"
"S8335_2005","S8335_2005",1.74680336879404,0.498678404790102,"S8335",2005,"2080030160","SWE"
"S8335_2007","S8335_2007",1.74437318173239,0.538283314394106,"S8335",2007,"2080030160","SWE"
"S8335_2010","S8335_2010",1.80781776943304,0.567144196846099,"S8335",2010,"2080030160","SWE"
"S8335_2013","S8335_2013",1.65230407565936,0.482281618183666,"S8335",2013,"2080030160","SWE"
"S8337_2012","S8337_2012",1.7274242059822,0.472682088339559,"S8337",2012,"2080030160","SWE"
"S8337_2004","S8337_2004",1.52950154060426,0.449338875590657,"S8337",2004,"2080030160","SWE"
"S8337_2005","S8337_2005",1.67371113231706,0.470203322799643,"S8337",2005,"2080030160","SWE"
"S8337_2006","S8337_2006",0.846455944760322,0.170764142057312,"S8337",2006,"2080030160","SWE"
"S8337_2007","S8337_2007",1.69790335461748,0.495420103285775,"S8337",2007,"2080030160","SWE"
"S8337_2008","S8337_2008",1.55513784789591,0.436609443904016,"S8337",2008,"2080030160","SWE"
"S8337_2009","S8337_2009",1.73302861546008,0.526841130788319,"S8337",2009,"2080030160","SWE"
"S8337_2010","S8337_2010",1.35821716092587,0.385444491569677,"S8337",2010,"2080030160","SWE"
"S8337_2013","S8337_2013",1.70948304047133,0.500625609534222,"S8337",2013,"2080030160","SWE"
"S8338_2004","S8338_2004",1.65118990395468,0.481943446825004,"S8338",2004,"2080030160","SWE"
"S8338_2006","S8338_2006",1.74268932837765,0.456893801373294,"S8338",2006,"2080030160","SWE"
"S8338_2008","S8338_2008",1.72236646283938,0.520018784059052,"S8338",2008,"2080030160","SWE"
"S8338_2009","S8338_2009",1.43882056812814,0.439647714690634,"S8338",2009,"2080030160","SWE"
"S8338_2011","S8338_2011",1.71973222531524,0.518077020254301,"S8338",2011,"2080030160","SWE"
"S8338_2012","S8338_2012",1.71376416297242,0.51245450668807,"S8338",2012,"2080030160","SWE"
"S8338_2013","S8338_2013",1.7505668156153,0.505982826504385,"S8338",2013,"2080030160","SWE"
"S8338_2005","S8338_2005",1.74705400755241,0.531882698199431,"S8338",2005,"2080030160","SWE"
"S8338_2007","S8338_2007",1.73934526866282,0.475219038961846,"S8338",2007,"2080030160","SWE"
"S8338_2010","S8338_2010",1.72371336776978,0.501337832987164,"S8338",2010,"2080030160","SWE"
"S8341_2012","S8341_2012",0.178481496971067,1.7789626318318,"S8341",2012,"2080030100","SWE"
"S8341_2008","S8341_2008",0.233847799033425,0.136049889868127,"S8341",2008,"2080030100","SWE"
"S8341_2009","S8341_2009",0.577362968960522,0.167832853370114,"S8341",2009,"2080030100","SWE"
"S8341_2011","S8341_2011",0.615713871264095,0.32815634745589,"S8341",2011,"2080030100","SWE"
"S8341_2013","S8341_2013",0.00850651342790938,-0.861679292946068,"S8341",2013,"2080030100","SWE"
"S8341_2005","S8341_2005",0.297418212363206,-0.836800730866805,"S8341",2005,"2080030100","SWE"
"S8341_2006","S8341_2006",0.613920136981458,-0.803407898529691,"S8341",2006,"2080030100","SWE"
"S8341_2007","S8341_2007",0.0198735845469605,-0.933123816006212,"S8341",2007,"2080030100","SWE"
"S8341_2010","S8341_2010",0.309475566148578,1.89386638757627,"S8341",2010,"2080030100","SWE"
"S8345_2004","S8345_2004",1.68575866959335,0.503440628800497,"S8345",2004,"2080030160","SWE"
"S8345_2006","S8345_2006",1.73639107184419,0.524800977465279,"S8345",2006,"2080030160","SWE"
"S8345_2008","S8345_2008",1.71977560515383,0.524946401469474,"S8345",2008,"2080030160","SWE"
"S8345_2009","S8345_2009",1.71824815374069,0.51356982430799,"S8345",2009,"2080030160","SWE"
"S8345_2011","S8345_2011",1.73235704955762,0.51818256955247,"S8345",2011,"2080030160","SWE"
"S8345_2012","S8345_2012",1.72802691457124,0.510788726563138,"S8345",2012,"2080030160","SWE"
"S8345_2013","S8345_2013",1.71820213562797,0.503634448803933,"S8345",2013,"2080030160","SWE"
"S8345_2005","S8345_2005",1.75288560958601,0.516906951661812,"S8345",2005,"2080030160","SWE"
"S8345_2007","S8345_2007",1.71903347025293,0.494277366038674,"S8345",2007,"2080030160","SWE"
"S8345_2010","S8345_2010",1.70779196810238,0.515078633558942,"S8345",2010,"2080030160","SWE"
"S8346_2012","S8346_2012",1.72386342797924,0.444728978139862,"S8346",2012,"2080030160","SWE"
"S8346_2006","S8346_2006",1.62614959617958,0.493972295202875,"S8346",2006,"2080030160","SWE"
"S8346_2008","S8346_2008",1.73657369620524,0.467517722611681,"S8346",2008,"2080030160","SWE"
"S8346_2011","S8346_2011",1.76120105671446,0.450706436415822,"S8346",2011,"2080030160","SWE"
"S8346_2005","S8346_2005",1.72770404506719,0.457419615158923,"S8346",2005,"2080030160","SWE"
"S8346_2007","S8346_2007",1.71101253645524,0.492329287930272,"S8346",2007,"2080030160","SWE"
"S8346_2009","S8346_2009",1.73049674507911,0.319345703211237,"S8346",2009,"2080030160","SWE"
"S8346_2010","S8346_2010",1.72911905222776,0.524048015442969,"S8346",2010,"2080030160","SWE"
"S8346_2013","S8346_2013",1.71839236878333,0.491753018161036,"S8346",2013,"2080030160","SWE"
"S8347_2004","S8347_2004",1.7263596145082,0.531853310369727,"S8347",2004,"2080030160","SWE"
"S8347_2006","S8347_2006",1.73844488663753,0.530899689358901,"S8347",2006,"2080030160","SWE"
"S8347_2008","S8347_2008",1.75033697714199,0.530511581342045,"S8347",2008,"2080030160","SWE"
"S8347_2009","S8347_2009",1.73982476552307,0.531971467610472,"S8347",2009,"2080030160","SWE"
"S8347_2011","S8347_2011",1.7499909643127,0.528446453689721,"S8347",2011,"2080030160","SWE"
"S8347_2012","S8347_2012",1.70874291246098,0.5123676433553,"S8347",2012,"2080030160","SWE"
"S8347_2013","S8347_2013",1.72758178488997,0.522974408059884,"S8347",2013,"2080030160","SWE"
"S8347_2005","S8347_2005",1.74724706438208,0.537918199239932,"S8347",2005,"2080030160","SWE"
"S8347_2007","S8347_2007",1.75076826118826,0.540891537805207,"S8347",2007,"2080030160","SWE"
"S8347_2010","S8347_2010",1.73126772365024,0.510866271390699,"S8347",2010,"2080030160","SWE"
"S8354_2004","S8354_2004",0.73640301633819,0.151823769310439,"S8354",2004,"2080030160","SWE"
"S8354_2006","S8354_2006",0.830128309367445,0.193605925189189,"S8354",2006,"2080030160","SWE"
"S8354_2007","S8354_2007",0.737205278932845,-0.862639291248914,"S8354",2007,"2080030160","SWE"
"S8354_2008","S8354_2008",1.31356531926018,0.400285943916212,"S8354",2008,"2080030160","SWE"
"S8354_2009","S8354_2009",1.05421008262972,0.28660471752705,"S8354",2009,"2080030160","SWE"
"S8354_2010","S8354_2010",1.57980477120987,0.491552986770225,"S8354",2010,"2080030160","SWE"
"S8354_2011","S8354_2011",1.4343704734718,0.45140451314537,"S8354",2011,"2080030160","SWE"
"S8354_2012","S8354_2012",1.49722944815889,0.474522095527409,"S8354",2012,"2080030160","SWE"
"S8354_2013","S8354_2013",1.63099322019269,0.520597687905085,"S8354",2013,"2080030160","SWE"
"S8354_2005","S8354_2005",1.58724885020532,0.51617386064697,"S8354",2005,"2080030160","SWE"
"S8355_2012","S8355_2012",0.57446397146326,0.362936760105385,"S8355",2012,"2080030100","SWE"
"S8355_2008","S8355_2008",1.5429320531719,0.545332895696788,"S8355",2008,"2080030100","SWE"
"S8355_2009","S8355_2009",1.30682709104001,0.437568484295661,"S8355",2009,"2080030100","SWE"
"S8355_2011","S8355_2011",0.635042753776489,0.216646730057541,"S8355",2011,"2080030100","SWE"
"S8355_2013","S8355_2013",0.76964522652729,0.27305807610121,"S8355",2013,"2080030100","SWE"
"S8355_2005","S8355_2005",0.605540392093042,0.232816276616187,"S8355",2005,"2080030100","SWE"
"S8355_2006","S8355_2006",1.18462158568367,0.439372799558444,"S8355",2006,"2080030100","SWE"
"S8355_2007","S8355_2007",1.13469824781817,0.438293366085703,"S8355",2007,"2080030100","SWE"
"S8355_2010","S8355_2010",1.0295371953505,0.428335179591949,"S8355",2010,"2080030100","SWE"
"S8356_2004","S8356_2004",1.65884279473757,0.510479341099126,"S8356",2004,"2080030160","SWE"
"S8356_2006","S8356_2006",1.75323109551833,0.534595155408819,"S8356",2006,"2080030160","SWE"
"S8356_2007","S8356_2007",1.613546010455,0.541411567949956,"S8356",2007,"2080030160","SWE"
"S8356_2008","S8356_2008",1.56530001146662,0.500172203878492,"S8356",2008,"2080030160","SWE"
"S8356_2009","S8356_2009",1.55852213859482,0.499861500634615,"S8356",2009,"2080030160","SWE"
"S8356_2010","S8356_2010",1.72815751345274,0.50193404528472,"S8356",2010,"2080030160","SWE"
"S8356_2011","S8356_2011",1.63936357371219,0.51101185565405,"S8356",2011,"2080030160","SWE"
"S8356_2012","S8356_2012",1.72265692529273,0.52055568772295,"S8356",2012,"2080030160","SWE"
"S8356_2013","S8356_2013",1.72845315208659,0.481611511729511,"S8356",2013,"2080030160","SWE"
"S8356_2005","S8356_2005",1.7156631357357,0.516305913298449,"S8356",2005,"2080030160","SWE"
"S8362_2012","S8362_2012",-0.187713701799703,1.79829906844134,"S8362",2012,"2080030100","SWE"
"S8362_2008","S8362_2008",1.0631757313869,0.354977513016228,"S8362",2008,"2080030100","SWE"
"S8362_2011","S8362_2011",0.305713164113422,0.193372805002329,"S8362",2011,"2080030100","SWE"
"S8362_2013","S8362_2013",-0.241211260288776,0.105666007901132,"S8362",2013,"2080030100","SWE"
"S8362_2005","S8362_2005",0.255464703120666,0.116495638504309,"S8362",2005,"2080030100","SWE"
"S8362_2006","S8362_2006",0.825687267126968,0.251802956668736,"S8362",2006,"2080030100","SWE"
"S8362_2007","S8362_2007",1.38307723113006,0.462446806554081,"S8362",2007,"2080030100","SWE"
"S8362_2009","S8362_2009",1.15734501021638,0.379601728568662,"S8362",2009,"2080030100","SWE"
"S8362_2010","S8362_2010",0.780391878275475,0.377400444284556,"S8362",2010,"2080030100","SWE"
"S8370_2004","S8370_2004",0.540478856379247,0.0457583659851616,"S8370",2004,"2080030160","SWE"
"S8370_2006","S8370_2006",0.502747645698936,0.0667622091694419,"S8370",2006,"2080030160","SWE"
"S8370_2007","S8370_2007",0.962396225924288,0.206220546925143,"S8370",2007,"2080030160","SWE"
"S8370_2008","S8370_2008",1.5055367317337,0.470585792535548,"S8370",2008,"2080030160","SWE"
"S8370_2009","S8370_2009",1.53350824815559,0.460241156757026,"S8370",2009,"2080030160","SWE"
"S8370_2011","S8370_2011",1.51044635318704,0.475517016962822,"S8370",2011,"2080030160","SWE"
"S8370_2012","S8370_2012",1.54036985209379,0.479085968514447,"S8370",2012,"2080030160","SWE"
"S8370_2013","S8370_2013",1.75047084323573,0.493911446592583,"S8370",2013,"2080030160","SWE"
"S8370_2005","S8370_2005",1.70291397502882,0.501366470468255,"S8370",2005,"2080030160","SWE"
"S8370_2010","S8370_2010",1.52457267064672,0.470238975007091,"S8370",2010,"2080030160","SWE"
"S8379_2005","S8379_2005",-0.539363255601096,0.0590976311160151,"S8379",2005,"2080030100","SWE"
"S8379_2006","S8379_2006",-0.156626882178293,1.55101215190224,"S8379",2006,"2080030100","SWE"
"S8379_2008","S8379_2008",-0.717855549128175,1.57488428111167,"S8379",2008,"2080030100","SWE"
"S8379_2009","S8379_2009",-0.421885425845323,-1.40785062393206,"S8379",2009,"2080030100","SWE"
"S8379_2011","S8379_2011",0.289209550062907,1.79761409082318,"S8379",2011,"2080030100","SWE"
"S8379_2012","S8379_2012",-1.76069512371343,1.52413413701765,"S8379",2012,"2080030100","SWE"
"S8379_2010","S8379_2010",0.0592812842909431,1.8269206032554,"S8379",2010,"2080030100","SWE"
"S8379_2013","S8379_2013",-0.656329870071405,1.59937176879985,"S8379",2013,"2080030100","SWE"
"S8383_2004","S8383_2004",1.7138307861965,0.524292989695985,"S8383",2004,"2080030160","SWE"
"S8383_2006","S8383_2006",1.68843794461311,0.524279651376779,"S8383",2006,"2080030160","SWE"
"S8383_2007","S8383_2007",1.79888270425114,0.665034339283574,"S8383",2007,"2080030160","SWE"
"S8383_2008","S8383_2008",1.70691545404848,0.534796628994691,"S8383",2008,"2080030160","SWE"
"S8383_2009","S8383_2009",1.72860117572314,0.523685064326213,"S8383",2009,"2080030160","SWE"
"S8383_2011","S8383_2011",1.71436855455301,0.514222577446143,"S8383",2011,"2080030160","SWE"
"S8383_2012","S8383_2012",1.71273634583783,0.513183976527441,"S8383",2012,"2080030160","SWE"
"S8383_2013","S8383_2013",1.71273634583783,0.513183976527441,"S8383",2013,"2080030160","SWE"
"S8383_2005","S8383_2005",1.70003963009279,0.516840210361254,"S8383",2005,"2080030160","SWE"
"S8383_2010","S8383_2010",1.70801476971788,0.515317201748656,"S8383",2010,"2080030160","SWE"
"S8387_2012","S8387_2012",0.648321090866771,0.381339627140482,"S8387",2012,"2080030100","SWE"
"S8387_2008","S8387_2008",0.806327990057216,0.356853446274069,"S8387",2008,"2080030100","SWE"
"S8387_2009","S8387_2009",1.48802877121085,0.551156201015015,"S8387",2009,"2080030100","SWE"
"S8387_2011","S8387_2011",0.775855849966938,0.326242338123951,"S8387",2011,"2080030100","SWE"
"S8387_2013","S8387_2013",0.478427589161811,0.304982818947627,"S8387",2013,"2080030100","SWE"
"S8387_2005","S8387_2005",-0.314997575052501,1.67693396573744,"S8387",2005,"2080030100","SWE"
"S8387_2006","S8387_2006",0.368113697033723,0.221482066956043,"S8387",2006,"2080030100","SWE"
"S8387_2007","S8387_2007",0.225726995868238,0.0355698619472659,"S8387",2007,"2080030100","SWE"
"S8387_2010","S8387_2010",0.537764648714154,0.359146590562971,"S8387",2010,"2080030100","SWE"
"S8388_2005","S8388_2005",-0.847075226295957,-1.15081476762457,"S8388",2005,"2080030100","SWE"
"S8388_2006","S8388_2006",-1.33592123472681,-1.19530850505951,"S8388",2006,"2080030100","SWE"
"S8388_2008","S8388_2008",-1.37500788771274,-1.07111979521773,"S8388",2008,"2080030100","SWE"
"S8388_2009","S8388_2009",-0.844771050292839,-1.10660481955391,"S8388",2009,"2080030100","SWE"
"S8388_2010","S8388_2010",-0.966132078945788,-1.23664135157458,"S8388",2010,"2080030100","SWE"
"S8388_2011","S8388_2011",-1.879955080605,1.31340313967601,"S8388",2011,"2080030100","SWE"
"S8388_2012","S8388_2012",-1.46889477642203,1.52723371128478,"S8388",2012,"2080030100","SWE"
"S8388_2013","S8388_2013",-0.648654307018911,1.57440288260844,"S8388",2013,"2080030100","SWE"
"S8390_2005","S8390_2005",-1.04772592525112,1.51970988136499,"S8390",2005,"2080030100","SWE"
"S8390_2006","S8390_2006",-1.76959230059721,1.35514246182093,"S8390",2006,"2080030100","SWE"
"S8390_2008","S8390_2008",-1.51729434520758,1.51806541392924,"S8390",2008,"2080030100","SWE"
"S8390_2009","S8390_2009",-0.875062130498487,1.39564117053073,"S8390",2009,"2080030100","SWE"
"S8390_2011","S8390_2011",-0.797401640877673,1.59147484532519,"S8390",2011,"2080030100","SWE"
"S8390_2012","S8390_2012",-0.956069710035971,1.61400245575987,"S8390",2012,"2080030100","SWE"
"S8390_2010","S8390_2010",-1.58005323519264,1.5650391149504,"S8390",2010,"2080030100","SWE"
"S8390_2013","S8390_2013",-0.105402572459281,0.180617707558441,"S8390",2013,"2080030100","SWE"
"S8391_2012","S8391_2012",-0.40523264684816,1.80425490067164,"S8391",2012,"2080030100","SWE"
"S8391_2008","S8391_2008",1.22644594015665,0.44702772709542,"S8391",2008,"2080030100","SWE"
"S8391_2009","S8391_2009",1.51167663383405,0.559888208594945,"S8391",2009,"2080030100","SWE"
"S8391_2011","S8391_2011",0.147912345513508,-0.744394410184651,"S8391",2011,"2080030100","SWE"
"S8391_2013","S8391_2013",0.888720054802989,0.408331840576501,"S8391",2013,"2080030100","SWE"
"S8391_2005","S8391_2005",0.911554165455749,0.427268183444446,"S8391",2005,"2080030100","SWE"
"S8391_2006","S8391_2006",1.07378767168176,0.429468726344515,"S8391",2006,"2080030100","SWE"
"S8391_2007","S8391_2007",0.637352073790132,0.347622122639323,"S8391",2007,"2080030100","SWE"
"S8391_2010","S8391_2010",0.149398011319618,1.86323545820989,"S8391",2010,"2080030100","SWE"
"S8392_2005","S8392_2005",-1.51293015560693,1.53924358213556,"S8392",2005,"2080030100","SWE"
"S8392_2006","S8392_2006",-0.968433926497116,1.66314953198422,"S8392",2006,"2080030100","SWE"
"S8392_2008","S8392_2008",0.828250999206449,0.384919542790188,"S8392",2008,"2080030100","SWE"
"S8392_2009","S8392_2009",0.947611390966084,0.371911136648962,"S8392",2009,"2080030100","SWE"
"S8392_2010","S8392_2010",-0.596528720939483,1.70327411439822,"S8392",2010,"2080030100","SWE"
"S8392_2011","S8392_2011",-0.528953192019997,1.66878080817558,"S8392",2011,"2080030100","SWE"
"S8392_2012","S8392_2012",-1.50670963495623,1.65772995305607,"S8392",2012,"2080030100","SWE"
"S8392_2013","S8392_2013",0.645423280207359,0.386929906538257,"S8392",2013,"2080030100","SWE"
"S8433_2004","S8433_2004",0.233691971152759,0.245735494885193,"S8433",2004,"2080030100","SWE"
"S8433_2005","S8433_2005",-0.642260733625549,1.57917902839843,"S8433",2005,"2080030100","SWE"
"S8433_2011","S8433_2011",1.02543664550538,0.435018232045176,"S8433",2011,"2080030100","SWE"
"S8433_2013","S8433_2013",0.313231407577455,0.279792603455687,"S8433",2013,"2080030100","SWE"
"S8433_2007","S8433_2007",1.01790188482481,0.425164786854104,"S8433",2007,"2080030100","SWE"
"S8433_2008","S8433_2008",0.611191446881244,0.354168757823255,"S8433",2008,"2080030100","SWE"
"S8433_2009","S8433_2009",0.537234032382434,0.338857554504228,"S8433",2009,"2080030100","SWE"
"S8433_2010","S8433_2010",0.853595411992919,0.395024055470745,"S8433",2010,"2080030100","SWE"
"S8433_2012","S8433_2012",-0.0747512029163182,0.206748090338032,"S8433",2012,"2080030100","SWE"
"S8476_2004","S8476_2004",-0.39686885835124,-1.0027516106525,"S8476",2004,"2080030100","SWE"
"S8476_2005","S8476_2005",-0.94379340804793,1.60597441881336,"S8476",2005,"2080030100","SWE"
"S8476_2007","S8476_2007",-0.0250016514541437,0.0386905238629029,"S8476",2007,"2080030100","SWE"
"S8476_2008","S8476_2008",0.652991073964218,0.37103235760529,"S8476",2008,"2080030100","SWE"
"S8476_2009","S8476_2009",-0.103266968641874,-0.0064998231400876,"S8476",2009,"2080030100","SWE"
"S8476_2010","S8476_2010",0.703127565170384,0.305336219742291,"S8476",2010,"2080030100","SWE"
"S8476_2011","S8476_2011",0.369952513454959,0.196034677615317,"S8476",2011,"2080030100","SWE"
"S8476_2012","S8476_2012",0.573191759255306,0.336162795597226,"S8476",2012,"2080030100","SWE"
"S8476_2013","S8476_2013",0.420487297268184,0.120447518224152,"S8476",2013,"2080030100","SWE"
"S8476_2006","S8476_2006",1.27876551111471,0.471107616010697,"S8476",2006,"2080030100","SWE"
"S8477_2004","S8477_2004",-0.732904302226297,1.62946412138779,"S8477",2004,"2080030100","SWE"
"S8477_2007","S8477_2007",1.2657048604184,0.4793741359158,"S8477",2007,"2080030100","SWE"
"S8477_2008","S8477_2008",1.18192128128442,0.4705790317309,"S8477",2008,"2080030100","SWE"
"S8477_2009","S8477_2009",1.12087996157183,0.418805962367366,"S8477",2009,"2080030100","SWE"
"S8477_2010","S8477_2010",0.854844168250285,0.331831526074331,"S8477",2010,"2080030100","SWE"
"S8477_2011","S8477_2011",1.7577431234693,0.529972066430551,"S8477",2011,"2080030100","SWE"
"S8477_2012","S8477_2012",0.695085317917349,0.293848643766868,"S8477",2012,"2080030100","SWE"
"S8477_2013","S8477_2013",1.31218648501881,0.524856351944643,"S8477",2013,"2080030100","SWE"
"S8477_2006","S8477_2006",1.07441348814682,0.365878867768855,"S8477",2006,"2080030100","SWE"
"S8478_2004","S8478_2004",-1.17366190747644,1.54057531752711,"S8478",2004,"2080030100","SWE"
"S8478_2005","S8478_2005",-1.05247049134614,1.55580045768593,"S8478",2005,"2080030100","SWE"
"S8478_2007","S8478_2007",1.41638320440876,0.528587347948376,"S8478",2007,"2080030100","SWE"
"S8478_2008","S8478_2008",1.03342942447783,0.462407620899276,"S8478",2008,"2080030100","SWE"
"S8478_2009","S8478_2009",1.24516296561352,0.395906241744417,"S8478",2009,"2080030100","SWE"
"S8478_2010","S8478_2010",1.56438483464502,0.536167098138964,"S8478",2010,"2080030100","SWE"
"S8478_2011","S8478_2011",0.223504710861351,0.179979633591259,"S8478",2011,"2080030100","SWE"
"S8478_2012","S8478_2012",1.16651189755288,0.453076046647339,"S8478",2012,"2080030100","SWE"
"S8478_2013","S8478_2013",1.22927954112341,0.477061497758759,"S8478",2013,"2080030100","SWE"
"S8478_2006","S8478_2006",0.55598057778364,0.335082663072026,"S8478",2006,"2080030100","SWE"
"S8484_2004","S8484_2004",-0.227315735148089,1.83875043938526,"S8484",2004,"2080030100","SWE"
"S8484_2005","S8484_2005",0.17173620894264,1.87246868425193,"S8484",2005,"2080030100","SWE"
"S8484_2006","S8484_2006",0.811318970749957,0.370047332591678,"S8484",2006,"2080030100","SWE"
"S8484_2007","S8484_2007",1.41640584485078,0.543762828471696,"S8484",2007,"2080030100","SWE"
"S8484_2008","S8484_2008",1.30003187494166,0.520476356281357,"S8484",2008,"2080030100","SWE"
"S8484_2009","S8484_2009",1.18208983023956,0.483816032999973,"S8484",2009,"2080030100","SWE"
"S8484_2010","S8484_2010",1.00247880877906,0.44561882487556,"S8484",2010,"2080030100","SWE"
"S8484_2011","S8484_2011",0.99997176540104,0.450617422699008,"S8484",2011,"2080030100","SWE"
"S8484_2012","S8484_2012",1.41441952912459,0.512095206932154,"S8484",2012,"2080030100","SWE"
"S8484_2013","S8484_2013",0.820875927097573,0.42251235989882,"S8484",2013,"2080030100","SWE"
"S8485_2004","S8485_2004",-0.755950573027342,1.61264806335363,"S8485",2004,"2080030100","SWE"
"S8485_2005","S8485_2005",-0.982376675523188,1.68902702494712,"S8485",2005,"2080030100","SWE"
"S8485_2006","S8485_2006",0.344718694051676,0.136240293851349,"S8485",2006,"2080030100","SWE"
"S8485_2007","S8485_2007",0.7616059635531,0.333440204951548,"S8485",2007,"2080030100","SWE"
"S8485_2008","S8485_2008",1.3716481661798,0.529703922065614,"S8485",2008,"2080030100","SWE"
"S8485_2009","S8485_2009",-0.428988536320244,1.7782469015352,"S8485",2009,"2080030100","SWE"
"S8485_2010","S8485_2010",-0.0727742952576271,1.85186505613528,"S8485",2010,"2080030100","SWE"
"S8485_2011","S8485_2011",1.10495553006433,0.460156237610816,"S8485",2011,"2080030100","SWE"
"S8485_2012","S8485_2012",0.833477891109254,0.389673766292502,"S8485",2012,"2080030100","SWE"
"S8485_2013","S8485_2013",0.986836011773273,0.452585128998637,"S8485",2013,"2080030100","SWE"
"S8486_2004","S8486_2004",0.008043322209902,1.78738395936561,"S8486",2004,"2080030100","SWE"
