"","Axis1","Axis2","site","year","HydroBasin","Country"
"S8104_2010",3.54232309664861,0.124707218904835,"S8104",2010,"5080070390","AUS"
"S8104_2011",3.41071879277824,0.060851396001336,"S8104",2011,"5080070390","AUS"
"S8104_2012",3.65568371010448,0.148808922680849,"S8104",2012,"5080070390","AUS"
"S8104_2013",3.55645546463199,0.126174206352969,"S8104",2013,"5080070390","AUS"
"S8105_2004",3.49497682482462,0.276035768574016,"S8105",2004,"5080070390","AUS"
"S8105_2005",3.45455112414919,0.326862049302986,"S8105",2005,"5080070390","AUS"
"S8105_2006",3.52007966086067,0.440834912254194,"S8105",2006,"5080070390","AUS"
"S8105_2007",3.46264246352589,0.523212552778286,"S8105",2007,"5080070390","AUS"
"S8105_2008",3.34593575652355,0.306614735604589,"S8105",2008,"5080070390","AUS"
"S8105_2009",3.57786805855626,0.340287673508259,"S8105",2009,"5080070390","AUS"
"S8105_2010",3.49623979991277,0.560202769766173,"S8105",2010,"5080070390","AUS"
"S8105_2011",2.04915935347095,-1.07582239101477,"S8105",2011,"5080070390","AUS"
"S8105_2012",3.07460812339307,0.443126494591826,"S8105",2012,"5080070390","AUS"
"S8105_2013",3.27571978654849,0.397693452666957,"S8105",2013,"5080070390","AUS"
"S8108_2004",3.41175900923932,0.368312372884154,"S8108",2004,"5080070390","AUS"
"S8108_2005",3.39667934720444,0.742700347105301,"S8108",2005,"5080070390","AUS"
"S8108_2006",3.45394944217003,0.609775812003265,"S8108",2006,"5080070390","AUS"
"S8108_2007",3.55209257496998,0.777782844064254,"S8108",2007,"5080070390","AUS"
"S8108_2008",3.33160479908967,0.380541637938667,"S8108",2008,"5080070390","AUS"
"S8108_2009",3.4658065502953,0.230717976206572,"S8108",2009,"5080070390","AUS"
"S8108_2010",3.34092189327834,0.287048408995334,"S8108",2010,"5080070390","AUS"
"S8108_2011",2.91815862144316,-0.702421878056139,"S8108",2011,"5080070390","AUS"
"S8108_2012",3.47661999024833,0.308116798150573,"S8108",2012,"5080070390","AUS"
"S8108_2013",3.53680420365917,0.249679206471688,"S8108",2013,"5080070390","AUS"
"S8109_2004",3.4252156107939,0.272311780370899,"S8109",2004,"5080070390","AUS"
"S8109_2005",3.58741260394716,0.521778853276102,"S8109",2005,"5080070390","AUS"
"S8109_2006",3.5703753181429,0.456404883665483,"S8109",2006,"5080070390","AUS"
"S8109_2007",3.6686085641645,0.419464653562998,"S8109",2007,"5080070390","AUS"
"S8109_2008",3.64163169960493,0.450476162692562,"S8109",2008,"5080070390","AUS"
"S8109_2009",3.42446158484059,0.390110558234287,"S8109",2009,"5080070390","AUS"
"S8109_2010",3.30000536140224,-0.291578147878073,"S8109",2010,"5080070390","AUS"
"S8109_2011",3.48293180473253,0.265386692611715,"S8109",2011,"5080070390","AUS"
"S8109_2012",3.31560360950434,0.0637259573508854,"S8109",2012,"5080070390","AUS"
"S8109_2013",3.09773721319031,-0.0957953641161702,"S8109",2013,"5080070390","AUS"
"S811_2007",0.773496940136405,-1.78575540964511,"S811",2007,"2080021030","FRA"
"S811_2009",0.906463889176015,-1.56269160504079,"S811",2009,"2080021030","FRA"
"S811_2010",1.03522524316617,-1.62532419301021,"S811",2010,"2080021030","FRA"
"S811_2011",3.14512444600453,2.30243487067093,"S811",2011,"2080021030","FRA"
"S811_2012",1.27612865439756,-0.720136186543922,"S811",2012,"2080021030","FRA"
"S811_2004",0.482888668303777,-1.23792491820041,"S811",2004,"2080021030","FRA"
"S811_2005",0.960533421237148,-1.33025434373777,"S811",2005,"2080021030","FRA"
"S811_2006",1.37879298185687,-1.03704983313129,"S811",2006,"2080021030","FRA"
"S811_2008",3.14512444600453,2.30243487067093,"S811",2008,"2080021030","FRA"
"S8110_2004",3.75615071738057,0.317122663176244,"S8110",2004,"5080070390","AUS"
"S8110_2005",3.49544902267339,0.259817263039465,"S8110",2005,"5080070390","AUS"
"S8110_2006",3.37193953042789,0.289940048852856,"S8110",2006,"5080070390","AUS"
"S8110_2007",3.21616557516369,0.189414528838331,"S8110",2007,"5080070390","AUS"
"S8110_2008",3.53108219148354,0.266236032688545,"S8110",2008,"5080070390","AUS"
"S8110_2009",3.17990926235306,0.261548762235074,"S8110",2009,"5080070390","AUS"
"S8110_2010",3.52802130688367,0.128065661764648,"S8110",2010,"5080070390","AUS"
"S8110_2011",2.0707355233901,-0.988345321537336,"S8110",2011,"5080070390","AUS"
"S8110_2012",3.38038675387651,0.349203553665078,"S8110",2012,"5080070390","AUS"
"S8110_2013",2.45432251910027,-0.943693523915703,"S8110",2013,"5080070390","AUS"
"S8114_2004",3.38647667050956,0.391837269674873,"S8114",2004,"5080070390","AUS"
"S8114_2005",3.48582185180853,0.453964918877216,"S8114",2005,"5080070390","AUS"
"S8114_2006",3.47445807206117,0.434514141652621,"S8114",2006,"5080070390","AUS"
"S8114_2007",3.57257592513245,0.49009196242449,"S8114",2007,"5080070390","AUS"
"S8114_2008",3.54375086977067,0.443238571079719,"S8114",2008,"5080070390","AUS"
"S8114_2009",3.56223197369983,0.474194455309178,"S8114",2009,"5080070390","AUS"
"S8114_2010",3.5766560022921,0.514268094910027,"S8114",2010,"5080070390","AUS"
"S8114_2011",3.41541873779798,0.361636600369016,"S8114",2011,"5080070390","AUS"
"S8114_2012",3.40759484484119,0.413282513112492,"S8114",2012,"5080070390","AUS"
"S8114_2013",2.86013375228179,0.156573007451089,"S8114",2013,"5080070390","AUS"
"S8115_2004",3.56673156762113,0.477798712717735,"S8115",2004,"5080070390","AUS"
"S8115_2005",3.27371929982902,-0.197588080527701,"S8115",2005,"5080070390","AUS"
"S8115_2006",3.5067584035641,0.325051384960856,"S8115",2006,"5080070390","AUS"
"S8115_2007",3.55827720907135,0.418986605008738,"S8115",2007,"5080070390","AUS"
"S8115_2008",3.57166393921597,0.301875545740184,"S8115",2008,"5080070390","AUS"
"S8115_2009",3.56542247639601,0.462386000187669,"S8115",2009,"5080070390","AUS"
"S8115_2010",3.54298429897496,0.425103508881426,"S8115",2010,"5080070390","AUS"
"S8115_2011",2.93284882000008,0.0120245471075267,"S8115",2011,"5080070390","AUS"
"S8115_2012",3.19954946702313,-0.0208602680901305,"S8115",2012,"5080070390","AUS"
"S8115_2013",2.99832305656364,-0.235910326992279,"S8115",2013,"5080070390","AUS"
"S8116_2004",3.58302462724268,0.287567740689471,"S8116",2004,"5080070390","AUS"
"S8116_2005",3.74766249522755,0.392679324244492,"S8116",2005,"5080070390","AUS"
"S8116_2006",3.5641293172277,0.759640296050179,"S8116",2006,"5080070390","AUS"
"S8116_2008",3.70687889716645,0.604842799163661,"S8116",2008,"5080070390","AUS"
"S8116_2009",3.27064980350097,-0.117877244423965,"S8116",2009,"5080070390","AUS"
"S8116_2010",3.53304018342348,-0.161869376704584,"S8116",2010,"5080070390","AUS"
"S8116_2011",2.28940595587488,-1.66399356925864,"S8116",2011,"5080070390","AUS"
"S8116_2012",2.22021652216912,-1.47981528803678,"S8116",2012,"5080070390","AUS"
"S8116_2013",-2.11564038758551,-3.01593039607826,"S8116",2013,"5080070390","AUS"
"S8119_2004",2.99772492111072,0.179072895879943,"S8119",2004,"5080070390","AUS"
"S8119_2005",3.39124519625256,0.296969839911549,"S8119",2005,"5080070390","AUS"
"S8119_2006",3.10046593537836,0.160550718694017,"S8119",2006,"5080070390","AUS"
"S8119_2007",3.07491061085916,0.0537332331754087,"S8119",2007,"5080070390","AUS"
"S8119_2008",3.26589308723151,0.143373008760268,"S8119",2008,"5080070390","AUS"
"S8119_2009",3.60191966288462,0.265775696657076,"S8119",2009,"5080070390","AUS"
"S8119_2010",3.39023509838969,0.327130159068669,"S8119",2010,"5080070390","AUS"
"S8119_2011",2.51530519200064,-0.167173610530095,"S8119",2011,"5080070390","AUS"
"S8119_2012",2.94647711773304,-0.0224930218734458,"S8119",2012,"5080070390","AUS"
"S8119_2013",2.7873062500386,-0.210500873597025,"S8119",2013,"5080070390","AUS"
"S8120_2004",2.89408760123844,-0.0371554540898056,"S8120",2004,"5080070390","AUS"
"S8120_2005",3.24167966299174,0.405725666911534,"S8120",2005,"5080070390","AUS"
"S8120_2006",3.32380614125601,0.38186058038361,"S8120",2006,"5080070390","AUS"
"S8120_2007",3.17029534641882,0.337495152352489,"S8120",2007,"5080070390","AUS"
"S8120_2008",2.92219162511226,-0.0259896674799308,"S8120",2008,"5080070390","AUS"
"S8120_2009",2.91108393554236,-0.0400938944649346,"S8120",2009,"5080070390","AUS"
"S8120_2010",2.67475083646769,-0.160187848696715,"S8120",2010,"5080070390","AUS"
"S8120_2011",2.09032643215466,-1.21608550281883,"S8120",2011,"5080070390","AUS"
"S8120_2012",2.56335376658948,-0.725266756778942,"S8120",2012,"5080070390","AUS"
"S8120_2013",2.68418272828498,-0.628986684705716,"S8120",2013,"5080070390","AUS"
"S8121_2004",3.0884910026741,-0.439158981763529,"S8121",2004,"5080070390","AUS"
"S8121_2005",3.36457751146498,0.0156134184033016,"S8121",2005,"5080070390","AUS"
"S8121_2006",3.12883514371303,-0.252860573796749,"S8121",2006,"5080070390","AUS"
"S8121_2007",3.09839769696908,-0.0513423507935077,"S8121",2007,"5080070390","AUS"
"S8121_2008",2.67391713924557,-0.629512322775359,"S8121",2008,"5080070390","AUS"
"S8121_2009",3.54037338647831,0.246455396013775,"S8121",2009,"5080070390","AUS"
"S8121_2010",2.57089050646227,-0.663261292631788,"S8121",2010,"5080070390","AUS"
"S8121_2011",3.48175387124944,-0.00403927692288603,"S8121",2011,"5080070390","AUS"
"S8121_2012",3.15690057131803,-0.213013227979167,"S8121",2012,"5080070390","AUS"
"S8121_2013",3.06074260386869,-0.343187191234627,"S8121",2013,"5080070390","AUS"
"S8122_2004",2.74986940426766,0.0161798295618459,"S8122",2004,"5080070390","AUS"
"S8122_2005",3.5023335431371,0.81027026415249,"S8122",2005,"5080070390","AUS"
"S8122_2006",3.47358964720751,0.85268912268671,"S8122",2006,"5080070390","AUS"
"S8122_2008",1.76883453564181,-1.31320692991504,"S8122",2008,"5080070390","AUS"
"S8122_2009",3.78836656089095,0.296236848946359,"S8122",2009,"5080070390","AUS"
"S8122_2010",2.99423795477881,0.203778235074378,"S8122",2010,"5080070390","AUS"
"S8122_2011",0.815337912030134,-1.65461985614763,"S8122",2011,"5080070390","AUS"
"S8122_2013",1.93925641424667,-0.890391494794696,"S8122",2013,"5080070390","AUS"
"S8123_2004",2.60679173730859,-0.288303190528716,"S8123",2004,"5080070390","AUS"
"S8123_2005",3.26694848378636,-0.198716313503788,"S8123",2005,"5080070390","AUS"
"S8123_2006",3.12473887093574,-0.209457998479708,"S8123",2006,"5080070390","AUS"
"S8123_2008",3.04044978626554,-0.440472118927675,"S8123",2008,"5080070390","AUS"
"S8123_2009",3.12531663628053,-0.29599310730428,"S8123",2009,"5080070390","AUS"
"S8123_2010",1.2302939046323,-1.7437701065834,"S8123",2010,"5080070390","AUS"
"S8123_2011",-3.97264031169072,-4.72846684428429,"S8123",2011,"5080070390","AUS"
"S8123_2012",-4.24103004136475,-4.64574960348146,"S8123",2012,"5080070390","AUS"
"S8123_2013",-6.29020367887538,-5.86163579117262,"S8123",2013,"5080070390","AUS"
"S8124_2004",-1.6462445161881,-2.32815259213379,"S8124",2004,"5080070390","AUS"
"S8124_2005",-1.7212256604902,-2.76517673545799,"S8124",2005,"5080070390","AUS"
"S8124_2006",1.48583167617826,-0.595061549771796,"S8124",2006,"5080070390","AUS"
"S8124_2007",1.44306662048905,-0.630246273359184,"S8124",2007,"5080070390","AUS"
"S8124_2008",2.11412140694916,-0.383176293331112,"S8124",2008,"5080070390","AUS"
"S8124_2009",2.27585735545269,-0.611905332120959,"S8124",2009,"5080070390","AUS"
"S8124_2010",1.01881125083928,-1.87003928362782,"S8124",2010,"5080070390","AUS"
"S8124_2011",0.516725067645943,-2.57544446656085,"S8124",2011,"5080070390","AUS"
"S8124_2012",1.62812656760816,-0.776352729552595,"S8124",2012,"5080070390","AUS"
"S8124_2013",2.71507676412206,-0.408179816993687,"S8124",2013,"5080070390","AUS"
"S8126_2004",2.31793834292732,-1.50617557243524,"S8126",2004,"5080070390","AUS"
"S8126_2005",3.32833560794114,0.0348400598110462,"S8126",2005,"5080070390","AUS"
"S8126_2006",3.55459853672194,0.619071753249367,"S8126",2006,"5080070390","AUS"
"S8126_2007",3.50733192918403,0.381070215236127,"S8126",2007,"5080070390","AUS"
"S8126_2008",3.06501708743659,-0.294381181330907,"S8126",2008,"5080070390","AUS"
"S8126_2009",3.65530458897768,0.128778012749826,"S8126",2009,"5080070390","AUS"
"S8126_2010",3.4920078289591,0.585251990467947,"S8126",2010,"5080070390","AUS"
"S8126_2011",3.25147832062106,-0.0742991545059567,"S8126",2011,"5080070390","AUS"
"S8126_2012",3.41641936030621,0.109871710328634,"S8126",2012,"5080070390","AUS"
"S8126_2013",3.41234591908237,0.468248729849174,"S8126",2013,"5080070390","AUS"
"S8128_2004",2.95353580738938,-0.0760063469065572,"S8128",2004,"5080070390","AUS"
"S8128_2005",3.56337953577696,0.235449217064675,"S8128",2005,"5080070390","AUS"
"S8128_2006",3.48662173480736,0.271139329665977,"S8128",2006,"5080070390","AUS"
"S8128_2007",3.12719370088502,0.14801712847131,"S8128",2007,"5080070390","AUS"
"S8128_2008",3.33987364148583,0.224068288748064,"S8128",2008,"5080070390","AUS"
"S8128_2009",3.43757413848713,0.309413930952184,"S8128",2009,"5080070390","AUS"
"S8128_2010",2.71062776355392,-0.132504217663239,"S8128",2010,"5080070390","AUS"
"S8128_2011",3.17460029483521,0.108701697204904,"S8128",2011,"5080070390","AUS"
"S8128_2012",3.14639235771031,-0.187423949416446,"S8128",2012,"5080070390","AUS"
"S8128_2013",2.29816270894313,-0.523677443506192,"S8128",2013,"5080070390","AUS"
"S8129_2004",1.20694705104365,-0.946137945286241,"S8129",2004,"5080070390","AUS"
"S8129_2005",1.77209151913783,-0.651051313054515,"S8129",2005,"5080070390","AUS"
"S8129_2006",1.4159395113323,-0.667245528128427,"S8129",2006,"5080070390","AUS"
"S8129_2007",2.03777470576711,-0.372084361329336,"S8129",2007,"5080070390","AUS"
"S8129_2008",2.63591506558866,0.24759407141958,"S8129",2008,"5080070390","AUS"
"S8129_2009",2.28130782343545,-0.103819669814249,"S8129",2009,"5080070390","AUS"
"S8129_2010",2.84198218746475,0.263000763768869,"S8129",2010,"5080070390","AUS"
"S8129_2011",2.20280121285888,-1.18327608593223,"S8129",2011,"5080070390","AUS"
"S8129_2012",0.297150832559768,-2.14930934176085,"S8129",2012,"5080070390","AUS"
"S8129_2013",2.22589422348398,-0.421284201945732,"S8129",2013,"5080070390","AUS"
"S813_2004",3.14512444600453,2.30243487067093,"S813",2004,"2080021030","FRA"
"S813_2006",3.14512444600453,2.30243487067093,"S813",2006,"2080021030","FRA"
"S813_2007",3.14512444600453,2.30243487067093,"S813",2007,"2080021030","FRA"
"S813_2009",1.08019602619182,-1.02691337518608,"S813",2009,"2080021030","FRA"
"S813_2010",3.14512444600453,2.30243487067093,"S813",2010,"2080021030","FRA"
"S813_2011",1.61023789681637,-0.962077181529224,"S813",2011,"2080021030","FRA"
"S813_2012",1.75591220437352,-0.582574797860692,"S813",2012,"2080021030","FRA"
"S813_2013",1.66679196053491,-1.04136699896762,"S813",2013,"2080021030","FRA"
"S813_2005",3.14512444600453,2.30243487067093,"S813",2005,"2080021030","FRA"
"S813_2008",1.3673830614655,-0.940691448017234,"S813",2008,"2080021030","FRA"
"S8130_2004",2.79668191848474,-0.00466852029278819,"S8130",2004,"5080070390","AUS"
"S8130_2005",2.44225852144059,0.275884830945107,"S8130",2005,"5080070390","AUS"
"S8130_2006",2.35297056200321,-0.233263023936993,"S8130",2006,"5080070390","AUS"
"S8130_2007",2.32621473750943,-0.0553036797397325,"S8130",2007,"5080070390","AUS"
"S8130_2008",2.50397209423995,0.234769200364382,"S8130",2008,"5080070390","AUS"
"S8130_2009",0.488761492158894,-1.35900009220672,"S8130",2009,"5080070390","AUS"
"S8130_2010",2.26872407025634,-0.480606249251559,"S8130",2010,"5080070390","AUS"
"S8130_2011",-0.616318500160302,-2.31425544339664,"S8130",2011,"5080070390","AUS"
"S8130_2012",1.75571810632668,-1.57354087346813,"S8130",2012,"5080070390","AUS"
"S8130_2013",2.30029270845437,-0.787174025095297,"S8130",2013,"5080070390","AUS"
"S8131_2004",2.42293707064299,0.549232996356683,"S8131",2004,"5080070390","AUS"
"S8131_2005",2.70116260954169,0.617095454089934,"S8131",2005,"5080070390","AUS"
"S8131_2006",2.89105047549786,0.578386960213152,"S8131",2006,"5080070390","AUS"
"S8131_2007",3.42160894161779,1.24999186875555,"S8131",2007,"5080070390","AUS"
"S8131_2008",3.60365532676717,1.17837524636158,"S8131",2008,"5080070390","AUS"
"S8131_2009",3.18975398137044,0.809615972723727,"S8131",2009,"5080070390","AUS"
"S8131_2010",3.21676135972943,0.739247856028263,"S8131",2010,"5080070390","AUS"
"S8131_2011",2.91912507015632,0.519876024769721,"S8131",2011,"5080070390","AUS"
"S8131_2012",2.90715777891395,0.291122476362766,"S8131",2012,"5080070390","AUS"
"S8131_2013",3.17183600060011,0.718946819391924,"S8131",2013,"5080070390","AUS"
"S8132_2004",3.43021464523825,1.06303267148544,"S8132",2004,"5080070390","AUS"
"S8132_2005",2.66573540323416,0.198024439524639,"S8132",2005,"5080070390","AUS"
"S8132_2006",2.95457490486926,0.372042102949148,"S8132",2006,"5080070390","AUS"
"S8132_2007",3.38474566828426,0.986358675130891,"S8132",2007,"5080070390","AUS"
"S8132_2008",3.45440001030138,0.785116342779054,"S8132",2008,"5080070390","AUS"
"S8132_2009",2.0670270480578,-0.10247368262306,"S8132",2009,"5080070390","AUS"
"S8132_2010",1.2065092387204,-0.936827158671338,"S8132",2010,"5080070390","AUS"
"S8132_2011",2.11295720061141,-0.339227898127027,"S8132",2011,"5080070390","AUS"
"S8132_2012",0.620150267836489,-1.46036307804472,"S8132",2012,"5080070390","AUS"
"S8132_2013",2.23487744234169,-0.43033089316545,"S8132",2013,"5080070390","AUS"
"S8134_2004",3.60019300753984,0.148578825032969,"S8134",2004,"5080070390","AUS"
"S8134_2005",3.39982865513784,0.188890549961204,"S8134",2005,"5080070390","AUS"
"S8134_2006",3.2028298159802,-0.140005339565707,"S8134",2006,"5080070390","AUS"
"S8134_2007",3.27834344665532,0.197477106231894,"S8134",2007,"5080070390","AUS"
"S8134_2008",3.43119445895418,0.0588808098899046,"S8134",2008,"5080070390","AUS"
"S8134_2009",3.14342807650184,0.0535620945395114,"S8134",2009,"5080070390","AUS"
"S8134_2010",3.58834775570881,0.186787215281887,"S8134",2010,"5080070390","AUS"
"S8134_2011",3.19334638189667,-0.186204285629587,"S8134",2011,"5080070390","AUS"
"S8134_2012",3.32492234945599,-0.0368600351114316,"S8134",2012,"5080070390","AUS"
"S8134_2013",2.8986664086354,-0.0374712606790171,"S8134",2013,"5080070390","AUS"
"S8135_2004",3.57829133246995,1.3523536574038,"S8135",2004,"5080070390","AUS"
"S8135_2005",3.48784221404363,1.01593135037661,"S8135",2005,"5080070390","AUS"
"S8135_2006",3.36110741232352,0.656043514377525,"S8135",2006,"5080070390","AUS"
"S8135_2007",3.45408369452682,0.810558680113222,"S8135",2007,"5080070390","AUS"
"S8135_2008",3.34454403011238,0.691069269116848,"S8135",2008,"5080070390","AUS"
"S8135_2009",3.32911350256265,0.828880453753786,"S8135",2009,"5080070390","AUS"
"S8135_2010",3.06293527896767,0.468129752988495,"S8135",2010,"5080070390","AUS"
"S8135_2011",3.26380652037507,0.629165889054623,"S8135",2011,"5080070390","AUS"
"S8135_2012",3.32787753203769,0.00368390322155965,"S8135",2012,"5080070390","AUS"
"S8135_2013",3.55407360727242,0.588272680206966,"S8135",2013,"5080070390","AUS"
"S8136_2004",1.89534717797121,-0.929951206173519,"S8136",2004,"5080070390","AUS"
"S8136_2005",3.15925916183217,0.524301470189219,"S8136",2005,"5080070390","AUS"
"S8136_2006",3.29669321698469,0.315731321160368,"S8136",2006,"5080070390","AUS"
"S8136_2007",2.98980944413165,-0.296829449101125,"S8136",2007,"5080070390","AUS"
"S8136_2008",3.43021877091734,0.638928224938803,"S8136",2008,"5080070390","AUS"
"S8136_2009",3.53428426738002,0.190798469543285,"S8136",2009,"5080070390","AUS"
"S8136_2010",3.3178208635572,0.581329096621117,"S8136",2010,"5080070390","AUS"
"S8136_2011",3.1418073776787,0.0947368604062922,"S8136",2011,"5080070390","AUS"
"S8136_2012",2.4578772403657,-0.537254394294541,"S8136",2012,"5080070390","AUS"
"S8136_2013",-0.00807315439149121,-2.01957404677592,"S8136",2013,"5080070390","AUS"
"S8138_2004",3.69883299101303,0.860717662304075,"S8138",2004,"5080070390","AUS"
"S8138_2005",3.58702945214915,0.552430656329817,"S8138",2005,"5080070390","AUS"
"S8138_2006",3.67899132763448,0.772912336389415,"S8138",2006,"5080070390","AUS"
"S8138_2007",3.66644290960571,0.800972544057937,"S8138",2007,"5080070390","AUS"
"S8138_2008",3.51931630547591,0.028809977577913,"S8138",2008,"5080070390","AUS"
"S8138_2009",3.58386394027635,0.243939204057242,"S8138",2009,"5080070390","AUS"
"S8138_2010",3.53005348312679,0.35715711891229,"S8138",2010,"5080070390","AUS"
"S8138_2011",2.66402898275373,-1.4062424020446,"S8138",2011,"5080070390","AUS"
"S8138_2012",2.94295109440584,-0.222168777605903,"S8138",2012,"5080070390","AUS"
"S8138_2013",3.25827993686612,0.224292041739348,"S8138",2013,"5080070390","AUS"
"S8143_2005",-3.69647206392303,-0.0168490025005435,"S8143",2005,"2080030160","SWE"
"S8143_2009",-3.19465002153185,-0.0811050289478591,"S8143",2009,"2080030160","SWE"
"S8143_2006",-2.48644482663928,-0.0175966475444852,"S8143",2006,"2080030160","SWE"
"S8143_2012",-2.02364328147774,0.170656332107801,"S8143",2012,"2080030160","SWE"
"S8143_2007",-2.14459705387375,0.163925049275815,"S8143",2007,"2080030160","SWE"
"S8143_2008",-3.00138212336949,-0.144970451590737,"S8143",2008,"2080030160","SWE"
"S8143_2010",-0.817843333228391,0.854247213092277,"S8143",2010,"2080030160","SWE"
"S8143_2013",-1.73030117218039,0.333667771393645,"S8143",2013,"2080030160","SWE"
"S8146_2012",-2.20481153825526,0.243210822139589,"S8146",2012,"2080030160","SWE"
"S8146_2005",-2.03588591204957,-0.0145079865504225,"S8146",2005,"2080030160","SWE"
"S8146_2007",-3.43174621507504,-0.0645133758913716,"S8146",2007,"2080030160","SWE"
"S8146_2009",-2.35842250665845,-0.123720873483903,"S8146",2009,"2080030160","SWE"
"S8146_2006",-3.57823601418003,-0.144736984867601,"S8146",2006,"2080030160","SWE"
"S8146_2004",-3.39307253089169,-0.00883218771044035,"S8146",2004,"2080030160","SWE"
"S8146_2008",-2.68536098471399,0.247386684333661,"S8146",2008,"2080030160","SWE"
"S8146_2010",-0.848903807924929,0.698062204173411,"S8146",2010,"2080030160","SWE"
"S8146_2013",-2.54265117904788,0.173358629319827,"S8146",2013,"2080030160","SWE"
"S8174_2012",-0.311086561897277,0.993708137618521,"S8174",2012,"2080030160","SWE"
"S8174_2009",-2.63451654040138,0.194375991301051,"S8174",2009,"2080030160","SWE"
"S8174_2006",0.314759429984919,0.326215425363335,"S8174",2006,"2080030160","SWE"
"S8174_2007",0.973414397991252,-0.468569991628315,"S8174",2007,"2080030160","SWE"
"S8174_2005",1.26427349685161,0.747859447489148,"S8174",2005,"2080030160","SWE"
"S8174_2008",-0.0605284255496766,0.609894355980939,"S8174",2008,"2080030160","SWE"
"S8174_2010",0.279902793296279,0.660630592371769,"S8174",2010,"2080030160","SWE"
"S8174_2013",-1.11889497582906,0.535040114955855,"S8174",2013,"2080030160","SWE"
"S8177_2005",-2.52460887686821,0.366846764096281,"S8177",2005,"2080030160","SWE"
"S8177_2006",-1.86656697016996,-0.108007842695401,"S8177",2006,"2080030160","SWE"
"S8177_2009",-2.36885199246146,-0.167355830249384,"S8177",2009,"2080030160","SWE"
"S8177_2008",-2.09648373222236,0.0143325360263935,"S8177",2008,"2080030160","SWE"
"S8177_2013",-1.33805241169548,0.200490209208605,"S8177",2013,"2080030160","SWE"
"S8177_2007",-2.24040059932311,-0.445116298737346,"S8177",2007,"2080030160","SWE"
"S8177_2010",-2.02986035412928,0.520696634513155,"S8177",2010,"2080030160","SWE"
"S8177_2012",-0.962155560049252,0.814532072197341,"S8177",2012,"2080030160","SWE"
"S8180_2012",-1.56885804391927,0.647565799421884,"S8180",2012,"2080030160","SWE"
"S8180_2007",-0.71275613580918,0.079505934129968,"S8180",2007,"2080030160","SWE"
"S8180_2009",-2.95890974751722,0.265019562863787,"S8180",2009,"2080030160","SWE"
"S8180_2006",-2.91080237883832,-0.100917234036838,"S8180",2006,"2080030160","SWE"
"S8180_2013",-2.97716160753197,0.139562674302357,"S8180",2013,"2080030160","SWE"
"S8180_2004",-2.74147339054033,0.324858675205517,"S8180",2004,"2080030160","SWE"
"S8180_2005",-2.42245601795924,0.394787155380335,"S8180",2005,"2080030160","SWE"
"S8180_2008",-3.64173073459955,0.0771052585432156,"S8180",2008,"2080030160","SWE"
"S8180_2010",-0.152499217926,1.02473548441799,"S8180",2010,"2080030160","SWE"
"S8188_2004",-0.429326287821866,-2.24399577904254,"S8188",2004,"5080070440","AUS"
"S8188_2005",0.601236171551019,-1.73336442657332,"S8188",2005,"5080070440","AUS"
"S8188_2006",1.97314212484455,-0.788701195948102,"S8188",2006,"5080070440","AUS"
"S8188_2007",2.01039198464364,-0.844524718214307,"S8188",2007,"5080070440","AUS"
"S8188_2008",-1.04310606510591,-2.63342630340628,"S8188",2008,"5080070440","AUS"
"S8188_2009",3.01720454275821,-0.3191498855343,"S8188",2009,"5080070440","AUS"
"S8188_2010",2.08681265805721,-0.804986410747122,"S8188",2010,"5080070440","AUS"
"S8188_2011",2.58774704128503,-0.503394860877015,"S8188",2011,"5080070440","AUS"
"S8188_2012",2.08783087145039,-0.819310016426896,"S8188",2012,"5080070440","AUS"
"S8188_2013",2.19673472958305,-0.762526608287411,"S8188",2013,"5080070440","AUS"
"S8189_2004",2.67744382252361,-0.442302947259462,"S8189",2004,"5080070440","AUS"
"S8189_2005",2.95089821630483,-0.369957797252677,"S8189",2005,"5080070440","AUS"
"S8189_2006",2.69041574821148,-0.433388884440002,"S8189",2006,"5080070440","AUS"
"S8189_2007",3.26286945352765,0.022591895655594,"S8189",2007,"5080070440","AUS"
"S8189_2008",2.04018934531792,-0.877201776708262,"S8189",2008,"5080070440","AUS"
"S8189_2009",2.93532040645331,-0.245762434770313,"S8189",2009,"5080070440","AUS"
"S8189_2010",3.50606843658283,0.0877062201534254,"S8189",2010,"5080070440","AUS"
"S8189_2011",2.24840591875932,-0.77033119213374,"S8189",2011,"5080070440","AUS"
"S8189_2012",2.96514566807431,-0.395647101091889,"S8189",2012,"5080070440","AUS"
"S8189_2013",1.60824113998205,-1.12898138268703,"S8189",2013,"5080070440","AUS"
"S819_2008",1.5281411514803,-0.435504038092248,"S819",2008,"2080021030","FRA"
"S819_2009",1.59506673967973,-0.453430943504016,"S819",2009,"2080021030","FRA"
"S819_2010",2.00688684914893,-0.365661063744618,"S819",2010,"2080021030","FRA"
"S819_2011",1.49135725328792,-0.536911383363448,"S819",2011,"2080021030","FRA"
"S819_2007",1.66458651747013,-0.838226699000291,"S819",2007,"2080021030","FRA"
"S819_2013",1.80694171941997,-0.529650334466176,"S819",2013,"2080021030","FRA"
"S819_2004",1.79270982052891,-0.909459511706579,"S819",2004,"2080021030","FRA"
"S819_2005",1.66943864598517,-0.970660469402061,"S819",2005,"2080021030","FRA"
"S819_2006",1.93125212366142,-0.846144305831241,"S819",2006,"2080021030","FRA"
