"","basin_ID","Axis","Country","Correlation","Site_ID1","Site_ID2"
"S4287.S10458","7080047060","Axis1","USA","-0.216562339086321","S4287","S10458"
"S4401.S10458","7080047060","Axis1","USA","-0.406190395050338","S4401","S10458"
"S4573.S10458","7080047060","Axis1","USA","-0.200840889198796","S4573","S10458"
"S4668.S10458","7080047060","Axis1","USA","0.486953960641956","S4668","S10458"
"S5110.S10458","7080047060","Axis1","USA","0.487107296158666","S5110","S10458"
"S5557.S10458","7080047060","Axis1","USA","0.0992846115392985","S5557","S10458"
"S5610.S10458","7080047060","Axis1","USA","-0.106504831188629","S5610","S10458"
"S5646.S10458","7080047060","Axis1","USA","-0.451569463133074","S5646","S10458"
"S6018.S10458","7080047060","Axis1","USA","0.204187446619572","S6018","S10458"
"S6120.S10458","7080047060","Axis1","USA","-0.215023725294566","S6120","S10458"
"S6165.S10458","7080047060","Axis1","USA","-0.167928775602498","S6165","S10458"
"S6923.S10458","7080047060","Axis1","USA","0.69524681708074","S6923","S10458"
"S8633.S10458","7080047060","Axis1","USA","0.266708184984999","S8633","S10458"
"S8702.S10458","7080047060","Axis1","USA","-0.699470804236968","S8702","S10458"
"S8888.S10458","7080047060","Axis1","USA","0.743130625264447","S8888","S10458"
"S9019.S10458","7080047060","Axis1","USA","0.385933835054135","S9019","S10458"
"S9163.S10458","7080047060","Axis1","USA","0.236896233553401","S9163","S10458"
"S9165.S10458","7080047060","Axis1","USA","0.115707784591719","S9165","S10458"
"S9269.S10458","7080047060","Axis1","USA","-0.487256663011935","S9269","S10458"
"S9272.S10458","7080047060","Axis1","USA","-0.666723373352941","S9272","S10458"
"S9313.S10458","7080047060","Axis1","USA","0.231576681877897","S9313","S10458"
"S936.S10458","7080047060","Axis1","USA","0.0349802909585921","S936","S10458"
"S9445.S10458","7080047060","Axis1","USA","0.707497581897288","S9445","S10458"
"S9447.S10458","7080047060","Axis1","USA","-0.384551978834276","S9447","S10458"
"S9840.S10458","7080047060","Axis1","USA","0.388188195762045","S9840","S10458"
"S995.S10458","7080047060","Axis1","USA","0.137015971448441","S995","S10458"
"S9964.S10458","7080047060","Axis1","USA","0.605934472386888","S9964","S10458"
"S10806.S10580","7080047060","Axis1","USA","0.47744460449303","S10806","S10580"
"S10918.S10580","7080047060","Axis1","USA","0.23813963131925","S10918","S10580"
"S11151.S10580","7080047060","Axis1","USA","0.247903881360526","S11151","S10580"
"S11264.S10580","7080047060","Axis1","USA","-0.371814656507232","S11264","S10580"
"S11383.S10580","7080047060","Axis1","USA","0.0503669058056719","S11383","S10580"
"S11384.S10580","7080047060","Axis1","USA","0.452711874091773","S11384","S10580"
"S11498.S10580","7080047060","Axis1","USA","0.0932179415891075","S11498","S10580"
"S11618.S10580","7080047060","Axis1","USA","0.453566059387378","S11618","S10580"
"S11784.S10580","7080047060","Axis1","USA","0.28233978044748","S11784","S10580"
"S11804.S10580","7080047060","Axis1","USA","-0.263308377126154","S11804","S10580"
"S11816.S10580","7080047060","Axis1","USA","0.302740642607167","S11816","S10580"
"S11830.S10580","7080047060","Axis1","USA","-0.510091557383233","S11830","S10580"
"S11849.S10580","7080047060","Axis1","USA","0.401574069021471","S11849","S10580"
"S11872.S10580","7080047060","Axis1","USA","0.0281801544784599","S11872","S10580"
"S11988.S10580","7080047060","Axis1","USA","0.00399299570731525","S11988","S10580"
"S1296.S10580","7080047060","Axis1","USA","0.219697022649457","S1296","S10580"
"S1298.S10580","7080047060","Axis1","USA","-0.376894551201855","S1298","S10580"
"S1664.S10580","7080047060","Axis1","USA","0.372580217695294","S1664","S10580"
"S1697.S10580","7080047060","Axis1","USA","0.296451755558454","S1697","S10580"
"S176.S10580","7080047060","Axis1","USA","0.600537983948872","S176","S10580"
"S3234.S10580","7080047060","Axis1","USA","0.225746713607534","S3234","S10580"
"S4287.S10580","7080047060","Axis1","USA","-0.117889687214785","S4287","S10580"
"S4401.S10580","7080047060","Axis1","USA","-0.200481629090611","S4401","S10580"
"S4573.S10580","7080047060","Axis1","USA","0.112587766094542","S4573","S10580"
"S4668.S10580","7080047060","Axis1","USA","0.470837427952112","S4668","S10580"
"S5110.S10580","7080047060","Axis1","USA","0.546430906890855","S5110","S10580"
"S5557.S10580","7080047060","Axis1","USA","-0.0978885361419135","S5557","S10580"
"S5610.S10580","7080047060","Axis1","USA","0.0010205337221347","S5610","S10580"
"S5646.S10580","7080047060","Axis1","USA","-0.35881959781829","S5646","S10580"
"S6018.S10580","7080047060","Axis1","USA","-0.00396398181793887","S6018","S10580"
"S6120.S10580","7080047060","Axis1","USA","-0.0406670821288925","S6120","S10580"
"S6165.S10580","7080047060","Axis1","USA","-0.086434977702661","S6165","S10580"
"S6923.S10580","7080047060","Axis1","USA","0.562499962749626","S6923","S10580"
"S8633.S10580","7080047060","Axis1","USA","0.267622642133075","S8633","S10580"
"S8702.S10580","7080047060","Axis1","USA","-0.673047198620645","S8702","S10580"
"S8888.S10580","7080047060","Axis1","USA","0.601640009254245","S8888","S10580"
"S9019.S10580","7080047060","Axis1","USA","0.275999658693646","S9019","S10580"
"S9163.S10580","7080047060","Axis1","USA","0.117374064521934","S9163","S10580"
"S9165.S10580","7080047060","Axis1","USA","0.287616325578834","S9165","S10580"
"S9269.S10580","7080047060","Axis1","USA","-0.618410273665745","S9269","S10580"
"S9272.S10580","7080047060","Axis1","USA","-0.712712021109968","S9272","S10580"
"S9313.S10580","7080047060","Axis1","USA","0.294574905452396","S9313","S10580"
"S936.S10580","7080047060","Axis1","USA","0.298675297701709","S936","S10580"
"S9445.S10580","7080047060","Axis1","USA","0.621465985816612","S9445","S10580"
"S9447.S10580","7080047060","Axis1","USA","-0.0949559183839274","S9447","S10580"
"S9840.S10580","7080047060","Axis1","USA","0.243704075405843","S9840","S10580"
"S995.S10580","7080047060","Axis1","USA","0.364356878195588","S995","S10580"
"S9964.S10580","7080047060","Axis1","USA","0.312843383521413","S9964","S10580"
"S10918.S10806","7080047060","Axis1","USA","0.190964975571302","S10918","S10806"
"S11151.S10806","7080047060","Axis1","USA","0.0971062222937989","S11151","S10806"
"S11264.S10806","7080047060","Axis1","USA","0.123460312978258","S11264","S10806"
"S11383.S10806","7080047060","Axis1","USA","-0.190680069102277","S11383","S10806"
"S11384.S10806","7080047060","Axis1","USA","0.308064817202233","S11384","S10806"
"S11498.S10806","7080047060","Axis1","USA","-0.625476324108698","S11498","S10806"
"S11618.S10806","7080047060","Axis1","USA","0.525127919481485","S11618","S10806"
"S11784.S10806","7080047060","Axis1","USA","0.172319522674606","S11784","S10806"
"S11804.S10806","7080047060","Axis1","USA","-0.130626726984339","S11804","S10806"
"S11816.S10806","7080047060","Axis1","USA","0.386016001052171","S11816","S10806"
"S11830.S10806","7080047060","Axis1","USA","0.0851877242404798","S11830","S10806"
"S11849.S10806","7080047060","Axis1","USA","0.130301426041064","S11849","S10806"
"S11872.S10806","7080047060","Axis1","USA","0.354287532776753","S11872","S10806"
"S11988.S10806","7080047060","Axis1","USA","-0.477562291218627","S11988","S10806"
"S1296.S10806","7080047060","Axis1","USA","0.724867563353418","S1296","S10806"
"S1298.S10806","7080047060","Axis1","USA","-0.182834810920151","S1298","S10806"
"S1664.S10806","7080047060","Axis1","USA","0.166263629041269","S1664","S10806"
"S1697.S10806","7080047060","Axis1","USA","0.29542743314372","S1697","S10806"
"S176.S10806","7080047060","Axis1","USA","0.277189728845597","S176","S10806"
"S3234.S10806","7080047060","Axis1","USA","-0.0769146232757937","S3234","S10806"
"S4287.S10806","7080047060","Axis1","USA","0.235789313983286","S4287","S10806"
"S4401.S10806","7080047060","Axis1","USA","-0.0385793043357416","S4401","S10806"
"S4573.S10806","7080047060","Axis1","USA","-0.587816020948858","S4573","S10806"
"S4668.S10806","7080047060","Axis1","USA","0.154018587354812","S4668","S10806"
"S5110.S10806","7080047060","Axis1","USA","0.169528725952779","S5110","S10806"
"S5557.S10806","7080047060","Axis1","USA","0.289576064198804","S5557","S10806"
"S5610.S10806","7080047060","Axis1","USA","-0.50895793943232","S5610","S10806"
"S5646.S10806","7080047060","Axis1","USA","-0.105077942277165","S5646","S10806"
"S6018.S10806","7080047060","Axis1","USA","0.0704258311611045","S6018","S10806"
"S6120.S10806","7080047060","Axis1","USA","-0.154992466825173","S6120","S10806"
"S6165.S10806","7080047060","Axis1","USA","0.102861958520533","S6165","S10806"
"S6923.S10806","7080047060","Axis1","USA","0.422619966029905","S6923","S10806"
"S8633.S10806","7080047060","Axis1","USA","0.293060174644585","S8633","S10806"
"S8702.S10806","7080047060","Axis1","USA","-0.43424884861215","S8702","S10806"
"S8888.S10806","7080047060","Axis1","USA","0.613867571482545","S8888","S10806"
"S9019.S10806","7080047060","Axis1","USA","0.0733332110763954","S9019","S10806"
"S9163.S10806","7080047060","Axis1","USA","0.149656314023926","S9163","S10806"
"S9165.S10806","7080047060","Axis1","USA","-0.379137944327844","S9165","S10806"
"S9269.S10806","7080047060","Axis1","USA","-0.687506991185035","S9269","S10806"
"S9272.S10806","7080047060","Axis1","USA","-0.743636319151548","S9272","S10806"
"S9313.S10806","7080047060","Axis1","USA","0.0769589012457844","S9313","S10806"
"S936.S10806","7080047060","Axis1","USA","-0.334608431266985","S936","S10806"
"S9445.S10806","7080047060","Axis1","USA","0.475875067062159","S9445","S10806"
"S9447.S10806","7080047060","Axis1","USA","-0.318177100517568","S9447","S10806"
"S9840.S10806","7080047060","Axis1","USA","0.252201156514497","S9840","S10806"
"S995.S10806","7080047060","Axis1","USA","0.00105208906699044","S995","S10806"
"S9964.S10806","7080047060","Axis1","USA","0.561175432963655","S9964","S10806"
"S11151.S10918","7080047060","Axis1","USA","-0.0929729031010303","S11151","S10918"
"S11264.S10918","7080047060","Axis1","USA","-0.525434205520261","S11264","S10918"
"S11383.S10918","7080047060","Axis1","USA","-0.422515204437572","S11383","S10918"
"S11384.S10918","7080047060","Axis1","USA","0.0672689144875241","S11384","S10918"
"S11498.S10918","7080047060","Axis1","USA","-0.3864213968396","S11498","S10918"
"S11618.S10918","7080047060","Axis1","USA","0.271313316013167","S11618","S10918"
"S11784.S10918","7080047060","Axis1","USA","0.275020894678379","S11784","S10918"
"S11804.S10918","7080047060","Axis1","USA","-0.0196548392199007","S11804","S10918"
"S11816.S10918","7080047060","Axis1","USA","-0.280961935144334","S11816","S10918"
"S11830.S10918","7080047060","Axis1","USA","0.115835814842736","S11830","S10918"
"S11849.S10918","7080047060","Axis1","USA","0.355219651336272","S11849","S10918"
"S11872.S10918","7080047060","Axis1","USA","0.224608328920214","S11872","S10918"
"S11988.S10918","7080047060","Axis1","USA","-0.0299681866187542","S11988","S10918"
"S1296.S10918","7080047060","Axis1","USA","-0.119582255778665","S1296","S10918"
"S1298.S10918","7080047060","Axis1","USA","-0.348666849703209","S1298","S10918"
"S1664.S10918","7080047060","Axis1","USA","0.246648548044325","S1664","S10918"
"S1697.S10918","7080047060","Axis1","USA","0.280095718349502","S1697","S10918"
"S176.S10918","7080047060","Axis1","USA","0.117483449948155","S176","S10918"
"S3234.S10918","7080047060","Axis1","USA","0.22615517502645","S3234","S10918"
"S4287.S10918","7080047060","Axis1","USA","-0.435332592214069","S4287","S10918"
"S4401.S10918","7080047060","Axis1","USA","-0.239649594983161","S4401","S10918"
"S4573.S10918","7080047060","Axis1","USA","-0.115800141877039","S4573","S10918"
"S4668.S10918","7080047060","Axis1","USA","0.189645723259238","S4668","S10918"
"S5110.S10918","7080047060","Axis1","USA","0.449811176243583","S5110","S10918"
"S5557.S10918","7080047060","Axis1","USA","0.404247705131708","S5557","S10918"
"S5610.S10918","7080047060","Axis1","USA","0.0353885752824231","S5610","S10918"
"S5646.S10918","7080047060","Axis1","USA","-0.207492373432205","S5646","S10918"
"S6018.S10918","7080047060","Axis1","USA","-0.301330676375999","S6018","S10918"
"S6120.S10918","7080047060","Axis1","USA","0.0331769645336944","S6120","S10918"
"S6165.S10918","7080047060","Axis1","USA","-0.0599338447185204","S6165","S10918"
"S6923.S10918","7080047060","Axis1","USA","0.279130511329324","S6923","S10918"
"S8633.S10918","7080047060","Axis1","USA","-0.100382446471405","S8633","S10918"
"S8702.S10918","7080047060","Axis1","USA","-0.616149287279795","S8702","S10918"
"S8888.S10918","7080047060","Axis1","USA","0.0909560005054103","S8888","S10918"
"S9019.S10918","7080047060","Axis1","USA","-0.327734072088037","S9019","S10918"
"S9163.S10918","7080047060","Axis1","USA","0.0219160994795949","S9163","S10918"
"S9165.S10918","7080047060","Axis1","USA","-0.665371419443124","S9165","S10918"
"S9269.S10918","7080047060","Axis1","USA","-0.436625847278757","S9269","S10918"
"S9272.S10918","7080047060","Axis1","USA","-0.213352020568719","S9272","S10918"
"S9313.S10918","7080047060","Axis1","USA","-0.372301008170596","S9313","S10918"
"S936.S10918","7080047060","Axis1","USA","-0.33308238929221","S936","S10918"
"S9445.S10918","7080047060","Axis1","USA","-0.181514989891802","S9445","S10918"
"S9447.S10918","7080047060","Axis1","USA","-0.260154693434797","S9447","S10918"
"S9840.S10918","7080047060","Axis1","USA","-0.435572134775233","S9840","S10918"
"S995.S10918","7080047060","Axis1","USA","0.366303895231024","S995","S10918"
"S9964.S10918","7080047060","Axis1","USA","0.170115715832717","S9964","S10918"
"S11264.S11151","7080047060","Axis1","USA","-0.0624722293349382","S11264","S11151"
"S11383.S11151","7080047060","Axis1","USA","0.723715097606471","S11383","S11151"
"S11384.S11151","7080047060","Axis1","USA","-0.0674587611971986","S11384","S11151"
"S11498.S11151","7080047060","Axis1","USA","-0.163611043800964","S11498","S11151"
"S11618.S11151","7080047060","Axis1","USA","0.637467646869534","S11618","S11151"
"S11784.S11151","7080047060","Axis1","USA","0.473023326724312","S11784","S11151"
"S11804.S11151","7080047060","Axis1","USA","-0.749208086197344","S11804","S11151"
"S11816.S11151","7080047060","Axis1","USA","0.617692602127333","S11816","S11151"
"S11830.S11151","7080047060","Axis1","USA","0.32104579225003","S11830","S11151"
"S11849.S11151","7080047060","Axis1","USA","0.616934132109257","S11849","S11151"
"S11872.S11151","7080047060","Axis1","USA","0.399954988443177","S11872","S11151"
"S11988.S11151","7080047060","Axis1","USA","-0.201019131369093","S11988","S11151"
"S1296.S11151","7080047060","Axis1","USA","0.265620474900058","S1296","S11151"
"S1298.S11151","7080047060","Axis1","USA","-0.675672286882535","S1298","S11151"
"S1664.S11151","7080047060","Axis1","USA","0.200931748868912","S1664","S11151"
"S1697.S11151","7080047060","Axis1","USA","-0.079680619738621","S1697","S11151"
"S176.S11151","7080047060","Axis1","USA","0.217581449372508","S176","S11151"
"S3234.S11151","7080047060","Axis1","USA","-0.690980901552306","S3234","S11151"
"S4287.S11151","7080047060","Axis1","USA","-0.568199490942895","S4287","S11151"
"S4401.S11151","7080047060","Axis1","USA","-0.702221234548805","S4401","S11151"
"S4573.S11151","7080047060","Axis1","USA","-0.103007137280794","S4573","S11151"
"S4668.S11151","7080047060","Axis1","USA","-0.3776304931298","S4668","S11151"
"S5110.S11151","7080047060","Axis1","USA","-0.303477235373292","S5110","S11151"
"S5557.S11151","7080047060","Axis1","USA","-0.0807175984175129","S5557","S11151"
"S5610.S11151","7080047060","Axis1","USA","-0.281426563840443","S5610","S11151"
"S5646.S11151","7080047060","Axis1","USA","-0.596677026823505","S5646","S11151"
"S6018.S11151","7080047060","Axis1","USA","-0.207118925976589","S6018","S11151"
"S6120.S11151","7080047060","Axis1","USA","-0.122706528862774","S6120","S11151"
"S6165.S11151","7080047060","Axis1","USA","-0.253251411381872","S6165","S11151"
"S6923.S11151","7080047060","Axis1","USA","-0.0301934723666442","S6923","S11151"
"S8633.S11151","7080047060","Axis1","USA","-0.248695335759289","S8633","S11151"
"S8702.S11151","7080047060","Axis1","USA","-0.508602120585456","S8702","S11151"
"S8888.S11151","7080047060","Axis1","USA","0.235235186288818","S8888","S11151"
"S9019.S11151","7080047060","Axis1","USA","-0.298387042668297","S9019","S11151"
"S9163.S11151","7080047060","Axis1","USA","-0.177534014527447","S9163","S11151"
"S9165.S11151","7080047060","Axis1","USA","0.129224825657662","S9165","S11151"
"S9269.S11151","7080047060","Axis1","USA","-0.0505423308172554","S9269","S11151"
"S9272.S11151","7080047060","Axis1","USA","-0.178951418326297","S9272","S11151"
"S9313.S11151","7080047060","Axis1","USA","-0.288975751143368","S9313","S11151"
"S936.S11151","7080047060","Axis1","USA","-0.0612041367205336","S936","S11151"
"S9445.S11151","7080047060","Axis1","USA","0.0735868705237701","S9445","S11151"
"S9447.S11151","7080047060","Axis1","USA","-0.18843648266934","S9447","S11151"
"S9840.S11151","7080047060","Axis1","USA","0.338671810114984","S9840","S11151"
"S995.S11151","7080047060","Axis1","USA","-0.229879248686455","S995","S11151"
"S9964.S11151","7080047060","Axis1","USA","-0.0351712601280109","S9964","S11151"
"S11383.S11264","7080047060","Axis1","USA","0.042809476444645","S11383","S11264"
"S11384.S11264","7080047060","Axis1","USA","-0.458449057515244","S11384","S11264"
"S11498.S11264","7080047060","Axis1","USA","-0.126907841605066","S11498","S11264"
