"","basin_ID","Axis","Country","Correlation","Site_ID1","Site_ID2"
"S4857.S3159.1","2080022150","Axis2","FRA","0.162727242711496","S4857","S3159"
"S4863.S3159.1","2080022150","Axis2","FRA","-0.159150816033009","S4863","S3159"
"S4864.S3159.1","2080022150","Axis2","FRA","0.037142125935867","S4864","S3159"
"S3257.S3175.1","2080022150","Axis2","FRA","-0.311672744421552","S3257","S3175"
"S3260.S3175.1","2080022150","Axis2","FRA","-0.47243715757913","S3260","S3175"
"S3270.S3175.1","2080022150","Axis2","FRA","0.528989055947945","S3270","S3175"
"S3283.S3175.1","2080022150","Axis2","FRA","0.131237471394172","S3283","S3175"
"S3867.S3175.1","2080022150","Axis2","FRA","-0.0839447571281425","S3867","S3175"
"S4857.S3175.1","2080022150","Axis2","FRA","0.479029689893679","S4857","S3175"
"S4863.S3175.1","2080022150","Axis2","FRA","-0.312104196385633","S4863","S3175"
"S4864.S3175.1","2080022150","Axis2","FRA","0.0973584901824201","S4864","S3175"
"S3260.S3257.1","2080022150","Axis2","FRA","0.444263943817585","S3260","S3257"
"S3270.S3257.1","2080022150","Axis2","FRA","0.190144578024845","S3270","S3257"
"S3283.S3257.1","2080022150","Axis2","FRA","0.441288637388799","S3283","S3257"
"S3867.S3257.1","2080022150","Axis2","FRA","0.358974588771024","S3867","S3257"
"S4857.S3257.1","2080022150","Axis2","FRA","-0.143371226271498","S4857","S3257"
"S4863.S3257.1","2080022150","Axis2","FRA","0.755388174832856","S4863","S3257"
"S4864.S3257.1","2080022150","Axis2","FRA","0.557568558190656","S4864","S3257"
"S3270.S3260.1","2080022150","Axis2","FRA","-0.018080209200544","S3270","S3260"
"S3283.S3260.1","2080022150","Axis2","FRA","0.0336171712280236","S3283","S3260"
"S3867.S3260.1","2080022150","Axis2","FRA","0.0737725040552391","S3867","S3260"
"S4857.S3260.1","2080022150","Axis2","FRA","-0.409625035275038","S4857","S3260"
"S4863.S3260.1","2080022150","Axis2","FRA","0.31190286804706","S4863","S3260"
"S4864.S3260.1","2080022150","Axis2","FRA","0.286677971125174","S4864","S3260"
"S3283.S3270.1","2080022150","Axis2","FRA","0.37529186610591","S3283","S3270"
"S3867.S3270.1","2080022150","Axis2","FRA","0.183510271817326","S3867","S3270"
"S4857.S3270.1","2080022150","Axis2","FRA","0.200249166183524","S4857","S3270"
"S4863.S3270.1","2080022150","Axis2","FRA","0.240698943940343","S4863","S3270"
"S4864.S3270.1","2080022150","Axis2","FRA","0.283062285223276","S4864","S3270"
"S3867.S3283.1","2080022150","Axis2","FRA","0.0151704090863387","S3867","S3283"
"S4857.S3283.1","2080022150","Axis2","FRA","0.0725905677102683","S4857","S3283"
"S4863.S3283.1","2080022150","Axis2","FRA","0.717200626763576","S4863","S3283"
"S4864.S3283.1","2080022150","Axis2","FRA","-0.150287842634481","S4864","S3283"
"S4857.S3867.1","2080022150","Axis2","FRA","-0.281678546112386","S4857","S3867"
"S4863.S3867.1","2080022150","Axis2","FRA","0.202995874875632","S4863","S3867"
"S4864.S3867.1","2080022150","Axis2","FRA","0.736152192163125","S4864","S3867"
"S4863.S4857.1","2080022150","Axis2","FRA","0.149812593108181","S4863","S4857"
"S4864.S4857.1","2080022150","Axis2","FRA","-0.0191443025312519","S4864","S4857"
"S4864.S4863.1","2080022150","Axis2","FRA","0.146444287772126","S4864","S4863"
"S1581.S1559","2080032600","Axis1","SWE","-0.0168589625567376","S1581","S1559"
"S1587.S1559","2080032600","Axis1","SWE","0.0761173427078515","S1587","S1559"
"S1598.S1559","2080032600","Axis1","SWE","0.160796860689497","S1598","S1559"
"S1619.S1559","2080032600","Axis1","SWE","0.0870261060535596","S1619","S1559"
"S1674.S1559","2080032600","Axis1","SWE","0.0445976143988286","S1674","S1559"
"S417.S1559","2080032600","Axis1","SWE","-0.425752589155524","S417","S1559"
"S469.S1559","2080032600","Axis1","SWE","0.113162801401721","S469","S1559"
"S491.S1559","2080032600","Axis1","SWE","0.0630798488499901","S491","S1559"
"S517.S1559","2080032600","Axis1","SWE","0.137690668321079","S517","S1559"
"S561.S1559","2080032600","Axis1","SWE","0.211344951450292","S561","S1559"
"S591.S1559","2080032600","Axis1","SWE","-0.548924985190311","S591","S1559"
"S666.S1559","2080032600","Axis1","SWE","0.114763635609429","S666","S1559"
"S678.S1559","2080032600","Axis1","SWE","-0.288849269115597","S678","S1559"
"S1587.S1581","2080032600","Axis1","SWE","-0.150597833422667","S1587","S1581"
"S1598.S1581","2080032600","Axis1","SWE","0.448033205928913","S1598","S1581"
"S1619.S1581","2080032600","Axis1","SWE","0.0951278284901739","S1619","S1581"
"S1674.S1581","2080032600","Axis1","SWE","-0.369624112442371","S1674","S1581"
"S417.S1581","2080032600","Axis1","SWE","0.441086049101601","S417","S1581"
"S469.S1581","2080032600","Axis1","SWE","0.113684746589205","S469","S1581"
"S491.S1581","2080032600","Axis1","SWE","0.507746729111242","S491","S1581"
"S517.S1581","2080032600","Axis1","SWE","0.259221152437784","S517","S1581"
"S561.S1581","2080032600","Axis1","SWE","0.0376876180178623","S561","S1581"
"S591.S1581","2080032600","Axis1","SWE","0.118829781434113","S591","S1581"
"S666.S1581","2080032600","Axis1","SWE","0.233670943998354","S666","S1581"
"S678.S1581","2080032600","Axis1","SWE","0.063519877729135","S678","S1581"
"S1598.S1587","2080032600","Axis1","SWE","-0.201023165521029","S1598","S1587"
"S1619.S1587","2080032600","Axis1","SWE","-0.0558859229001202","S1619","S1587"
"S1674.S1587","2080032600","Axis1","SWE","-0.00716595348348058","S1674","S1587"
"S417.S1587","2080032600","Axis1","SWE","0.379697542477261","S417","S1587"
"S469.S1587","2080032600","Axis1","SWE","-0.0982100417782527","S469","S1587"
"S491.S1587","2080032600","Axis1","SWE","-0.197491820086921","S491","S1587"
"S517.S1587","2080032600","Axis1","SWE","-0.0252866609395419","S517","S1587"
"S561.S1587","2080032600","Axis1","SWE","-0.0424962796614022","S561","S1587"
"S591.S1587","2080032600","Axis1","SWE","0.221394407927348","S591","S1587"
"S666.S1587","2080032600","Axis1","SWE","-0.0290667414053866","S666","S1587"
"S678.S1587","2080032600","Axis1","SWE","-0.127153133826434","S678","S1587"
"S1619.S1598","2080032600","Axis1","SWE","0.869071661177252","S1619","S1598"
"S1674.S1598","2080032600","Axis1","SWE","-0.0777261157111872","S1674","S1598"
"S417.S1598","2080032600","Axis1","SWE","0.138727949925277","S417","S1598"
"S469.S1598","2080032600","Axis1","SWE","0.862613718528675","S469","S1598"
"S491.S1598","2080032600","Axis1","SWE","0.745312118056744","S491","S1598"
"S517.S1598","2080032600","Axis1","SWE","0.498095304464774","S517","S1598"
"S561.S1598","2080032600","Axis1","SWE","0.488748150240654","S561","S1598"
"S591.S1598","2080032600","Axis1","SWE","-0.527942894492482","S591","S1598"
"S666.S1598","2080032600","Axis1","SWE","0.842154048898542","S666","S1598"
"S678.S1598","2080032600","Axis1","SWE","0.644306883575178","S678","S1598"
"S1674.S1619","2080032600","Axis1","SWE","-0.0871298067087415","S1674","S1619"
"S417.S1619","2080032600","Axis1","SWE","0.0956197073557642","S417","S1619"
"S469.S1619","2080032600","Axis1","SWE","0.934885924044505","S469","S1619"
"S491.S1619","2080032600","Axis1","SWE","0.559163489361959","S491","S1619"
"S517.S1619","2080032600","Axis1","SWE","0.654967690711914","S517","S1619"
"S561.S1619","2080032600","Axis1","SWE","0.634380193102834","S561","S1619"
"S591.S1619","2080032600","Axis1","SWE","-0.402289560017276","S591","S1619"
"S666.S1619","2080032600","Axis1","SWE","0.952950248374121","S666","S1619"
"S678.S1619","2080032600","Axis1","SWE","0.810763930738952","S678","S1619"
"S417.S1674","2080032600","Axis1","SWE","-0.200599405740653","S417","S1674"
"S469.S1674","2080032600","Axis1","SWE","0.205679249215819","S469","S1674"
"S491.S1674","2080032600","Axis1","SWE","0.147039112008009","S491","S1674"
"S517.S1674","2080032600","Axis1","SWE","-0.542626869660782","S517","S1674"
"S561.S1674","2080032600","Axis1","SWE","0.309026640124313","S561","S1674"
"S591.S1674","2080032600","Axis1","SWE","-0.14381790863424","S591","S1674"
"S666.S1674","2080032600","Axis1","SWE","-0.0569534346022139","S666","S1674"
"S678.S1674","2080032600","Axis1","SWE","-0.267816543015525","S678","S1674"
"S469.S417","2080032600","Axis1","SWE","0.115807914420419","S469","S417"
"S491.S417","2080032600","Axis1","SWE","0.234146056218617","S491","S417"
"S517.S417","2080032600","Axis1","SWE","0.241781912525705","S517","S417"
"S561.S417","2080032600","Axis1","SWE","-0.269954790819369","S561","S417"
"S591.S417","2080032600","Axis1","SWE","0.260037244436289","S591","S417"
"S666.S417","2080032600","Axis1","SWE","0.172407783172259","S666","S417"
"S678.S417","2080032600","Axis1","SWE","0.00678832741601019","S678","S417"
"S491.S469","2080032600","Axis1","SWE","0.591286411004175","S491","S469"
"S517.S469","2080032600","Axis1","SWE","0.470080059038245","S517","S469"
"S561.S469","2080032600","Axis1","SWE","0.693920239048873","S561","S469"
"S591.S469","2080032600","Axis1","SWE","-0.424033260951884","S591","S469"
"S666.S469","2080032600","Axis1","SWE","0.914887319724142","S666","S469"
"S678.S469","2080032600","Axis1","SWE","0.645539756572701","S678","S469"
"S517.S491","2080032600","Axis1","SWE","0.406516232007596","S517","S491"
"S561.S491","2080032600","Axis1","SWE","0.450187042318867","S561","S491"
"S591.S491","2080032600","Axis1","SWE","-0.299805489622575","S591","S491"
"S666.S491","2080032600","Axis1","SWE","0.648344140396064","S666","S491"
"S678.S491","2080032600","Axis1","SWE","0.429314859781945","S678","S491"
"S561.S517","2080032600","Axis1","SWE","0.404827312426657","S561","S517"
"S591.S517","2080032600","Axis1","SWE","0.030874356891837","S591","S517"
"S666.S517","2080032600","Axis1","SWE","0.648070590086816","S666","S517"
"S678.S517","2080032600","Axis1","SWE","0.652378341919647","S678","S517"
"S591.S561","2080032600","Axis1","SWE","0.0317299327223921","S591","S561"
"S666.S561","2080032600","Axis1","SWE","0.693453713713051","S666","S561"
"S678.S561","2080032600","Axis1","SWE","0.566742312480482","S678","S561"
"S666.S591","2080032600","Axis1","SWE","-0.329262545414292","S666","S591"
"S678.S591","2080032600","Axis1","SWE","0.00866023647020259","S678","S591"
"S678.S666","2080032600","Axis1","SWE","0.713435732302833","S678","S666"
"S1581.S1559.1","2080032600","Axis2","SWE","0.462770402399515","S1581","S1559"
"S1587.S1559.1","2080032600","Axis2","SWE","-0.0393832106561208","S1587","S1559"
"S1598.S1559.1","2080032600","Axis2","SWE","0.145719127557406","S1598","S1559"
"S1619.S1559.1","2080032600","Axis2","SWE","0.114924568179701","S1619","S1559"
"S1674.S1559.1","2080032600","Axis2","SWE","0.367657754898773","S1674","S1559"
"S417.S1559.1","2080032600","Axis2","SWE","-0.102713468727512","S417","S1559"
"S469.S1559.1","2080032600","Axis2","SWE","-0.132364592571424","S469","S1559"
"S491.S1559.1","2080032600","Axis2","SWE","0.0392710141300364","S491","S1559"
"S517.S1559.1","2080032600","Axis2","SWE","-0.0462504372254828","S517","S1559"
"S561.S1559.1","2080032600","Axis2","SWE","-0.0025743511168403","S561","S1559"
"S591.S1559.1","2080032600","Axis2","SWE","0.0752114163693663","S591","S1559"
"S666.S1559.1","2080032600","Axis2","SWE","-0.837658477601311","S666","S1559"
"S678.S1559.1","2080032600","Axis2","SWE","-0.0290902045014574","S678","S1559"
"S1587.S1581.1","2080032600","Axis2","SWE","-0.559417158844613","S1587","S1581"
"S1598.S1581.1","2080032600","Axis2","SWE","-0.189819975593228","S1598","S1581"
"S1619.S1581.1","2080032600","Axis2","SWE","0.0440161643987668","S1619","S1581"
"S1674.S1581.1","2080032600","Axis2","SWE","-0.0617658196321962","S1674","S1581"
"S417.S1581.1","2080032600","Axis2","SWE","-0.0444957653761985","S417","S1581"
"S469.S1581.1","2080032600","Axis2","SWE","-0.00837209575776419","S469","S1581"
"S491.S1581.1","2080032600","Axis2","SWE","-0.29141737653927","S491","S1581"
"S517.S1581.1","2080032600","Axis2","SWE","0.0510337180066305","S517","S1581"
"S561.S1581.1","2080032600","Axis2","SWE","0.388176846196314","S561","S1581"
"S591.S1581.1","2080032600","Axis2","SWE","0.388362773089165","S591","S1581"
"S666.S1581.1","2080032600","Axis2","SWE","-0.348053450985936","S666","S1581"
"S678.S1581.1","2080032600","Axis2","SWE","-0.162993184386007","S678","S1581"
"S1598.S1587.1","2080032600","Axis2","SWE","-0.0722483695771373","S1598","S1587"
"S1619.S1587.1","2080032600","Axis2","SWE","-0.333120493112878","S1619","S1587"
"S1674.S1587.1","2080032600","Axis2","SWE","0.21566512519421","S1674","S1587"
"S417.S1587.1","2080032600","Axis2","SWE","-0.0656796429271204","S417","S1587"
"S469.S1587.1","2080032600","Axis2","SWE","0.487944348194318","S469","S1587"
"S491.S1587.1","2080032600","Axis2","SWE","0.113549960554949","S491","S1587"
"S517.S1587.1","2080032600","Axis2","SWE","-0.108040229264115","S517","S1587"
"S561.S1587.1","2080032600","Axis2","SWE","0.0276546023333244","S561","S1587"
"S591.S1587.1","2080032600","Axis2","SWE","-0.120660179458974","S591","S1587"
"S666.S1587.1","2080032600","Axis2","SWE","0.110168457478531","S666","S1587"
"S678.S1587.1","2080032600","Axis2","SWE","-0.0155299320285062","S678","S1587"
"S1619.S1598.1","2080032600","Axis2","SWE","0.902155121970667","S1619","S1598"
"S1674.S1598.1","2080032600","Axis2","SWE","0.688547221297741","S1674","S1598"
"S417.S1598.1","2080032600","Axis2","SWE","-0.511084776778819","S417","S1598"
"S469.S1598.1","2080032600","Axis2","SWE","-0.0966831112836845","S469","S1598"
"S491.S1598.1","2080032600","Axis2","SWE","-0.00435339834029532","S491","S1598"
"S517.S1598.1","2080032600","Axis2","SWE","0.183724932768132","S517","S1598"
"S561.S1598.1","2080032600","Axis2","SWE","-0.195385933979991","S561","S1598"
"S591.S1598.1","2080032600","Axis2","SWE","-0.628084400181721","S591","S1598"
"S666.S1598.1","2080032600","Axis2","SWE","-0.120154919820683","S666","S1598"
"S678.S1598.1","2080032600","Axis2","SWE","-0.478310042941149","S678","S1598"
"S1674.S1619.1","2080032600","Axis2","SWE","0.470793274100063","S1674","S1619"
"S417.S1619.1","2080032600","Axis2","SWE","-0.388068035956504","S417","S1619"
"S469.S1619.1","2080032600","Axis2","SWE","-0.208737305327588","S469","S1619"
"S491.S1619.1","2080032600","Axis2","SWE","-0.339425182414596","S491","S1619"
"S517.S1619.1","2080032600","Axis2","SWE","0.0901336005931472","S517","S1619"
"S561.S1619.1","2080032600","Axis2","SWE","-0.0652882085087575","S561","S1619"
"S591.S1619.1","2080032600","Axis2","SWE","-0.471614051337607","S591","S1619"
"S666.S1619.1","2080032600","Axis2","SWE","-0.120263993262998","S666","S1619"
"S678.S1619.1","2080032600","Axis2","SWE","-0.33729553470081","S678","S1619"
"S417.S1674.1","2080032600","Axis2","SWE","-0.66647004236679","S417","S1674"
"S469.S1674.1","2080032600","Axis2","SWE","0.262514131794314","S469","S1674"
"S491.S1674.1","2080032600","Axis2","SWE","0.369211403558731","S491","S1674"
"S517.S1674.1","2080032600","Axis2","SWE","-0.200476156013667","S517","S1674"
"S561.S1674.1","2080032600","Axis2","SWE","0.0796983310519238","S561","S1674"
"S591.S1674.1","2080032600","Axis2","SWE","-0.512939924152468","S591","S1674"
"S666.S1674.1","2080032600","Axis2","SWE","-0.221790734806559","S666","S1674"
"S678.S1674.1","2080032600","Axis2","SWE","-0.60326975611782","S678","S1674"
"S469.S417.1","2080032600","Axis2","SWE","0.216195004569756","S469","S417"
"S491.S417.1","2080032600","Axis2","SWE","-0.194677477315019","S491","S417"
"S517.S417.1","2080032600","Axis2","SWE","0.381172258008825","S517","S417"
"S561.S417.1","2080032600","Axis2","SWE","0.355431635048543","S561","S417"
"S591.S417.1","2080032600","Axis2","SWE","0.657514637960576","S591","S417"
"S666.S417.1","2080032600","Axis2","SWE","0.285518016718298","S666","S417"
"S678.S417.1","2080032600","Axis2","SWE","0.660051506128291","S678","S417"
"S491.S469.1","2080032600","Axis2","SWE","0.0481912045643261","S491","S469"
"S517.S469.1","2080032600","Axis2","SWE","0.211947936137939","S517","S469"
"S561.S469.1","2080032600","Axis2","SWE","0.797093688247754","S561","S469"
"S591.S469.1","2080032600","Axis2","SWE","0.270396187287027","S591","S469"
"S666.S469.1","2080032600","Axis2","SWE","0.512894098354912","S666","S469"
"S678.S469.1","2080032600","Axis2","SWE","-0.21922743446073","S678","S469"
"S517.S491.1","2080032600","Axis2","SWE","0.0229406979951683","S517","S491"
"S561.S491.1","2080032600","Axis2","SWE","-0.263863532139232","S561","S491"
"S591.S491.1","2080032600","Axis2","SWE","-0.138496076382455","S591","S491"
"S666.S491.1","2080032600","Axis2","SWE","-0.0854767232585958","S666","S491"
"S678.S491.1","2080032600","Axis2","SWE","-0.0776155478683666","S678","S491"
"S561.S517.1","2080032600","Axis2","SWE","0.0606014123623698","S561","S517"
"S591.S517.1","2080032600","Axis2","SWE","0.183561488988533","S591","S517"
"S666.S517.1","2080032600","Axis2","SWE","0.228543136726357","S666","S517"
"S678.S517.1","2080032600","Axis2","SWE","-0.0846841414260252","S678","S517"
"S591.S561.1","2080032600","Axis2","SWE","0.577188030422057","S591","S561"
"S666.S561.1","2080032600","Axis2","SWE","0.410145500087152","S666","S561"
"S678.S561.1","2080032600","Axis2","SWE","-0.0998027992795555","S678","S561"
"S666.S591.1","2080032600","Axis2","SWE","0.12108866984541","S666","S591"
"S678.S591.1","2080032600","Axis2","SWE","0.40083773626151","S678","S591"
"S678.S666.1","2080032600","Axis2","SWE","-0.1880943870511","S678","S666"
"S1566.S1562","2080033120","Axis1","SWE","0.0928126685012","S1566","S1562"
"S1628.S1562","2080033120","Axis1","SWE","-0.107247989073481","S1628","S1562"
"S1633.S1562","2080033120","Axis1","SWE","0.0780838964286864","S1633","S1562"
"S1681.S1562","2080033120","Axis1","SWE","-0.157461245577832","S1681","S1562"
"S1743.S1562","2080033120","Axis1","SWE","0.465671816018485","S1743","S1562"
"S1750.S1562","2080033120","Axis1","SWE","-0.386022885917428","S1750","S1562"
"S1761.S1562","2080033120","Axis1","SWE","-0.295535045366376","S1761","S1562"
"S1808.S1562","2080033120","Axis1","SWE","0.496405795126296","S1808","S1562"
"S1838.S1562","2080033120","Axis1","SWE","0.117420718142508","S1838","S1562"
"S2162.S1562","2080033120","Axis1","SWE","0.146924964698199","S2162","S1562"
"S2163.S1562","2080033120","Axis1","SWE","-0.0317580412292363","S2163","S1562"
"S1628.S1566","2080033120","Axis1","SWE","0.375799469101811","S1628","S1566"
"S1633.S1566","2080033120","Axis1","SWE","0.309312736667824","S1633","S1566"
"S1681.S1566","2080033120","Axis1","SWE","-0.0873017789150059","S1681","S1566"
"S1743.S1566","2080033120","Axis1","SWE","-0.173226091779292","S1743","S1566"
"S1750.S1566","2080033120","Axis1","SWE","0.0898264303863466","S1750","S1566"
"S1761.S1566","2080033120","Axis1","SWE","-0.00609895155854261","S1761","S1566"
"S1808.S1566","2080033120","Axis1","SWE","0.154734195374281","S1808","S1566"
"S1838.S1566","2080033120","Axis1","SWE","0.49325856400871","S1838","S1566"
"S2162.S1566","2080033120","Axis1","SWE","-0.445547762396161","S2162","S1566"
"S2163.S1566","2080033120","Axis1","SWE","-0.224367689431569","S2163","S1566"
"S1633.S1628","2080033120","Axis1","SWE","0.420087870038811","S1633","S1628"
"S1681.S1628","2080033120","Axis1","SWE","0.330044580360152","S1681","S1628"
"S1743.S1628","2080033120","Axis1","SWE","0.234697927976208","S1743","S1628"
"S1750.S1628","2080033120","Axis1","SWE","0.0689399972120316","S1750","S1628"
"S1761.S1628","2080033120","Axis1","SWE","0.296243280594336","S1761","S1628"
"S1808.S1628","2080033120","Axis1","SWE","0.586473499138079","S1808","S1628"
"S1838.S1628","2080033120","Axis1","SWE","0.490237074114442","S1838","S1628"
"S2162.S1628","2080033120","Axis1","SWE","0.207181391120946","S2162","S1628"
"S2163.S1628","2080033120","Axis1","SWE","-0.210739576324066","S2163","S1628"
"S1681.S1633","2080033120","Axis1","SWE","0.733260909620529","S1681","S1633"
"S1743.S1633","2080033120","Axis1","SWE","-0.0608629728874095","S1743","S1633"
"S1750.S1633","2080033120","Axis1","SWE","0.0103990709624383","S1750","S1633"
"S1761.S1633","2080033120","Axis1","SWE","0.509045933060871","S1761","S1633"
"S1808.S1633","2080033120","Axis1","SWE","0.640372230205178","S1808","S1633"
"S1838.S1633","2080033120","Axis1","SWE","0.433888536401073","S1838","S1633"
"S2162.S1633","2080033120","Axis1","SWE","0.593117226211367","S2162","S1633"
"S2163.S1633","2080033120","Axis1","SWE","-0.400971014071255","S2163","S1633"
"S1743.S1681","2080033120","Axis1","SWE","0.0141757871887187","S1743","S1681"
"S1750.S1681","2080033120","Axis1","SWE","0.434981773472044","S1750","S1681"
"S1761.S1681","2080033120","Axis1","SWE","0.563043597844535","S1761","S1681"
"S1808.S1681","2080033120","Axis1","SWE","0.569930417175135","S1808","S1681"
"S1838.S1681","2080033120","Axis1","SWE","0.413669721864861","S1838","S1681"
"S2162.S1681","2080033120","Axis1","SWE","0.673417155943486","S2162","S1681"
"S2163.S1681","2080033120","Axis1","SWE","-0.113002532412446","S2163","S1681"
"S1750.S1743","2080033120","Axis1","SWE","-0.425185867364152","S1750","S1743"
"S1761.S1743","2080033120","Axis1","SWE","0.297336692877064","S1761","S1743"
"S1808.S1743","2080033120","Axis1","SWE","0.520400510799113","S1808","S1743"
"S1838.S1743","2080033120","Axis1","SWE","-0.0520162605679406","S1838","S1743"
"S2162.S1743","2080033120","Axis1","SWE","0.0542485911756073","S2162","S1743"
"S2163.S1743","2080033120","Axis1","SWE","0.370361303174682","S2163","S1743"
"S1761.S1750","2080033120","Axis1","SWE","-0.0719426511683852","S1761","S1750"
"S1808.S1750","2080033120","Axis1","SWE","0.0482365086678088","S1808","S1750"
"S1838.S1750","2080033120","Axis1","SWE","0.36477437007356","S1838","S1750"
"S2162.S1750","2080033120","Axis1","SWE","-0.112266753492313","S2162","S1750"
"S2163.S1750","2080033120","Axis1","SWE","0.0978071740563199","S2163","S1750"
"S1808.S1761","2080033120","Axis1","SWE","0.30199478880541","S1808","S1761"
"S1838.S1761","2080033120","Axis1","SWE","0.186139331740689","S1838","S1761"
"S2162.S1761","2080033120","Axis1","SWE","0.316232494407908","S2162","S1761"
"S2163.S1761","2080033120","Axis1","SWE","0.394541345816374","S2163","S1761"
"S1838.S1808","2080033120","Axis1","SWE","0.543554674717052","S1838","S1808"
"S2162.S1808","2080033120","Axis1","SWE","0.47570616580464","S2162","S1808"
"S2163.S1808","2080033120","Axis1","SWE","-0.111481192418245","S2163","S1808"
"S2162.S1838","2080033120","Axis1","SWE","0.202291066355982","S2162","S1838"
"S2163.S1838","2080033120","Axis1","SWE","-0.248921345604004","S2163","S1838"
"S2163.S2162","2080033120","Axis1","SWE","-0.303940176985751","S2163","S2162"
"S1566.S1562.1","2080033120","Axis2","SWE","-0.26462445649924","S1566","S1562"
"S1628.S1562.1","2080033120","Axis2","SWE","-0.60482950864248","S1628","S1562"
"S1633.S1562.1","2080033120","Axis2","SWE","0.375512595310792","S1633","S1562"
"S1681.S1562.1","2080033120","Axis2","SWE","0.0541998077413918","S1681","S1562"
"S1743.S1562.1","2080033120","Axis2","SWE","0.402758096855004","S1743","S1562"
"S1750.S1562.1","2080033120","Axis2","SWE","-0.130342819764355","S1750","S1562"
"S1761.S1562.1","2080033120","Axis2","SWE","0.0965438713819284","S1761","S1562"
"S1808.S1562.1","2080033120","Axis2","SWE","0.587623534304726","S1808","S1562"
"S1838.S1562.1","2080033120","Axis2","SWE","0.0918799715106191","S1838","S1562"
"S2162.S1562.1","2080033120","Axis2","SWE","-0.468158234409331","S2162","S1562"
"S2163.S1562.1","2080033120","Axis2","SWE","-0.295917318006021","S2163","S1562"
"S1628.S1566.1","2080033120","Axis2","SWE","-0.257328332596018","S1628","S1566"
"S1633.S1566.1","2080033120","Axis2","SWE","-0.475327187827456","S1633","S1566"
"S1681.S1566.1","2080033120","Axis2","SWE","0.2185602418813","S1681","S1566"
"S1743.S1566.1","2080033120","Axis2","SWE","0.250427778437302","S1743","S1566"
"S1750.S1566.1","2080033120","Axis2","SWE","0.509005138960308","S1750","S1566"
"S1761.S1566.1","2080033120","Axis2","SWE","0.322053972964119","S1761","S1566"
"S1808.S1566.1","2080033120","Axis2","SWE","0.0729963933833618","S1808","S1566"
"S1838.S1566.1","2080033120","Axis2","SWE","-0.0200004700922654","S1838","S1566"
"S2162.S1566.1","2080033120","Axis2","SWE","0.317384230374363","S2162","S1566"
"S2163.S1566.1","2080033120","Axis2","SWE","-0.337271427321339","S2163","S1566"
"S1633.S1628.1","2080033120","Axis2","SWE","-0.0436267679162264","S1633","S1628"
"S1681.S1628.1","2080033120","Axis2","SWE","-0.0795403101059798","S1681","S1628"
"S1743.S1628.1","2080033120","Axis2","SWE","-0.171912359100317","S1743","S1628"
"S1750.S1628.1","2080033120","Axis2","SWE","-0.0851787160156466","S1750","S1628"
"S1761.S1628.1","2080033120","Axis2","SWE","-0.0151923611136977","S1761","S1628"
"S1808.S1628.1","2080033120","Axis2","SWE","-0.068221050240051","S1808","S1628"
"S1838.S1628.1","2080033120","Axis2","SWE","0.0194775783613909","S1838","S1628"
"S2162.S1628.1","2080033120","Axis2","SWE","-0.170135279728917","S2162","S1628"
"S2163.S1628.1","2080033120","Axis2","SWE","0.288084904290952","S2163","S1628"
"S1681.S1633.1","2080033120","Axis2","SWE","0.65466596420668","S1681","S1633"
"S1743.S1633.1","2080033120","Axis2","SWE","-0.162051018864986","S1743","S1633"
"S1750.S1633.1","2080033120","Axis2","SWE","0.324701602123808","S1750","S1633"
"S1761.S1633.1","2080033120","Axis2","SWE","0.582447565959668","S1761","S1633"
"S1808.S1633.1","2080033120","Axis2","SWE","0.480666697588043","S1808","S1633"
"S1838.S1633.1","2080033120","Axis2","SWE","0.307726115372563","S1838","S1633"
"S2162.S1633.1","2080033120","Axis2","SWE","-0.0759970042901777","S2162","S1633"
"S2163.S1633.1","2080033120","Axis2","SWE","0.190948018633906","S2163","S1633"
"S1743.S1681.1","2080033120","Axis2","SWE","0.0628087316242802","S1743","S1681"
"S1750.S1681.1","2080033120","Axis2","SWE","0.712970113584888","S1750","S1681"
"S1761.S1681.1","2080033120","Axis2","SWE","0.780856300801354","S1761","S1681"
"S1808.S1681.1","2080033120","Axis2","SWE","0.405759615606589","S1808","S1681"
"S1838.S1681.1","2080033120","Axis2","SWE","0.139497567841899","S1838","S1681"
"S2162.S1681.1","2080033120","Axis2","SWE","0.116004312927912","S2162","S1681"
"S2163.S1681.1","2080033120","Axis2","SWE","-0.0524648379355278","S2163","S1681"
"S1750.S1743.1","2080033120","Axis2","SWE","-0.225716714639632","S1750","S1743"
"S1761.S1743.1","2080033120","Axis2","SWE","0.184661915065477","S1761","S1743"
"S1808.S1743.1","2080033120","Axis2","SWE","0.284461185212699","S1808","S1743"
"S1838.S1743.1","2080033120","Axis2","SWE","-0.0536051069687948","S1838","S1743"
"S2162.S1743.1","2080033120","Axis2","SWE","-0.0207021193544437","S2162","S1743"
"S2163.S1743.1","2080033120","Axis2","SWE","0.0135132978713659","S2163","S1743"
"S1761.S1750.1","2080033120","Axis2","SWE","0.615522902314549","S1761","S1750"
"S1808.S1750.1","2080033120","Axis2","SWE","0.448982398214886","S1808","S1750"
"S1838.S1750.1","2080033120","Axis2","SWE","0.503439591076414","S1838","S1750"
"S2162.S1750.1","2080033120","Axis2","SWE","0.164284758063732","S2162","S1750"
"S2163.S1750.1","2080033120","Axis2","SWE","-0.101161327951978","S2163","S1750"
"S1808.S1761.1","2080033120","Axis2","SWE","0.588769797084093","S1808","S1761"
