"","Axis1","Axis2","site_year","site","MAIN_BAS","origin","sINGEO_ID","year"
"2372_2004",-1.33704905949996,0.453315365502198,"2372_2004",2372,"2080053240","UK",2372,2004
"2372_2006",-1.33704905949996,0.453315365502198,"2372_2006",2372,"2080053240","UK",2372,2006
"2372_2007",-1.33704905949996,0.453315365502198,"2372_2007",2372,"2080053240","UK",2372,2007
"2372_2008",-1.33704905949996,0.453315365502198,"2372_2008",2372,"2080053240","UK",2372,2008
"2372_2009",-1.33704905949996,0.453315365502198,"2372_2009",2372,"2080053240","UK",2372,2009
"2372_2010",-1.33704905949996,0.453315365502198,"2372_2010",2372,"2080053240","UK",2372,2010
"2372_2011",0.936345125530893,1.67020290496087,"2372_2011",2372,"2080053240","UK",2372,2011
"2372_2012",0.235381918479714,1.29499591362778,"2372_2012",2372,"2080053240","UK",2372,2012
"2372_2013",-0.788526625321003,0.746924859034376,"2372_2013",2372,"2080053240","UK",2372,2013
"2373_2004",-1.33704905949996,0.453315365502198,"2373_2004",2373,"2080053240","UK",2373,2004
"2373_2005",-1.33704905949996,0.453315365502198,"2373_2005",2373,"2080053240","UK",2373,2005
"2373_2006",-1.33704905949996,0.453315365502198,"2373_2006",2373,"2080053240","UK",2373,2006
"2373_2007",-1.33704905949996,0.453315365502198,"2373_2007",2373,"2080053240","UK",2373,2007
"2373_2008",-1.33704905949996,0.453315365502198,"2373_2008",2373,"2080053240","UK",2373,2008
"2373_2009",-1.33704905949996,0.453315365502198,"2373_2009",2373,"2080053240","UK",2373,2009
"2373_2010",-1.33704905949996,0.453315365502198,"2373_2010",2373,"2080053240","UK",2373,2010
"2373_2011",-0.504585600569543,0.898910949803975,"2373_2011",2373,"2080053240","UK",2373,2011
"2373_2012",-0.646713508191809,0.822833654923184,"2373_2012",2373,"2080053240","UK",2373,2012
"2373_2013",-0.412089660688387,0.94842157028195,"2373_2013",2373,"2080053240","UK",2373,2013
"2375_2004",-1.33704905949996,0.453315365502198,"2375_2004",2375,"2080053240","UK",2375,2004
"2375_2005",-1.33704905949996,0.453315365502198,"2375_2005",2375,"2080053240","UK",2375,2005
"2375_2006",-1.33704905949996,0.453315365502198,"2375_2006",2375,"2080053240","UK",2375,2006
"2375_2007",-1.33704905949996,0.453315365502198,"2375_2007",2375,"2080053240","UK",2375,2007
"2375_2008",-1.33704905949996,0.453315365502198,"2375_2008",2375,"2080053240","UK",2375,2008
"2375_2009",-1.33704905949996,0.453315365502198,"2375_2009",2375,"2080053240","UK",2375,2009
"2375_2010",-1.33704905949996,0.453315365502198,"2375_2010",2375,"2080053240","UK",2375,2010
"2375_2011",-0.357988261889974,0.977380612448314,"2375_2011",2375,"2080053240","UK",2375,2011
"2375_2012",0.532868860259651,1.45423277408397,"2375_2012",2375,"2080053240","UK",2375,2012
"2375_2013",0.142885978598557,1.2454852931498,"2375_2013",2375,"2080053240","UK",2375,2013
"2376_2004",-1.33704905949996,0.453315365502198,"2376_2004",2376,"2080053240","UK",2376,2004
"2376_2005",-1.28136943999605,0.432966167178105,"2376_2005",2376,"2080053240","UK",2376,2005
"2376_2006",-1.29599713664539,0.438312143009011,"2376_2006",2376,"2080053240","UK",2376,2006
"2376_2007",-1.00657516292166,0.491797635021038,"2376_2007",2376,"2080053240","UK",2376,2007
"2376_2008",-1.25054679348496,0.421701432391554,"2376_2008",2376,"2080053240","UK",2376,2008
"2376_2009",-0.978224844919244,0.322176087413601,"2376_2009",2376,"2080053240","UK",2376,2009
"2376_2010",-1.73024249586321,0.0905470342367626,"2376_2010",2376,"2080053240","UK",2376,2010
"2376_2011",0.290904915857807,1.26818183317902,"2376_2011",2376,"2080053240","UK",2376,2011
"2376_2012",1.73759978282309,2.07189640259881,"2376_2012",2376,"2080053240","UK",2376,2012
"2376_2013",0.93088023566303,1.66727769452948,"2376_2013",2376,"2080053240","UK",2376,2013
"238_2004",2.82109329706079,1.92628327415189,"238_2004",238,"2080022150","France",238,2004
"238_2005",2.46799820891265,1.26938172579938,"238_2005",238,"2080022150","France",238,2005
"238_2006",2.47985711924589,1.74267608963969,"238_2006",238,"2080022150","France",238,2006
"238_2008",2.0888598903438,1.63605532845845,"238_2008",238,"2080022150","France",238,2008
"238_2010",2.49409431096476,2.18266120620039,"238_2010",238,"2080022150","France",238,2010
"238_2011",1.94337486775877,1.44232452670024,"238_2011",238,"2080022150","France",238,2011
"238_2012",2.45769269798025,2.36684468708228,"238_2012",238,"2080022150","France",238,2012
"238_2013",2.37787480892119,2.32404674713273,"238_2013",238,"2080022150","France",238,2013
"2381_2004",0.804864693697264,-2.12147899673466,"2381_2004",2381,"2080053100","UK",2381,2004
"2381_2005",0.797581502518883,-2.17539581834879,"2381_2005",2381,"2080053100","UK",2381,2005
"2381_2006",0.691432546088507,-2.02349149443151,"2381_2006",2381,"2080053100","UK",2381,2006
"2381_2007",2.27859498872518,0.0778087797836025,"2381_2007",2381,"2080053100","UK",2381,2007
"2381_2009",-0.168122573266973,-1.51977184844259,"2381_2009",2381,"2080053100","UK",2381,2009
"2381_2010",-0.782664423527918,-1.28273415094245,"2381_2010",2381,"2080053100","UK",2381,2010
"2381_2011",0.348453608046952,-1.33312911991351,"2381_2011",2381,"2080053100","UK",2381,2011
"2381_2013",-0.767493765065939,-0.542327108778555,"2381_2013",2381,"2080053100","UK",2381,2013
"2382_2004",0.854871311913253,-2.62155244060284,"2382_2004",2382,"2080053100","UK",2382,2004
"2382_2005",0.948157885283179,-2.44678801198501,"2382_2005",2382,"2080053100","UK",2382,2005
"2382_2006",0.907984831037444,-2.22678717291263,"2382_2006",2382,"2080053100","UK",2382,2006
"2382_2007",1.38911114708679,-2.18712716112948,"2382_2007",2382,"2080053100","UK",2382,2007
"2382_2009",0.477073173324475,-1.86324908047593,"2382_2009",2382,"2080053100","UK",2382,2009
"2382_2010",0.684043525669316,-2.31986290024641,"2382_2010",2382,"2080053100","UK",2382,2010
"2382_2011",0.397988632200677,-2.31320159532442,"2382_2011",2382,"2080053100","UK",2382,2011
"2382_2013",0.299390281840584,-1.63530536247404,"2382_2013",2382,"2080053100","UK",2382,2013
"241_2004",1.65323181659891,-1.50385128703088,"241_2004",241,"2080016510","France",241,2004
"241_2005",1.5440779741481,-0.506035961744946,"241_2005",241,"2080016510","France",241,2005
"241_2006",1.31539961411586,-1.17362256418308,"241_2006",241,"2080016510","France",241,2006
"241_2007",1.57083461546879,-1.31025891978589,"241_2007",241,"2080016510","France",241,2007
"241_2008",1.48845142268121,-1.65654004528674,"241_2008",241,"2080016510","France",241,2008
"241_2009",1.48007206272668,-1.95845407530677,"241_2009",241,"2080016510","France",241,2009
"241_2010",1.68663666410286,-1.39543966996324,"241_2010",241,"2080016510","France",241,2010
"241_2011",1.69610827306363,-1.0624209974969,"241_2011",241,"2080016510","France",241,2011
"241_2012",1.11912702036256,-1.7264499920325,"241_2012",241,"2080016510","France",241,2012
"241_2013",1.67170010850437,-1.53517780464155,"241_2013",241,"2080016510","France",241,2013
"2417_2004",-3.93356731811071,0.434608801663948,"2417_2004",2417,"2080050770","UK",2417,2004
"2417_2005",-4.10699625855675,0.448137958292788,"2417_2005",2417,"2080050770","UK",2417,2005
"2417_2006",-3.99956302599294,0.448338765583626,"2417_2006",2417,"2080050770","UK",2417,2006
"2417_2007",-4.18757654071113,0.447987342810332,"2417_2007",2417,"2080050770","UK",2417,2007
"2417_2008",-4.02386381374968,0.448293344113581,"2417_2008",2417,"2080050770","UK",2417,2008
"2417_2009",-3.84787637455643,0.448622288519725,"2417_2009",2417,"2080050770","UK",2417,2009
"2417_2010",-4.06743936717349,0.448211895490832,"2417_2010",2417,"2080050770","UK",2417,2010
"2417_2011",-3.88646448283671,0.448550162108768,"2417_2011",2417,"2080050770","UK",2417,2011
"2417_2013",-2.67847375654051,0.450808060706026,"2417_2013",2417,"2080050770","UK",2417,2013
"2418_2004",-3.90719678846085,0.44851141061609,"2418_2004",2418,"2080050770","UK",2418,2004
"2418_2005",-3.73374181895193,0.386772753028484,"2418_2005",2418,"2080050770","UK",2418,2005
"2418_2006",-3.99826257137073,0.448341196309792,"2418_2006",2418,"2080050770","UK",2418,2006
"2418_2007",-4.11094945788287,0.44813056922678,"2418_2007",2418,"2080050770","UK",2418,2007
"2418_2008",-4.19088488664435,0.356712234850705,"2418_2008",2418,"2080050770","UK",2418,2008
"2418_2009",-3.50344994522045,0.44926606825638,"2418_2009",2418,"2080050770","UK",2418,2009
"2418_2010",-4.03631947415629,0.421908407499714,"2418_2010",2418,"2080050770","UK",2418,2010
"2418_2011",-3.95119133495215,0.448429178838439,"2418_2011",2418,"2080050770","UK",2418,2011
"2418_2012",-4.08215536363926,0.43902671477597,"2418_2012",2418,"2080050770","UK",2418,2012
"2418_2013",-4.01790228587713,0.448304487018181,"2418_2013",2418,"2080050770","UK",2418,2013
"2419_2004",-3.73108871123558,0.18775880211584,"2419_2004",2419,"2080050770","UK",2419,2004
"2419_2005",-3.54616638850435,-0.0033555237913607,"2419_2005",2419,"2080050770","UK",2419,2005
"2419_2006",-3.71951886228402,0.254915742178103,"2419_2006",2419,"2080050770","UK",2419,2006
"2419_2007",-3.55996622056377,0.229004986102527,"2419_2007",2419,"2080050770","UK",2419,2007
"2419_2008",-2.6489519329346,0.0744918852149662,"2419_2008",2419,"2080050770","UK",2419,2008
"2419_2009",-3.31578404484286,0.343136429710491,"2419_2009",2419,"2080050770","UK",2419,2009
"2419_2010",-3.8911777957076,0.294186026972582,"2419_2010",2419,"2080050770","UK",2419,2010
"2419_2011",-3.82766355250428,0.326167565479267,"2419_2011",2419,"2080050770","UK",2419,2011
"2419_2013",-3.00351127928495,0.450200521466953,"2419_2013",2419,"2080050770","UK",2419,2013
"242_2004",1.49860261880881,-2.07133307936881,"242_2004",242,"2080016510","France",242,2004
"242_2005",2.20451375928519,-0.324673640993825,"242_2005",242,"2080016510","France",242,2005
"242_2006",2.12154863285756,-0.133276036629251,"242_2006",242,"2080016510","France",242,2006
"242_2007",1.8369401452801,-1.04492912316137,"242_2007",242,"2080016510","France",242,2007
"242_2008",1.77564751256309,-1.11287838958981,"242_2008",242,"2080016510","France",242,2008
"242_2009",1.24912153662387,-1.82200945820557,"242_2009",242,"2080016510","France",242,2009
"242_2010",1.85525815554179,-1.11229340604973,"242_2010",242,"2080016510","France",242,2010
"242_2011",2.37511375599404,-0.0174945695258728,"242_2011",242,"2080016510","France",242,2011
"242_2012",1.47150505064219,-1.17735594447721,"242_2012",242,"2080016510","France",242,2012
"242_2013",2.58936072365488,0.992874507772698,"242_2013",242,"2080016510","France",242,2013
"2420_2004",-3.75380061965725,0.448798128872138,"2420_2004",2420,"2080050770","UK",2420,2004
"2420_2005",-3.19421090331936,0.449844077990831,"2420_2005",2420,"2080050770","UK",2420,2005
"2420_2006",-2.62869432442377,0.450901105219947,"2420_2006",2420,"2080050770","UK",2420,2006
"2420_2007",-2.35509458850395,0.451412500255103,"2420_2007",2420,"2080050770","UK",2420,2007
"2420_2008",-3.27783372755863,0.449687775584332,"2420_2008",2420,"2080050770","UK",2420,2008
"2420_2009",-3.60148677821911,0.449082824111463,"2420_2009",2420,"2080050770","UK",2420,2009
"2420_2011",-1.33704905949996,0.453315365502198,"2420_2011",2420,"2080050770","UK",2420,2011
"2420_2012",-1.33704905949996,0.453315365502198,"2420_2012",2420,"2080050770","UK",2420,2012
"2420_2013",-1.33704905949996,0.453315365502198,"2420_2013",2420,"2080050770","UK",2420,2013
"2421_2004",-1.93716010817599,0.452193676514437,"2421_2004",2421,"2080050770","UK",2421,2004
"2421_2005",-3.50344994522045,0.44926606825638,"2421_2005",2421,"2080050770","UK",2421,2005
"2421_2006",-3.08559779965468,0.422758140919255,"2421_2006",2421,"2080050770","UK",2421,2006
"2421_2007",-3.16935761368729,0.310646917017725,"2421_2007",2421,"2080050770","UK",2421,2007
"2421_2009",-2.89967685406037,0.357565525335745,"2421_2009",2421,"2080050770","UK",2421,2009
"2421_2010",-3.37626466644486,0.363305366379472,"2421_2010",2421,"2080050770","UK",2421,2010
"2421_2011",-3.07643201725951,0.332009853350675,"2421_2011",2421,"2080050770","UK",2421,2011
"2421_2012",-2.34311758228037,0.451434886905069,"2421_2012",2421,"2080050770","UK",2421,2012
"2421_2013",-1.77251061311325,0.277323977454031,"2421_2013",2421,"2080050770","UK",2421,2013
"2422_2004",-1.35159256705716,0.453288181712953,"2422_2004",2422,"2080050770","UK",2422,2004
"2422_2005",-1.36927802969367,0.42358025638208,"2422_2005",2422,"2080050770","UK",2422,2005
"2422_2006",-1.34923480649469,0.442072545318352,"2422_2006",2422,"2080050770","UK",2422,2006
"2422_2007",-1.36513430495448,0.427403341840381,"2422_2007",2422,"2080050770","UK",2422,2007
"2422_2008",-1.41397821009277,0.382338952863308,"2422_2008",2422,"2080050770","UK",2422,2008
"2422_2009",-1.33704905949996,0.453315365502198,"2422_2009",2422,"2080050770","UK",2422,2009
"2422_2010",-1.33704905949996,0.453315365502198,"2422_2010",2422,"2080050770","UK",2422,2010
"2422_2011",-1.3868203805586,0.407395323569865,"2422_2011",2422,"2080050770","UK",2422,2011
"2422_2012",-1.36269210969756,0.429656561289235,"2422_2012",2422,"2080050770","UK",2422,2012
"2422_2013",-1.33704905949996,0.453315365502198,"2422_2013",2422,"2080050770","UK",2422,2013
"2423_2004",-4.1430370488172,0.448070593164892,"2423_2004",2423,"2080050770","UK",2423,2004
"2423_2005",-4.35994899856049,0.00132260812054857,"2423_2005",2423,"2080050770","UK",2423,2005
"2423_2006",-4.23803391434723,0.0906232291171629,"2423_2006",2423,"2080050770","UK",2423,2006
"2423_2007",-3.76164348546781,0.284222833412197,"2423_2007",2423,"2080050770","UK",2423,2007
"2423_2008",-4.19363335865041,0.280883683622707,"2423_2008",2423,"2080050770","UK",2423,2008
"2423_2009",-4.09306356236017,0.0406718942259217,"2423_2009",2423,"2080050770","UK",2423,2009
"2423_2010",-3.36672146136097,0.13708105187631,"2423_2010",2423,"2080050770","UK",2423,2010
"2423_2011",-3.38222730101695,0.186150221370973,"2423_2011",2423,"2080050770","UK",2423,2011
"2423_2013",-4.11939147857863,-0.446320667334297,"2423_2013",2423,"2080050770","UK",2423,2013
"2424_2004",-1.33704905949996,0.453315365502198,"2424_2004",2424,"2080050770","UK",2424,2004
"2424_2005",-1.38073721909588,0.413007773139371,"2424_2005",2424,"2080050770","UK",2424,2005
"2424_2006",-1.33704905949996,0.453315365502198,"2424_2006",2424,"2080050770","UK",2424,2006
"2424_2007",-1.33704905949996,0.453315365502198,"2424_2007",2424,"2080050770","UK",2424,2007
"2424_2008",-1.33704905949996,0.453315365502198,"2424_2008",2424,"2080050770","UK",2424,2008
"2424_2009",-1.33704905949996,0.453315365502198,"2424_2009",2424,"2080050770","UK",2424,2009
"2424_2010",-1.33704905949996,0.453315365502198,"2424_2010",2424,"2080050770","UK",2424,2010
"2424_2011",-1.33704905949996,0.453315365502198,"2424_2011",2424,"2080050770","UK",2424,2011
"2424_2012",-1.40643613650524,0.38929742469065,"2424_2012",2424,"2080050770","UK",2424,2012
"2424_2013",-1.33704905949996,0.453315365502198,"2424_2013",2424,"2080050770","UK",2424,2013
"2425_2004",-1.33704905949996,0.453315365502198,"2425_2004",2425,"2080050770","UK",2425,2004
"2425_2005",-1.33704905949996,0.453315365502198,"2425_2005",2425,"2080050770","UK",2425,2005
"2425_2006",-1.33704905949996,0.453315365502198,"2425_2006",2425,"2080050770","UK",2425,2006
"2425_2007",-1.44564058259372,0.453112393209175,"2425_2007",2425,"2080050770","UK",2425,2007
"2425_2009",-1.37224075679886,0.453249587444275,"2425_2009",2425,"2080050770","UK",2425,2009
"2425_2010",-1.33704905949996,0.453315365502198,"2425_2010",2425,"2080050770","UK",2425,2010
"2425_2011",-1.33704905949996,0.453315365502198,"2425_2011",2425,"2080050770","UK",2425,2011
"2425_2012",-1.35949415777721,0.453273412567616,"2425_2012",2425,"2080050770","UK",2425,2012
"2425_2013",-1.33704905949996,0.453315365502198,"2425_2013",2425,"2080050770","UK",2425,2013
"2426_2004",-1.57806424528472,0.187885954081942,"2426_2004",2426,"2080050770","UK",2426,2004
"2426_2005",-1.6760089184338,0.140584045445788,"2426_2005",2426,"2080050770","UK",2426,2005
"2426_2006",-1.77939167540862,0.0452009928285829,"2426_2006",2426,"2080050770","UK",2426,2006
"2426_2007",-1.33704905949996,0.453315365502198,"2426_2007",2426,"2080050770","UK",2426,2007
"2426_2008",-1.56102000426384,0.246675176806697,"2426_2008",2426,"2080050770","UK",2426,2008
"2426_2009",-1.61790151404514,0.19419512888403,"2426_2009",2426,"2080050770","UK",2426,2009
"2426_2010",-1.50087965798465,0.3021618941416,"2426_2010",2426,"2080050770","UK",2426,2010
"2426_2011",-1.39913223366258,0.396036155302393,"2426_2011",2426,"2080050770","UK",2426,2011
"2426_2012",-1.64746493031306,0.16691931450317,"2426_2012",2426,"2080050770","UK",2426,2012
"2426_2013",-1.43373597008109,0.364110038141845,"2426_2013",2426,"2080050770","UK",2426,2013
"2427_2004",-1.33704905949996,0.453315365502198,"2427_2004",2427,"2080050770","UK",2427,2004
"2427_2005",-6.39239324131325,-4.21084889362482,"2427_2005",2427,"2080050770","UK",2427,2005
"2427_2006",-4.94132222616314,-2.87206100443096,"2427_2006",2427,"2080050770","UK",2427,2006
"2427_2007",-4.01791339834034,-2.02010507494395,"2427_2007",2427,"2080050770","UK",2427,2007
"2427_2008",-6.25196701404066,-4.08128877531574,"2427_2008",2427,"2080050770","UK",2427,2008
"2427_2009",-5.76047521858659,-3.62782836123395,"2427_2009",2427,"2080050770","UK",2427,2009
"2427_2010",-5.95279809506861,-3.80526939283117,"2427_2010",2427,"2080050770","UK",2427,2010
"2427_2011",-2.17960642313551,-0.324045344352306,"2427_2011",2427,"2080050770","UK",2427,2011
"2427_2012",-3.02216378677105,-1.10140605420681,"2427_2012",2427,"2080050770","UK",2427,2012
"2427_2013",-3.30301624131624,-1.36052629082498,"2427_2013",2427,"2080050770","UK",2427,2013
"2428_2004",-3.42892587665753,-0.738516727844598,"2428_2004",2428,"2080050770","UK",2428,2004
"2428_2005",-4.11531193326981,0.344684301061205,"2428_2005",2428,"2080050770","UK",2428,2005
"2428_2006",-3.88571270442533,0.299088237267543,"2428_2006",2428,"2080050770","UK",2428,2006
"2428_2007",-4.10390588145389,0.336748842511665,"2428_2007",2428,"2080050770","UK",2428,2007
"2428_2008",-4.1948671548973,0.246844049343747,"2428_2008",2428,"2080050770","UK",2428,2008
"2428_2009",-4.41695325996996,-0.0552655592036751,"2428_2009",2428,"2080050770","UK",2428,2009
"2428_2010",-4.12314950207979,0.344174732375252,"2428_2010",2428,"2080050770","UK",2428,2010
"2428_2011",-4.31754705342382,-0.426129312344205,"2428_2011",2428,"2080050770","UK",2428,2011
"2428_2012",-4.19609394093824,0.212997822077736,"2428_2012",2428,"2080050770","UK",2428,2012
"2428_2013",-4.15048169008122,0.31495616364409,"2428_2013",2428,"2080050770","UK",2428,2013
"2429_2004",-3.41079944187514,0.305266651948867,"2429_2004",2429,"2080050770","UK",2429,2004
"2429_2005",-4.10264455207014,-0.0173254212590546,"2429_2005",2429,"2080050770","UK",2429,2005
"2429_2006",-3.43163543749619,0.402075671947623,"2429_2006",2429,"2080050770","UK",2429,2006
"2429_2007",-3.80715879641786,0.448698395198825,"2429_2007",2429,"2080050770","UK",2429,2007
