"","AVG_MXL","AVG_LMAT","AVG_AGEMAT","AVG_LONGY","AVG_FECUND","AVG_EGGSIZE","AVG_RGUILD_Bearer","AVG_RGUILD_G_NS","AVG_RGUILD_G_SC","AVG_RGUILD_NG_BH","AVG_RGUILD_NG_OS","number_nas"
"S7041_2013",469.14798206278,85.3298206278027,1.95515695067265,13.0159192825112,6.84915071781537,2.90336322869955,0,0.672645739910314,0,0.291479820627803,0.0358744394618834,0
"S7041_2005",415.788158995816,92.2538075313807,2.07112970711297,11.7203347280335,7.17587674466462,2.61071129707113,0,0.493723849372385,0,0.267782426778243,0.238493723849372,0
"S7041_2009",354.334038054968,82.3528329809725,1.83788583509514,9.88492600422833,6.55037024494823,2.7406976744186,0,0.828752642706131,0,0.162790697674419,0.00845665961945032,0
"S7041_2010",752.173913043478,119.81347826087,2.34782608695652,19.0308695652174,7.46365388744363,3.43173913043478,0,0.434782608695652,0,0.565217391304348,0,0
"S7043_2007",170,48.5,1.5,6.5,6.07149956244424,2.42,0,1,0,0,0,0
"S7043_2011",170,48.5,1.5,6.5,6.07149956244424,2.42,0,1,0,0,0,0
"S7043_2012",188.874345549738,50.8120157068063,1.52748691099476,6.90625654450262,6.11663384482944,2.45280104712042,0,0.981675392670157,0,0.0183246073298429,0,0
"S7043_2013",197.204301075269,57.736559139785,1.54666666666667,6.94795698924731,6.20554120871096,2.42731182795699,0,0.978494623655914,0,0,0.021505376344086,0
"S7043_2004",170,48.5,1.5,6.5,6.07149956244424,2.42,0,1,0,0,0,0
"S7043_2008",170,48.5,1.5,6.5,6.07149956244424,2.42,0,1,0,0,0,0
"S7043_2009",179.722222222222,50.2864583333333,1.53645833333333,6.79166666666667,6.17659276815338,2.40541666666667,0,0.975694444444444,0.0243055555555556,0,0,0
"S7043_2010",192.554744525547,51.2628467153285,1.53284671532847,6.98547445255474,6.12543479457504,2.45919708029197,0,0.978102189781022,0,0.0218978102189781,0,0
"S7043_2005",170,48.5,1.5,6.5,6.07149956244424,2.42,0,1,0,0,0,0
"S7043_2006",170,48.5,1.5,6.5,6.07149956244424,2.42,0,1,0,0,0,0
"S7049_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7049_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7053_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7054_2004",1203.61331220285,177.947274167987,3.01578446909667,28.4417908082409,8.6284571488092,4.15675118858954,0,0,0,0.980982567353407,0.0190174326465927,0
"S7054_2007",1201.99142448785,176.476222010481,3.00869938065746,28.5442258218199,8.5863018924461,4.18065269175798,0,0,0,0.989518818484993,0.0104811815150071,0
"S7054_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7054_2010",1204.37575757576,178.638812121212,3.01911515151515,28.3936363636364,8.6482742297701,4.14551515151515,0,0,0,0.976969696969697,0.023030303030303,0
"S7054_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7054_2013",1204.76813966176,178.994702673213,3.02082924168031,28.3688543371522,8.65847281952115,4.13973267866885,0,0,0,0.974904528096017,0.0250954719039825,0
"S7054_2005",1216.50124069479,189.636625310174,3.07208436724566,27.6278163771712,8.96343343880867,3.96682382133995,0,0,0,0.913151364764268,0.086848635235732,0
"S7054_2009",1206.45796064401,180.527370304114,3.02821109123435,28.2621288014311,8.70239376180072,4.11483005366726,0,0,0,0.966010733452594,0.0339892665474061,0
"S7054_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7064_2005",586.512343324251,153.761961852861,2.4591280653951,13.0303542234332,7.1228277131307,3.27479564032698,0,0.61307901907357,0,0.386920980926431,0,0
"S7064_2006",519.207312834225,165.290213903743,2.49866310160428,10.6157486631016,7.26716585329265,3.13049465240642,0,0.601604278074866,0,0.398395721925134,0,0
"S7064_2009",1253.9751552795,337.181180124224,4.08695652173913,22.8768322981366,8.66598223700412,4.72142857142857,0,0.0434782608695652,0,0.956521739130435,0,0
"S7064_2010",1326.25,389.433875,4.47291666666667,22.496375,8.83947291035865,4.96329166666667,0,0,0,1,0,0
"S7064_2011",1069.65053763441,206.442889784946,3.11895161290323,23.7345564516129,8.2235623270251,4.11135752688172,0,0.155913978494624,0,0.844086021505376,0,0
"S7064_2012",1075.74774774775,320.723387387387,3.86216216216216,18.8008648648649,8.23986815208815,4.42609009009009,0,0.21981981981982,0,0.78018018018018,0,0
"S7064_2013",999.154761904762,272.409309523809,3.49880952380952,18.8890714285714,8.05611939476164,4.18869047619048,0,0.270238095238095,0,0.729761904761905,0,0
"S7064_2007",1104.28944550669,255.997380497132,3.47801147227533,22.5059847036329,8.41305250082871,4.24965583173996,0,0.105162523900574,0,0.868068833652008,0.0267686424474187,0
"S7064_2008",1185.88377723971,272.702542372881,3.62469733656174,23.915617433414,8.50230189553739,4.45271186440678,0,0.0750605326876513,0,0.924939467312349,0,0
"S7067_2006",342.229508196721,69.5972786885246,1.75081967213115,10.2071147540984,6.48335253173157,2.71931147540984,0,0.832786885245902,0,0.167213114754098,0,0
"S7067_2007",456.630754162586,84.8070225269344,2.04309500489716,13.1654946131244,7.15831628902091,2.68285014691479,0,0.483839373163565,0,0.285014691478942,0.231145935357493,0
"S7067_2012",426.953125,80.06984375,1.88411458333333,12.06984375,6.717608183278,2.84799479166667,0,0.731770833333333,0,0.25,0.0182291666666667,0
"S7067_2013",404.219178082192,77.1907123287671,1.84109589041096,11.541397260274,6.63158862596876,2.82704109589041,0,0.772602739726027,0,0.227397260273973,0,0
"S7067_2004",328.564814814815,69.3608796296296,1.88194444444444,10.5090277777778,6.93305017078671,2.41282407407407,0,0.560185185185185,0,0.162037037037037,0.277777777777778,0
"S7067_2005",393.800877944325,78.54852248394,1.88546038543897,11.4724839400428,6.81633424527608,2.69173447537473,0,0.676659528907923,0,0.21627408993576,0.107066381156317,0
"S7067_2009",455.363760789149,83.7590382244143,1.92786683107275,12.6733415536375,6.79637413624408,2.89421701602959,0,0.700369913686806,0,0.279901356350185,0.0197287299630086,0
"S7067_2010",491.10964332893,87.8343725231176,1.96763540290621,13.4116512549538,6.83937007114221,2.97804491413474,0,0.688243064729194,0,0.311756935270806,0,0
"S7067_2011",657.972350230415,108.433225806452,2.2273425499232,17.0691705069124,7.29173951832723,3.23675883256528,0,0.494623655913979,0,0.474654377880184,0.0307219662058372,0
"S7067_2008",428.324250681199,80.8484877384196,1.95027247956403,12.3525749318801,6.92581789677222,2.73025885558583,0,0.608991825613079,0,0.254768392370572,0.136239782016349,0
"S7080_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7080_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7081_2004",902.566844919786,138.235882352941,2.5668449197861,22.2679679144385,7.82328898250723,3.69310160427807,0,0.288770053475936,0,0.711229946524064,0,0
"S7081_2005",924.973821989529,140.980628272251,2.59947643979058,22.7502617801047,7.87687085785223,3.73204188481675,0,0.267015706806283,0,0.732984293193717,0,0
"S7081_2006",936.185286103542,142.353978201635,2.6158038147139,22.9915803814714,7.90368086755243,3.75152588555858,0,0.256130790190736,0,0.743869209809264,0,0
"S7081_2008",1155.37993920973,177.841003039514,2.99088145896657,27.3242857142857,8.427973002886,4.15559270516717,0,0.0486322188449848,0,0.951367781155015,0,0
"S7081_2012",1136.89277899344,166.939671772429,2.90809628008753,27.3116630196937,8.38363333197277,4.10032822757112,0,0.0612691466083151,0,0.938730853391685,0,0
"S7081_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7081_2007",1045.60913705584,156.068807106599,2.78680203045685,25.3898730964467,8.20807887401526,3.9252538071066,0,0.142131979695431,0.0126903553299492,0.845177664974619,0,0
"S7081_2009",1017.10280373832,152.265981308411,2.73364485981308,24.7332710280374,8.09717918415435,3.89214953271028,0,0.177570093457944,0,0.822429906542056,0,0
"S7081_2010",1024.11920529801,161.907099337748,2.80066225165563,24.4925298013245,8.11409099576111,3.92786754966887,0,0.176158940397351,0,0.823841059602649,0,0
"S7081_2011",913.609756097561,139.588585365854,2.58292682926829,22.5056585365854,7.84969593103633,3.71229268292683,0,0.278048780487805,0,0.721951219512195,0,0
"S7082_2005",258.602150537634,59.3533333333333,1.62903225806452,8.40709677419355,6.28337416608352,2.57397849462366,0,0.913978494623656,0,0.0860215053763441,0,0
"S7082_2004",390.514905149052,75.5120054200542,1.82113821138211,11.2464227642276,6.59881755463183,2.80322493224932,0,0.785907859078591,0,0.214092140921409,0,0
"S7082_2006",190.993630573248,51.0716178343949,1.53057324840764,6.95187261146497,6.12170169782883,2.45648407643312,0,0.979617834394905,0,0.0203821656050955,0,0
"S7082_2007",325.676625659051,67.5696309314587,1.72671353251318,9.85082601054481,6.44376957121114,2.69054481546573,0,0.848857644991213,0,0.151142355008787,0,0
"S7082_2008",277.094801223242,61.6185932721713,1.65596330275229,8.8051376146789,6.32759570032933,2.60611620795107,0,0.896024464831804,0,0.103975535168196,0,0
"S7082_2009",331.40770252324,68.2716600265604,1.73505976095618,9.97418326693227,6.45747431349627,2.70050464807437,0,0.843293492695883,0,0.156706507304117,0,0
"S7082_2012",242.970027247956,57.4384741144414,1.60626702997275,8.07062670299728,6.24599302007359,2.54681198910082,0,0.929155313351499,0,0.0708446866485014,0,0
"S7082_2013",195.814536340852,51.6621553884712,1.53759398496241,7.05563909774436,6.1332299450835,2.46486215538847,0,0.974937343358396,0,0.025062656641604,0,0
"S7082_2010",344.273318872017,69.8476355748373,1.75379609544469,10.2511062906725,6.48823990268267,2.72286334056399,0,0.830802603036876,0,0.169197396963124,0,0
"S7082_2011",245.513196480938,57.75,1.6099706744868,8.12536656891496,6.25207450872771,2.55123167155425,0,0.926686217008798,0,0.0733137829912023,0,0
"S7084_2006",665.818790035587,279.718024911032,3.56316725978648,10.5970284697509,8.24053296618735,3.21841637010676,0,0.097864768683274,0,0.44661921708185,0.455516014234875,0
"S7084_2010",1100.22824786325,488.73717948718,5.08760683760684,12.4444444444444,8.91264482003885,4.61948717948718,0,0,0,0.773504273504274,0.226495726495726,0
"S7084_2011",470.352807775378,200.309935205184,2.9719222462203,9.17710583153348,7.80185444182153,2.65771058315335,0,0.185745140388769,0,0.24622030237581,0.568034557235421,0
"S7084_2012",1184.29675531915,532.416666666667,5.31117021276596,12.3040780141844,8.56735064740298,5.12198581560284,0,0.210992907801418,0,0.776595744680851,0.0124113475177305,0
"S7084_2013",1328.22614942529,595.934908045977,5.82068965517241,13.3607701149425,8.94113004311402,5.48465517241379,0,0.0885057471264368,0,0.894252873563218,0.0172413793103448,0
"S7084_2005",1401.85567010309,639.175257731959,6.17525773195876,13.5670103092784,9.14923606112313,5.66443298969072,0,0,0,0.927835051546392,0.0721649484536083,0
"S7084_2007",718.77234375,312.995580357143,3.8125,10.6105357142857,8.20787726509571,3.41921875,0,0.104910714285714,0,0.430803571428571,0.464285714285714,0
"S7084_2008",1415.69892473118,639.166720430108,6.16129032258065,13.8333870967742,9.1036807019554,5.73064516129032,0,0.032258064516129,0,0.940860215053763,0.0268817204301075,0
"S7084_2009",1244.23611111111,563.534722222222,5.57465277777778,12.65625,8.74865145463934,5.25315972222222,0,0.131944444444444,0,0.809027777777778,0.0590277777777778,0
"S7085_2006",1281.28207932692,576.373233173077,5.67668269230769,13.0493149038462,8.83495961693592,5.34739182692308,0,0.108173076923077,0,0.844951923076923,0.046875,0
"S7085_2010",1095.38461538462,467.599049773756,4.9683257918552,13.4452036199095,8.77617550780288,4.55778280542986,0,0,0,0.719457013574661,0.280542986425339,0
"S7085_2011",812.256317689531,355.532220216607,4.00812274368231,10.582761732852,7.93677940700727,3.95420577617329,0,0.323104693140794,0,0.489169675090253,0.187725631768953,0
"S7085_2012",1233.96136876006,555.710177133655,5.55152979066022,12.8832850241546,8.85032436474385,5.14619967793881,0,0.0660225442834139,0,0.808373590982287,0.1256038647343,0
"S7085_2013",1282.83648498331,565.352947719689,5.60122358175751,13.5665183537264,8.80408544660908,5.33432703003337,0,0.114571746384872,0,0.847608453837597,0.0378197997775306,0
"S7085_2005",1329.10092105263,590.005592105263,5.77302631578947,13.6174342105263,8.87857348737751,5.49690789473684,0,0.111842105263158,0,0.888157894736842,0,0
"S7085_2007",1355.70909090909,593.274145454545,5.81090909090909,14.1977818181818,8.91296176041853,5.55087272727273,0,0.0945454545454545,0,0.905454545454545,0,0
"S7085_2008",1373.9263803681,620.164662576687,5.99693251533742,13.4898159509202,8.95689960351795,5.64858895705521,0,0.0920245398773006,0,0.907975460122699,0,0
"S7085_2009",1396.46788990826,631.284633027523,6.08577981651376,13.6177752293578,9.04016131650642,5.69658256880734,0,0.0642201834862385,0,0.924311926605505,0.0114678899082569,0
"S7086_2005",305.824175824176,65.1378021978022,1.6978021978022,9.42351648351648,6.39629634494621,2.65604395604396,0,0.868131868131868,0,0.131868131868132,0,0
"S7086_2004",328.461538461538,67.9107692307692,1.73076923076923,9.91076923076923,6.45042914202987,2.69538461538462,0,0.846153846153846,0,0.153846153846154,0,0
"S7086_2006",393.490566037736,75.8765094339623,1.82547169811321,11.3104716981132,6.60593326195416,2.80839622641509,0,0.783018867924528,0,0.216981132075472,0,0
"S7086_2007",201.159663865546,52.3169075630252,1.5453781512605,7.17068907563025,6.14601176548881,2.4741512605042,0,0.969747899159664,0,0.0302521008403361,0,0
"S7086_2012",298.335015136226,64.6512512613522,1.68988900100908,9.23183652875883,6.37984090550739,2.64618567103935,0,0.873864783047427,0,0.126135216952573,0,0
"S7086_2013",373.466796875,77.17625,1.8223828125,10.613984375,6.57070954076312,2.80109375,0,0.7890625,0,0.2109375,0,0
"S7086_2008",389.088397790055,75.3372651933702,1.81906077348066,11.2157182320442,6.59540634305918,2.80074585635359,0,0.787292817679558,0,0.212707182320442,0,0
"S7086_2009",537.857142857143,93.5607142857143,2.03571428571429,14.4178571428571,6.95115751505374,3.05928571428571,0,0.642857142857143,0,0.357142857142857,0,0
"S7086_2010",225.355086372361,55.2807293666027,1.58061420345489,7.69147792706334,6.20387035608068,2.51619961612284,0,0.946257197696737,0,0.053742802303263,0,0
"S7086_2011",532.463343108504,92.9,2.02785923753666,14.3017595307918,6.93825930460492,3.04991202346041,0,0.648093841642229,0,0.351906158357771,0,0
"S7087_2004",993.760186263097,149.406623981374,2.69965075669383,24.2308381839348,8.04135990893975,3.8515832363213,0,0.20023282887078,0,0.79976717112922,0,0
"S7087_2005",1083.37063857801,160.383469387755,2.83015141540487,26.159637919684,8.25564566781751,4.00731402238315,0,0.113232389730086,0,0.886767610269914,0,0
"S7087_2006",1081.97916666667,160.213020833333,2.828125,26.1296875,8.25231823662197,4.00489583333333,0,0.114583333333333,0,0.885416666666667,0,0
"S7087_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7087_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7087_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7087_2009",1183.09343434343,172.599027777778,2.97537878787879,28.3060984848485,8.49411310566627,4.18061868686869,0,0.0164141414141414,0,0.983585858585859,0,0
"S7087_2010",1146.18698441797,168.078166819432,2.92163153070577,27.5117140238313,8.40585859488698,4.11648029330889,0,0.0522456461961503,0,0.94775435380385,0,0
"S7087_2012",1183.16493313522,172.607786032689,2.97548291233284,28.3076374442794,8.49428408095386,4.18074294205052,0,0.0163447251114413,0,0.983655274888559,0,0
"S7087_2011",1167.95064377682,170.74410944206,2.95332618025751,27.980160944206,8.45790210254925,4.1543025751073,0,0.0311158798283262,0,0.968884120171674,0,0
"S7090_2004",1099.76510067114,162.391711409396,2.85402684563758,26.5125167785235,8.29484979702638,4.03580536912752,0,0.0973154362416108,0,0.902684563758389,0,0
"S7090_2005",1008.893728223,151.260409407666,2.72168989547038,24.5565766550523,8.07754879583421,3.87788327526132,0,0.185540069686411,0,0.814459930313589,0,0
"S7090_2008",1056.47540983607,157.088934426229,2.79098360655738,25.580737704918,8.1913310220114,3.9605737704918,0,0.139344262295082,0,0.860655737704918,0,0
"S7090_2013",1152.98145506419,168.910456490728,2.93152639087019,27.6579600570613,8.42210623409634,4.12828815977175,0,0.0456490727532097,0,0.95435092724679,0,0
"S7090_2007",1128.22513400834,165.877927337701,2.89547349612865,27.1250982727814,8.3629063650249,4.08526503871352,0,0.0696843359142347,0,0.930315664085765,0,0
"S7090_2009",1004.80541455161,150.759610829103,2.71573604060914,24.468578680203,8.0677723983831,3.87077834179357,0,0.189509306260575,0,0.810490693739425,0,0
"S7090_2010",1131.76317162233,166.311319770475,2.90062597809077,27.2012519561815,8.37136688559439,4.09141366718832,0,0.0662493479394888,0,0.933750652060511,0,0
"S7090_2011",1090.81839438815,161.295783320343,2.84099766173032,26.3199454403741,8.27345550991165,4.02025720966485,0,0.106001558846454,0,0.893998441153546,0,0
"S7090_2012",1044.04326123128,155.566056572379,2.77287853577371,25.3131447587354,8.16160198561624,3.93896838602329,0,0.151414309484193,0,0.848585690515807,0,0
"S7091_2004",489.510204081633,87.6384489795918,1.96530612244898,13.3772244897959,6.83554532699649,2.97526530612245,0,0.689795918367347,0,0.310204081632653,0,0
"S7091_2005",790.710526315789,124.534026315789,2.40394736842105,19.8603421052632,7.55580661300533,3.49871052631579,0,0.397368421052632,0,0.602631578947368,0,0
"S7091_2006",758.204488778055,120.552194513716,2.35660847880299,19.1606733167082,7.47807482232757,3.44221945137157,0,0.428927680798005,0,0.571072319201995,0,0
"S7091_2008",963.333333333333,145.679482200647,2.65533980582524,23.5759223300971,7.9686000790105,3.79870550161812,0,0.229773462783172,0,0.770226537216829,0,0
"S7091_2012",1101.54411764706,162.609632352941,2.85661764705882,26.5508088235294,8.29910396596419,4.03889705882353,0,0.0955882352941176,0,0.904411764705882,0,0
"S7091_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7091_2007",690.449735449735,112.252566137566,2.25793650793651,17.7023015873016,7.31605266576583,3.3244708994709,0,0.494708994708995,0,0.505291005291005,0,0
"S7091_2009",994,149.436,2.7,24.236,8.04193337628953,3.852,0,0.2,0,0.8,0,0
"S7091_2010",1120.29761904762,164.906845238095,2.88392857142857,26.9544642857143,8.34394927335212,4.0714880952381,0,0.0773809523809524,0,0.922619047619048,0,0
"S7091_2011",1020.68825910931,152.705182186235,2.73886639676113,24.8104453441296,8.10575309495658,3.89838056680162,0,0.174089068825911,0,0.825910931174089,0,0
"S7092_2006",624.801444043321,193.045451263538,2.95487364620939,13.3414801444043,7.90223028806643,3.00760529482551,0,0.17208182912154,0,0.40072202166065,0.42719614921781,0
"S7092_2013",767.219959266802,298.613217922607,3.63256619144603,12.0626272912424,7.93799605443636,3.67025458248473,0,0.278004073319756,0,0.474541751527495,0.247454175152749,0
"S7092_2004",394.461282327586,138.321163793103,2.55476293103448,10.0099353448276,7.78468325852845,2.29153017241379,0,0.148706896551724,0,0.210129310344828,0.641163793103448,0
"S7092_2008",982.295652173913,409.665773913043,4.43217391304348,12.5753391304348,8.21119807573485,4.41777391304348,0,0.257391304347826,0,0.631304347826087,0.111304347826087,0
"S7092_2010",892.695530726257,330.486815642458,3.88935754189944,13.6554189944134,8.22533142385198,3.92367318435754,0,0.227653631284916,0,0.564245810055866,0.208100558659218,0
"S7092_2011",558.008156097561,223.818985365854,3.04652682926829,9.95099512195122,7.59956862751933,3.08218536585366,0,0.364878048780488,0,0.306341463414634,0.328780487804878,0
"S7092_2012",399.385061494797,161.275979186377,2.63150425733207,8.82044465468307,7.47696446662915,2.53917691579943,0,0.322611163670766,0,0.188268684957427,0.489120151371807,0
"S7092_2005",1053.65712230216,356.914100719424,4.08992805755396,16.6155395683453,8.24459384405195,4.46863309352518,0,0.241007194244604,0,0.744604316546763,0.0143884892086331,0
"S7092_2007",963.571476190476,338.272238095238,3.91190476190476,15.027,8.03691817893468,4.28695238095238,0,0.319047619047619,0,0.661904761904762,0.019047619047619,0
"S7092_2009",1241.88153310105,506.521986062718,5.17421602787456,14.9958536585366,8.63965897110994,5.15801393728223,0,0.160278745644599,0,0.839721254355401,0,0
"S7095_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7095_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7095_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7095_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7095_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7095_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7095_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7095_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7102_2005",534.852801519468,93.1926970560304,2.03133903133903,14.3531908831909,6.94397322408276,3.05406457739791,0,0.645773979107312,0,0.354226020892688,0,0
"S7102_2004",525.459363957597,92.3017844522968,2.0273851590106,14.1869434628975,6.95720656966196,3.02401060070671,0,0.648409893992933,0.0106007067137809,0.340989399293286,0,0
"S7102_2006",538.538367844093,98.8446163215591,2.07283800243605,14.0645919610231,6.97033017903413,3.09857490864799,0,0.623629719853837,0,0.376370280146163,0,0
"S7102_2007",821.420765027322,129.462431693989,2.45677595628415,20.438825136612,7.63317944180133,3.56062841530055,0,0.363387978142077,0,0.636612021857923,0,0
"S7102_2012",596.044344473008,102.197532133676,2.1309383033419,15.5635218508997,7.09539190812311,3.17146529562982,0,0.580976863753213,0,0.419023136246787,0,0
"S7102_2013",641.835084882781,111.129684721099,2.22071139854487,16.3140339531124,7.21610156652497,3.27539207760711,0,0.524656426839127,0,0.475343573160873,0,0
"S7102_2008",425.316159250585,81.4730444964871,1.88135831381733,11.8493911007026,6.70641354656219,2.8563700234192,0,0.749414519906323,0,0.245901639344262,0.00468384074941452,0
"S7102_2009",347.099195751138,71.9210925644916,1.78986342943854,10.2974810318665,6.56551158879553,2.70610015174507,0,0.813353566009105,0,0.169954476479514,0.0166919575113809,0
"S7102_2010",361.659896602659,74.263552437223,1.795,10.4635967503693,6.5375287545624,2.76983013293944,0,0.80576070901034,0,0.19423929098966,0,0
"S7102_2011",651.073606271777,110.311515679443,2.22061846689895,16.6508362369338,7.23161590921384,3.27716027874564,0,0.522648083623693,0,0.477351916376307,0,0
"S7105_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7105_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7109_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7111_2004",961.5,146.61925,2.775,24.01925,8.35493901478027,3.5665,0,0,0,0.775,0.225,0
"S7111_2006",797.106741573034,128.983735955056,2.47803370786517,20.1672191011236,7.80226374925907,3.37457865168539,0,0.278089887640449,0,0.598314606741573,0.123595505617978,0
"S7111_2013",712.659574468085,115.872340425532,2.38475177304965,18.5531914893617,7.67090349601548,3.18620567375887,0,0.294326241134752,0,0.531914893617021,0.173758865248227,0
"S7111_2007",1003.00578034682,150.628901734104,2.72254335260116,24.4670520231214,8.09358245276353,3.85,0,0.173410404624277,0,0.809248554913295,0.0173410404624277,0
"S7111_2008",1127.17171717172,165.748888888889,2.89393939393939,27.1024242424242,8.3603873260019,4.08343434343434,0,0.0707070707070707,0,0.929292929292929,0,0
"S7111_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S7111_2011",1121.35245901639,171.787131147541,2.89352459016393,26.8198360655738,8.42535543777726,4.02762295081967,0,0.0819672131147541,0,0.89344262295082,0.0245901639344262,0
"S7111_2012",1052.04419889503,156.546132596685,2.78453038674033,25.4853591160221,8.18073465323167,3.9528729281768,0,0.143646408839779,0,0.856353591160221,0,0
"S7111_2005",788,124.202,2.4,19.802,7.54932492282821,3.494,0,0.4,0,0.6,0,0
