"","Country","Axis","Correlation","BasinID1","BasinID2"
"X2080033320.2080031750.1","SWE","Axis2","-0.119386487521443","2080033320","2080031750"
"X2080032230.2080031960.1","SWE","Axis2","0.116510982467247","2080032230","2080031960"
"X2080032600.2080031960.1","SWE","Axis2","0.0768051782729247","2080032600","2080031960"
"X2080032670.2080031960.1","SWE","Axis2","0.189291013779756","2080032670","2080031960"
"X2080032980.2080031960.1","SWE","Axis2","0.0972340999255835","2080032980","2080031960"
"X2080033010.2080031960.1","SWE","Axis2","-0.0688255205182495","2080033010","2080031960"
"X2080033020.2080031960.1","SWE","Axis2","0.644563269317106","2080033020","2080031960"
"X2080033080.2080031960.1","SWE","Axis2","0.480098500359648","2080033080","2080031960"
"X2080033090.2080031960.1","SWE","Axis2","0.292236861213889","2080033090","2080031960"
"X2080033120.2080031960.1","SWE","Axis2","0.00132807273855605","2080033120","2080031960"
"X2080033190.2080031960.1","SWE","Axis2","-0.400985753497507","2080033190","2080031960"
"X2080033320.2080031960.1","SWE","Axis2","0.303214817308714","2080033320","2080031960"
"X2080032600.2080032230.1","SWE","Axis2","0.532431878904288","2080032600","2080032230"
"X2080032670.2080032230.1","SWE","Axis2","-0.316857828257806","2080032670","2080032230"
"X2080032980.2080032230.1","SWE","Axis2","-0.0639794666498672","2080032980","2080032230"
"X2080033010.2080032230.1","SWE","Axis2","0.463108928490387","2080033010","2080032230"
"X2080033020.2080032230.1","SWE","Axis2","-0.296386251071332","2080033020","2080032230"
"X2080033080.2080032230.1","SWE","Axis2","0.400210411195658","2080033080","2080032230"
"X2080033090.2080032230.1","SWE","Axis2","-0.205337690600828","2080033090","2080032230"
"X2080033120.2080032230.1","SWE","Axis2","-0.393780001924344","2080033120","2080032230"
"X2080033190.2080032230.1","SWE","Axis2","-0.598632713054083","2080033190","2080032230"
"X2080033320.2080032230.1","SWE","Axis2","-0.268053898075901","2080033320","2080032230"
"X2080032670.2080032600.1","SWE","Axis2","-0.595695493091784","2080032670","2080032600"
"X2080032980.2080032600.1","SWE","Axis2","-0.604321217875159","2080032980","2080032600"
"X2080033010.2080032600.1","SWE","Axis2","-0.0517062038234562","2080033010","2080032600"
"X2080033020.2080032600.1","SWE","Axis2","-0.115284090006318","2080033020","2080032600"
"X2080033080.2080032600.1","SWE","Axis2","-0.147933049299789","2080033080","2080032600"
"X2080033090.2080032600.1","SWE","Axis2","-0.193333420323214","2080033090","2080032600"
"X2080033120.2080032600.1","SWE","Axis2","-0.128920304322746","2080033120","2080032600"
"X2080033190.2080032600.1","SWE","Axis2","-0.163223400370601","2080033190","2080032600"
"X2080033320.2080032600.1","SWE","Axis2","0.0674462356443847","2080033320","2080032600"
"X2080032980.2080032670.1","SWE","Axis2","0.51249916471208","2080032980","2080032670"
"X2080033010.2080032670.1","SWE","Axis2","-0.374348906153253","2080033010","2080032670"
"X2080033020.2080032670.1","SWE","Axis2","0.107399482704356","2080033020","2080032670"
"X2080033080.2080032670.1","SWE","Axis2","0.460742180869593","2080033080","2080032670"
"X2080033090.2080032670.1","SWE","Axis2","0.855557063044911","2080033090","2080032670"
"X2080033120.2080032670.1","SWE","Axis2","0.560768565921217","2080033120","2080032670"
"X2080033190.2080032670.1","SWE","Axis2","0.0676431850560634","2080033190","2080032670"
"X2080033320.2080032670.1","SWE","Axis2","-0.0292380447051244","2080033320","2080032670"
"X2080033010.2080032980.1","SWE","Axis2","-0.170856068226538","2080033010","2080032980"
"X2080033020.2080032980.1","SWE","Axis2","-0.199879828611377","2080033020","2080032980"
"X2080033080.2080032980.1","SWE","Axis2","0.359128507716802","2080033080","2080032980"
"X2080033090.2080032980.1","SWE","Axis2","0.333889958742226","2080033090","2080032980"
"X2080033120.2080032980.1","SWE","Axis2","0.0801644817470895","2080033120","2080032980"
"X2080033190.2080032980.1","SWE","Axis2","-0.079939707778795","2080033190","2080032980"
"X2080033320.2080032980.1","SWE","Axis2","0.140633820565847","2080033320","2080032980"
"X2080033020.2080033010.1","SWE","Axis2","0.0397303206894441","2080033020","2080033010"
"X2080033080.2080033010.1","SWE","Axis2","0.275614735648375","2080033080","2080033010"
"X2080033090.2080033010.1","SWE","Axis2","-0.54373456473231","2080033090","2080033010"
"X2080033120.2080033010.1","SWE","Axis2","-0.681431486112116","2080033120","2080033010"
"X2080033190.2080033010.1","SWE","Axis2","-0.416893382306657","2080033190","2080033010"
"X2080033320.2080033010.1","SWE","Axis2","-0.564546318377351","2080033320","2080033010"
"X2080033080.2080033020.1","SWE","Axis2","0.355780847760701","2080033080","2080033020"
"X2080033090.2080033020.1","SWE","Axis2","-0.0307283701760088","2080033090","2080033020"
"X2080033120.2080033020.1","SWE","Axis2","-0.0554803536075706","2080033120","2080033020"
"X2080033190.2080033020.1","SWE","Axis2","-0.392606966741127","2080033190","2080033020"
"X2080033320.2080033020.1","SWE","Axis2","0.00702066382382795","2080033320","2080033020"
"X2080033090.2080033080.1","SWE","Axis2","0.32058567098098","2080033090","2080033080"
"X2080033120.2080033080.1","SWE","Axis2","0.0239887940975815","2080033120","2080033080"
"X2080033190.2080033080.1","SWE","Axis2","-0.787759188455224","2080033190","2080033080"
"X2080033320.2080033080.1","SWE","Axis2","-0.157234570013338","2080033320","2080033080"
"X2080033120.2080033090.1","SWE","Axis2","0.6933912025783","2080033120","2080033090"
"X2080033190.2080033090.1","SWE","Axis2","0.232647561946908","2080033190","2080033090"
"X2080033320.2080033090.1","SWE","Axis2","0.145155916689967","2080033320","2080033090"
"X2080033190.2080033120.1","SWE","Axis2","0.376317592311686","2080033190","2080033120"
"X2080033320.2080033120.1","SWE","Axis2","0.492435141838885","2080033320","2080033120"
"X2080033320.2080033190.1","SWE","Axis2","0.139873975872218","2080033320","2080033190"
"X5080070390.5080070260","AUS","Axis1","0.909505073013479","5080070390","5080070260"
"X5080070440.5080070260","AUS","Axis1","0.581252177459231","5080070440","5080070260"
"X5080070440.5080070390","AUS","Axis1","0.642748682042199","5080070440","5080070390"
"X5080070390.5080070260.1","AUS","Axis2","0.854087171189217","5080070390","5080070260"
"X5080070440.5080070260.1","AUS","Axis2","0.624820708288497","5080070440","5080070260"
"X5080070440.5080070390.1","AUS","Axis2","0.727467969766229","5080070440","5080070390"
"X7080049270.7080047060","USA","Axis1","0.00261164257312341","7080049270","7080047060"
"X7080049270.7080047060.1","USA","Axis2","0.383524025127465","7080049270","7080047060"
