"","Pair","basin_ID","Axis","Country","Correlation","Site_ID1","Site_ID2","Euclid_Dist_Meters","Similarity","MeanLat","MeanLon","MaxDist"
"12718","S7547.S7526",2080030370,"Axis1","SWE",0.706698280617994,"S7547","S7526",6609.58746330372,0.895844650119488,65.158195,20.907155,63458.933899087
"12719","S7548.S7526",2080030370,"Axis1","SWE",0.550902184237405,"S7548","S7526",5690.38442594837,0.910329656104887,65.158395,20.91991,63458.933899087
"12720","S7552.S7526",2080030370,"Axis1","SWE",0.405737806180647,"S7552","S7526",9265.14681683389,0.853997754964377,65.164185,20.882605,63458.933899087
"12721","S7568.S7526",2080030370,"Axis1","SWE",0.651762708668811,"S7568","S7526",9490.86985070796,0.850440761173196,65.17436,20.90102,63458.933899087
"12722","S7592.S7526",2080030370,"Axis1","SWE",0.375459016383111,"S7592","S7526",15282.4761732585,0.759175340109545,65.20052,20.882405,63458.933899087
"12723","S7626.S7526",2080030370,"Axis1","SWE",-0.500925851152118,"S7626","S7526",33863.8360078115,0.466366137482516,65.261465,20.743125,63458.933899087
"12724","S7633.S7526",2080030370,"Axis1","SWE",-0.0146540715824413,"S7633","S7526",39204.9759687562,0.382199265573855,65.279335,20.704695,63458.933899087
"12725","S7533.S7531",2080030370,"Axis1","SWE",-0.0504006862827188,"S7533","S7531",604.733289022861,0.99047047827837,65.15589,20.910485,63458.933899087
"12726","S7545.S7531",2080030370,"Axis1","SWE",-0.247438249096506,"S7545","S7531",1184.87244833332,0.981328516324943,65.15979,20.902785,63458.933899087
"12727","S7547.S7531",2080030370,"Axis1","SWE",0.440742361570384,"S7547","S7531",3467.56976828465,0.945357264056802,65.164715,20.876895,63458.933899087
"12728","S7548.S7531",2080030370,"Axis1","SWE",0.413380577230106,"S7548","S7531",2716.90075596971,0.95718647337678,65.164915,20.88965,63458.933899087
"12729","S7552.S7531",2080030370,"Axis1","SWE",0.714883067094466,"S7552","S7531",6101.94545905129,0.903844185772886,65.170705,20.852345,63458.933899087
"12730","S7568.S7531",2080030370,"Axis1","SWE",-0.125469488696384,"S7568","S7531",6685.54438166175,0.894647704099581,65.18088,20.87076,63458.933899087
"12731","S7592.S7531",2080030370,"Axis1","SWE",0.636802411134249,"S7592","S7531",12703.4353559722,0.799816439145144,65.20704,20.852145,63458.933899087
"12732","S7626.S7531",2080030370,"Axis1","SWE",-0.168730012856787,"S7626","S7531",31008.2296843077,0.511365417300938,65.267985,20.712865,63458.933899087
"12733","S7633.S7531",2080030370,"Axis1","SWE",-0.410708198371045,"S7633","S7531",36331.8100740403,0.427475253022443,65.285855,20.674435,63458.933899087
"12734","S7545.S7533",2080030370,"Axis1","SWE",0.625103170335768,"S7545","S7533",1130.38658577104,0.982187116670308,65.16113,20.90839,63458.933899087
"12735","S7547.S7533",2080030370,"Axis1","SWE",0.39711034643041,"S7547","S7533",3713.8041892004,0.941477047264832,65.166055,20.8825,63458.933899087
"12736","S7548.S7533",2080030370,"Axis1","SWE",0.66292006067419,"S7548","S7533",2804.74050810186,0.955802275018329,65.166255,20.895255,63458.933899087
"12737","S7552.S7533",2080030370,"Axis1","SWE",0.0255276076223181,"S7552","S7533",6373.31563986699,0.899567874083704,65.172045,20.85795,63458.933899087
"12738","S7568.S7533",2080030370,"Axis1","SWE",0.341932535947725,"S7568","S7533",6701.52934134832,0.894395809548185,65.18222,20.876365,63458.933899087
"12739","S7592.S7533",2080030370,"Axis1","SWE",0.563475584241498,"S7592","S7533",12646.1565338305,0.800719051568996,65.20838,20.85775,63458.933899087
"12740","S7626.S7533",2080030370,"Axis1","SWE",-0.0482865873340426,"S7626","S7533",31072.5168525602,0.510352365799716,65.269325,20.71847,63458.933899087
"12741","S7633.S7533",2080030370,"Axis1","SWE",-0.32194108343807,"S7633","S7533",36404.9814308484,0.426322202501229,65.287195,20.68004,63458.933899087
"12742","S7547.S7545",2080030370,"Axis1","SWE",0.168446577135121,"S7547","S7545",2664.11146926924,0.958018338702227,65.169955,20.8748,63458.933899087
"12743","S7548.S7545",2080030370,"Axis1","SWE",0.344795450854005,"S7548","S7545",1680.00789049982,0.973526061859605,65.170155,20.887555,63458.933899087
"12744","S7552.S7545",2080030370,"Axis1","SWE",0.0582669203830726,"S7552","S7545",5317.48134654529,0.916205945801088,65.175945,20.85025,63458.933899087
"12745","S7568.S7545",2080030370,"Axis1","SWE",0.60017127919695,"S7568","S7545",5578.56204459149,0.912091778070798,65.18612,20.868665,63458.933899087
"12746","S7592.S7545",2080030370,"Axis1","SWE",0.230589433411296,"S7592","S7545",11553.4467033644,0.81793821620551,65.21228,20.85005,63458.933899087
"12747","S7626.S7545",2080030370,"Axis1","SWE",-0.0336095522723056,"S7626","S7545",29944.2368169288,0.528132053643599,65.273225,20.71077,63458.933899087
"12748","S7633.S7545",2080030370,"Axis1","SWE",0.293158239111733,"S7633","S7545",35275.8604411456,0.444115142286482,65.291095,20.67234,63458.933899087
"12749","S7548.S7547",2080030370,"Axis1","SWE",0.339846972762989,"S7548","S7547",1196.39689367081,0.981146911551125,65.17508,20.861665,63458.933899087
"12750","S7552.S7547",2080030370,"Axis1","SWE",0.516983282945115,"S7552","S7547",2660.28160674248,0.958078690528068,65.18087,20.82436,63458.933899087
"12751","S7568.S7547",2080030370,"Axis1","SWE",0.506687989429589,"S7568","S7547",3650.17539401031,0.94247972397685,65.191045,20.842775,63458.933899087
"12752","S7592.S7547",2080030370,"Axis1","SWE",0.494075255170496,"S7592","S7547",9718.18013581583,0.846858755123908,65.217205,20.82416,63458.933899087
"12753","S7626.S7547",2080030370,"Axis1","SWE",-0.481615628215852,"S7626","S7547",27656.2411174392,0.564186798955394,65.27815,20.68488,63458.933899087
"12754","S7633.S7547",2080030370,"Axis1","SWE",-0.392976467453039,"S7633","S7547",32963.2729120215,0.48055741112134,65.29602,20.64645,63458.933899087
"12755","S7552.S7548",2080030370,"Axis1","SWE",0.412316856027377,"S7552","S7548",3726.72189244313,0.941273487222943,65.18107,20.837115,63458.933899087
"12756","S7568.S7548",2080030370,"Axis1","SWE",0.309625679291934,"S7568","S7548",3975.57900826643,0.93735194142107,65.191245,20.85553,63458.933899087
"12757","S7592.S7548",2080030370,"Axis1","SWE",0.501625619393727,"S7592","S7548",10027.8299030642,0.841979225194509,65.217405,20.836915,63458.933899087
"12758","S7626.S7548",2080030370,"Axis1","SWE",-0.15013145628638,"S7626","S7548",28296.7761762148,0.554093104980103,65.27835,20.697635,63458.933899087
"12759","S7633.S7548",2080030370,"Axis1","SWE",-0.234947890271248,"S7633","S7548",33623.5457962108,0.470152684101512,65.29622,20.659205,63458.933899087
"12760","S7568.S7552",2080030370,"Axis1","SWE",0.127159062095886,"S7568","S7552",2850.00676999537,0.955088959191664,65.197035,20.818225,63458.933899087
"12761","S7592.S7552",2080030370,"Axis1","SWE",0.294314804354553,"S7592","S7552",8102.43296339138,0.872320058570855,65.223195,20.79961,63458.933899087
"12762","S7626.S7552",2080030370,"Axis1","SWE",-0.0127288014093726,"S7626","S7552",25300.1982591018,0.60131384653681,65.28414,20.66033,63458.933899087
"12763","S7633.S7552",2080030370,"Axis1","SWE",-0.0902056947493666,"S7633","S7552",30574.1368297065,0.518205949089442,65.30201,20.6219,63458.933899087
"12764","S7592.S7568",2080030370,"Axis1","SWE",0.165464904874048,"S7592","S7568",6087.73787868861,0.904068071985429,65.23337,20.818025,63458.933899087
"12765","S7626.S7568",2080030370,"Axis1","SWE",-0.136280234642361,"S7626","S7568",24379.4853341004,0.615822645667687,65.294315,20.678745,63458.933899087
"12766","S7633.S7568",2080030370,"Axis1","SWE",0.382320935213772,"S7633","S7568",29717.2419987455,0.531709088494897,65.312185,20.640315,63458.933899087
"12767","S7626.S7592",2080030370,"Axis1","SWE",-0.0307814274660623,"S7626","S7592",18795.5134894064,0.703816116430585,65.320475,20.66013,63458.933899087
"12768","S7633.S7592",2080030370,"Axis1","SWE",-0.49497392506697,"S7633","S7592",24144.3651500198,0.619527721842689,65.338345,20.6217,63458.933899087
"12769","S7633.S7626",2080030370,"Axis1","SWE",0.477176107524796,"S7633","S7626",5351.34793702502,0.915672268532989,65.39929,20.48242,63458.933899087
"12770","S7410.S7362.1",2080030370,"Axis2","SWE",-0.506961924666686,"S7410","S7362",11062.1096909411,0.825680814169803,64.989595,21.28671,63458.933899087
"12771","S7415.S7362.1",2080030370,"Axis2","SWE",-0.431478671305204,"S7415","S7362",11130.694743408,0.824600035652851,64.994095,21.27104,63458.933899087
"12772","S7453.S7362.1",2080030370,"Axis2","SWE",0.130151824872576,"S7453","S7362",15021.9391580537,0.76328094036465,65.01698,21.227055,63458.933899087
"12773","S7457.S7362.1",2080030370,"Axis2","SWE",-0.25093233869487,"S7457","S7362",16053.5957905193,0.747023865606569,65.02164,21.20775,63458.933899087
"12774","S7498.S7362.1",2080030370,"Axis2","SWE",0.168970110644101,"S7498","S7362",17577.1063548325,0.723016047152891,65.02816,21.197755,63458.933899087
"12775","S7509.S7362.1",2080030370,"Axis2","SWE",0.400442256387117,"S7509","S7362",19977.0474340608,0.685197241639318,65.03675,21.16629,63458.933899087
"12776","S7517.S7362.1",2080030370,"Axis2","SWE",0.0925164089652732,"S7517","S7362",22627.6515148819,0.643428432774106,65.04323,21.12343,63458.933899087
"12777","S7526.S7362.1",2080030370,"Axis2","SWE",-0.355902904740978,"S7526","S7362",24441.3391137216,0.614847940045944,65.04563,21.091145,63458.933899087
"12778","S7531.S7362.1",2080030370,"Axis2","SWE",-0.198682482494143,"S7531","S7362",27151.2899293719,0.572143932128641,65.05215,21.060885,63458.933899087
"12779","S7533.S7362.1",2080030370,"Axis2","SWE",0.113808895750108,"S7533","S7362",27123.3988770465,0.572583445536946,65.05349,21.06649,63458.933899087
"12780","S7545.S7362.1",2080030370,"Axis2","SWE",-0.584224134067337,"S7545","S7362",28242.9952900665,0.554940596150279,65.05739,21.05879,63458.933899087
"12781","S7547.S7362.1",2080030370,"Axis2","SWE",0.461831581267968,"S7547","S7362",30495.661187513,0.519442585719963,65.062315,21.0329,63458.933899087
"12782","S7548.S7362.1",2080030370,"Axis2","SWE",0.15273625006663,"S7548","S7362",29867.6488948054,0.529338943161238,65.062515,21.045655,63458.933899087
"12783","S7552.S7362.1",2080030370,"Axis2","SWE",0.132723077644935,"S7552","S7362",32924.6822215824,0.481165531807712,65.068305,21.00835,63458.933899087
"12784","S7568.S7362.1",2080030370,"Axis2","SWE",0.464263339197208,"S7568","S7362",33821.3336174049,0.467035899607329,65.07848,21.026765,63458.933899087
"12785","S7592.S7362.1",2080030370,"Axis2","SWE",0.294831028059986,"S7592","S7362",39721.0376493879,0.374067050786692,65.10464,21.00815,63458.933899087
"12786","S7626.S7362.1",2080030370,"Axis2","SWE",-0.0208728631648087,"S7626","S7362",58148.1972420969,0.0836877698802089,65.165585,20.86887,63458.933899087
"12787","S7633.S7362.1",2080030370,"Axis2","SWE",-0.280481872175259,"S7633","S7362",63458.933899087,0,65.183455,20.83044,63458.933899087
"12788","S7415.S7410.1",2080030370,"Axis2","SWE",0.179724318715604,"S7415","S7410",1785.28713616019,0.971867048081848,65.03394,21.34086,63458.933899087
"12789","S7453.S7410.1",2080030370,"Axis2","SWE",-0.1581253710917,"S7453","S7410",8296.68181668782,0.869259041920224,65.056825,21.296875,63458.933899087
"12790","S7457.S7410.1",2080030370,"Axis2","SWE",-0.317701383995148,"S7457","S7410",10310.517181693,0.837524576159933,65.061485,21.27757,63458.933899087
"12791","S7498.S7410.1",2080030370,"Axis2","SWE",0.154274002074371,"S7498","S7410",12001.4948198548,0.81087777429511,65.068005,21.267575,63458.933899087
"12792","S7509.S7410.1",2080030370,"Axis2","SWE",0.284780909799259,"S7509","S7410",15456.8812020881,0.756427026860115,65.076595,21.23611,63458.933899087
"12793","S7517.S7410.1",2080030370,"Axis2","SWE",-0.533403929268811,"S7517","S7410",19465.3585389191,0.693260549099783,65.083075,21.19325,63458.933899087
"12794","S7526.S7410.1",2080030370,"Axis2","SWE",-0.179828959112169,"S7526","S7410",22235.5542516041,0.649607188690512,65.085475,21.160965,63458.933899087
"12795","S7531.S7410.1",2080030370,"Axis2","SWE",0.0228720493992699,"S7531","S7410",25405.3720716965,0.599656494196762,65.091995,21.130705,63458.933899087
"12796","S7533.S7410.1",2080030370,"Axis2","SWE",-0.352758568177655,"S7533","S7410",25133.8861277071,0.603934630107791,65.093335,21.13631,63458.933899087
"12797","S7545.S7410.1",2080030370,"Axis2","SWE",-0.246726188822887,"S7545","S7410",26222.4924350916,0.586780129701031,65.097235,21.12861,63458.933899087
"12798","S7547.S7410.1",2080030370,"Axis2","SWE",-0.169480460438068,"S7547","S7410",28845.073150871,0.545452919257347,65.10216,21.10272,63458.933899087
"12799","S7548.S7410.1",2080030370,"Axis2","SWE",-0.461585342166073,"S7548","S7410",27887.5998421156,0.560540996694607,65.10236,21.115475,63458.933899087
"12800","S7552.S7410.1",2080030370,"Axis2","SWE",0.036259846636464,"S7552","S7410",31499.9595325034,0.503616628943138,65.10815,21.07817,63458.933899087
"12801","S7568.S7410.1",2080030370,"Axis2","SWE",-0.212882957459494,"S7568","S7410",31449.2054165144,0.504416423595688,65.118325,21.096585,63458.933899087
"12802","S7592.S7410.1",2080030370,"Axis2","SWE",-0.215963837896907,"S7592","S7410",36625.4113030074,0.422848619530082,65.144485,21.07797,63458.933899087
"12803","S7626.S7410.1",2080030370,"Axis2","SWE",0.465283398085472,"S7626","S7410",55411.5516086173,0.126812440676466,65.20543,20.93869,63458.933899087
"12804","S7633.S7410.1",2080030370,"Axis2","SWE",0.100105947370328,"S7633","S7410",60754.0305227496,0.0426244692455566,65.2233,20.90026,63458.933899087
"12805","S7453.S7415.1",2080030370,"Axis2","SWE",0.0984956359209444,"S7453","S7415",6571.53393953131,0.896444306014006,65.061325,21.281205,63458.933899087
"12806","S7457.S7415.1",2080030370,"Axis2","SWE",0.419310199608765,"S7457","S7415",8556.23510232839,0.865168943494472,65.065985,21.2619,63458.933899087
"12807","S7498.S7415.1",2080030370,"Axis2","SWE",-0.452850910939403,"S7498","S7415",10259.2279033874,0.838332804019341,65.072505,21.251905,63458.933899087
"12808","S7509.S7415.1",2080030370,"Axis2","SWE",-0.688865006741011,"S7509","S7415",13695.1289313717,0.784189111132094,65.081095,21.22044,63458.933899087
"12809","S7517.S7415.1",2080030370,"Axis2","SWE",0.0449216923178963,"S7517","S7415",17684.4957600979,0.721323781010568,65.087575,21.17758,63458.933899087
"12810","S7526.S7415.1",2080030370,"Axis2","SWE",0.638961877312841,"S7526","S7415",20450.2742074584,0.677740028851121,65.089975,21.145295,63458.933899087
"12811","S7531.S7415.1",2080030370,"Axis2","SWE",0.592804083812904,"S7531","S7415",23620.2305597025,0.627787151336901,65.096495,21.115035,63458.933899087
"12812","S7533.S7415.1",2080030370,"Axis2","SWE",-0.226054336744203,"S7533","S7415",23348.6780244091,0.632066336608517,65.097835,21.12064,63458.933899087
"12813","S7545.S7415.1",2080030370,"Axis2","SWE",0.0621557476381081,"S7545","S7415",24437.6248671196,0.614906469970319,65.101735,21.11294,63458.933899087
"12814","S7547.S7415.1",2080030370,"Axis2","SWE",-0.0835114478362156,"S7547","S7415",27059.8004275577,0.573585644054651,65.10666,21.08705,63458.933899087
"12815","S7548.S7415.1",2080030370,"Axis2","SWE",0.178439266547775,"S7548","S7415",26103.1249890567,0.588661148474916,65.10686,21.099805,63458.933899087
"12816","S7552.S7415.1",2080030370,"Axis2","SWE",-0.40092346369269,"S7552","S7415",29714.6752153631,0.531749536438547,65.11265,21.0625,63458.933899087
"12817","S7568.S7415.1",2080030370,"Axis2","SWE",-0.0889636882832851,"S7568","S7415",29671.3817418067,0.532431764627651,65.122825,21.080915,63458.933899087
"12818","S7592.S7415.1",2080030370,"Axis2","SWE",-0.570895540997485,"S7592","S7415",34871.5469666737,0.450486403976991,65.148985,21.0623,63458.933899087
"12819","S7626.S7415.1",2080030370,"Axis2","SWE",-0.059875034524153,"S7626","S7415",53661.739940283,0.154386362279323,65.20993,20.92302,63458.933899087
"12820","S7633.S7415.1",2080030370,"Axis2","SWE",0.25993788611404,"S7633","S7415",59006.0463766662,0.0701695923461605,65.2278,20.88459,63458.933899087
"12821","S7457.S7453.1",2080030370,"Axis2","SWE",-0.123496652982534,"S7457","S7453",2091.7532685357,0.967037686579134,65.08887,21.217915,63458.933899087
"12822","S7498.S7453.1",2080030370,"Axis2","SWE",0.227126806167172,"S7498","S7453",3715.24352211235,0.941454365936554,65.09539,21.20792,63458.933899087
"12823","S7509.S7453.1",2080030370,"Axis2","SWE",-0.339539482083212,"S7509","S7453",7214.53916337338,0.886311686627985,65.10398,21.176455,63458.933899087
"12824","S7517.S7453.1",2080030370,"Axis2","SWE",-0.174586179313022,"S7517","S7453",11360.7536910712,0.820974715567438,65.11046,21.133595,63458.933899087
"12825","S7526.S7453.1",2080030370,"Axis2","SWE",0.34906425596512,"S7526","S7453",14278.1162946239,0.775002266547228,65.11286,21.10131,63458.933899087
"12826","S7531.S7453.1",2080030370,"Axis2","SWE",0.36539315991435,"S7531","S7453",17467.7824502558,0.724738797565789,65.11938,21.07105,63458.933899087
"12827","S7533.S7453.1",2080030370,"Axis2","SWE",0.253161048110656,"S7533","S7453",17138.2325943639,0.729931917519805,65.12072,21.076655,63458.933899087
"12828","S7545.S7453.1",2080030370,"Axis2","SWE",-0.197620946796553,"S7545","S7453",18190.6357541451,0.71334791436818,65.12462,21.068955,63458.933899087
"12829","S7547.S7453.1",2080030370,"Axis2","SWE",0.0408211208963289,"S7547","S7453",20845.2822983377,0.671515403465712,65.129545,21.043065,63458.933899087
"12830","S7548.S7453.1",2080030370,"Axis2","SWE",0.593690923216085,"S7548","S7453",19829.139150219,0.687528013285703,65.129745,21.05582,63458.933899087
"12831","S7552.S7453.1",2080030370,"Axis2","SWE",-0.0285002153963678,"S7552","S7453",23504.930998473,0.629604067476918,65.135535,21.018515,63458.933899087
"12832","S7568.S7453.1",2080030370,"Axis2","SWE",0.0184372860221448,"S7568","S7453",23265.9138935958,0.633370552196899,65.14571,21.03693,63458.933899087
"12833","S7592.S7453.1",2080030370,"Axis2","SWE",-0.611018973832184,"S7592","S7453",28340.9271306357,0.553397364416747,65.17187,21.018315,63458.933899087
"12834","S7626.S7453.1",2080030370,"Axis2","SWE",0.114746832642284,"S7626","S7453",47120.6840791181,0.257461775925044,65.232815,20.879035,63458.933899087
"12835","S7633.S7453.1",2080030370,"Axis2","SWE",-0.0845812234881123,"S7633","S7453",52461.4493170083,0.173300808985652,65.250685,20.840605,63458.933899087
"12836","S7498.S7457.1",2080030370,"Axis2","SWE",-0.281831979074102,"S7498","S7457",1731.0274108766,0.97272208490566,65.10005,21.188615,63458.933899087
"12837","S7509.S7457.1",2080030370,"Axis2","SWE",-0.585002249255542,"S7509","S7457",5150.78583510012,0.918832770760206,65.10864,21.15715,63458.933899087
"12838","S7517.S7457.1",2080030370,"Axis2","SWE",0.206568552987125,"S7517","S7457",9269.66325976158,0.853926583851814,65.11512,21.11429,63458.933899087
"12839","S7526.S7457.1",2080030370,"Axis2","SWE",0.362091185266715,"S7526","S7457",12189.9517631328,0.80790802785125,65.11752,21.082005,63458.933899087
"12840","S7531.S7457.1",2080030370,"Axis2","SWE",0.611779072818336,"S7531","S7457",15379.2333389888,0.75765061916349,65.12404,21.051745,63458.933899087
"12841","S7533.S7457.1",2080030370,"Axis2","SWE",0.514858526959113,"S7533","S7457",15047.0894771607,0.762884616040213,65.12538,21.05735,63458.933899087
"12842","S7545.S7457.1",2080030370,"Axis2","SWE",0.488639276761218,"S7545","S7457",16098.8831244009,0.746310217722827,65.12928,21.04965,63458.933899087
"12843","S7547.S7457.1",2080030370,"Axis2","SWE",-0.333358543208948,"S7547","S7457",18753.6643015676,0.704475585243996,65.134205,21.02376,63458.933899087
"12844","S7548.S7457.1",2080030370,"Axis2","SWE",0.495597482373021,"S7548","S7457",17737.866560979,0.720482752055275,65.134405,21.036515,63458.933899087
"12845","S7552.S7457.1",2080030370,"Axis2","SWE",-0.410842928295635,"S7552","S7457",21413.2542781725,0.662565174633661,65.140195,20.99921,63458.933899087
"12846","S7568.S7457.1",2080030370,"Axis2","SWE",0.0191920361809386,"S7568","S7457",21188.9055238933,0.666100512221209,65.15037,21.017625,63458.933899087
"12847","S7592.S7457.1",2080030370,"Axis2","SWE",-0.0157288484248295,"S7592","S7457",26316.1945339779,0.585303551178056,65.17653,20.99901,63458.933899087
"12848","S7626.S7457.1",2080030370,"Axis2","SWE",-0.232479946586291,"S7626","S7457",45105.5281542604,0.289217051361317,65.237475,20.85973,63458.933899087
"12849","S7633.S7457.1",2080030370,"Axis2","SWE",0.664742452617508,"S7633","S7457",50449.848750456,0.205000058294679,65.255345,20.8213,63458.933899087
"12850","S7509.S7498.1",2080030370,"Axis2","SWE",0.482025815806114,"S7509","S7498",3522.32716117026,0.944494384876186,65.11516,21.147155,63458.933899087
"12851","S7517.S7498.1",2080030370,"Axis2","SWE",0.0408506536230129,"S7517","S7498",7747.46619674138,0.877913703859862,65.12164,21.104295,63458.933899087
"12852","S7526.S7498.1",2080030370,"Axis2","SWE",-0.042411191098572,"S7526","S7498",10743.2689427901,0.83070517762126,65.12404,21.07201,63458.933899087
"12853","S7531.S7498.1",2080030370,"Axis2","SWE",-0.344638979084955,"S7531","S7498",13919.7353566925,0.78064971310694,65.13056,21.04175,63458.933899087
"12854","S7533.S7498.1",2080030370,"Axis2","SWE",0.439180864209514,"S7533","S7498",13556.5984760402,0.786372104870246,65.1319,21.047355,63458.933899087
"12855","S7545.S7498.1",2080030370,"Axis2","SWE",0.0259403945622434,"S7545","S7498",14582.620204493,0.770203826183364,65.1358,21.039655,63458.933899087
"12856","S7547.S7498.1",2080030370,"Axis2","SWE",-0.185322200019412,"S7547","S7498",17245.2833133234,0.728244988471646,65.140725,21.013765,63458.933899087
"12857","S7548.S7498.1",2080030370,"Axis2","SWE",0.306700550758362,"S7548","S7498",16200.8331938132,0.744703665845129,65.140925,21.02652,63458.933899087
"12858","S7552.S7498.1",2080030370,"Axis2","SWE",0.508385767047686,"S7552","S7498",19899.659619927,0.686416736033233,65.146715,20.989215,63458.933899087
"12859","S7568.S7498.1",2080030370,"Axis2","SWE",0.114723027845118,"S7568","S7498",19573.8687661472,0.691550620795588,65.15689,21.00763,63458.933899087
"12860","S7592.S7498.1",2080030370,"Axis2","SWE",-0.253311027060142,"S7592","S7498",24627.421865172,0.611915606645161,65.18305,20.989015,63458.933899087
"12861","S7626.S7498.1",2080030370,"Axis2","SWE",0.587793612397467,"S7626","S7498",43410.3948906883,0.315929338495981,65.243995,20.849735,63458.933899087
"12862","S7633.S7498.1",2080030370,"Axis2","SWE",0.170345841093268,"S7633","S7498",48752.5490488219,0.231746484642357,65.261865,20.811305,63458.933899087
"12863","S7517.S7509.1",2080030370,"Axis2","SWE",-0.145442211867592,"S7517","S7509",4275.74852979951,0.932621803313008,65.13023,21.07283,63458.933899087
"12864","S7526.S7509.1",2080030370,"Axis2","SWE",-0.592520158231177,"S7526","S7509",7327.46034423382,0.884532249535014,65.13263,21.040545,63458.933899087
"12865","S7531.S7509.1",2080030370,"Axis2","SWE",-0.679266119428813,"S7531","S7509",10472.3478992874,0.834974411704732,65.13915,21.010285,63458.933899087
"12866","S7533.S7509.1",2080030370,"Axis2","SWE",0.0496015817856631,"S7533","S7509",10083.1576400203,0.841107358405129,65.14049,21.01589,63458.933899087
"12867","S7545.S7509.1",2080030370,"Axis2","SWE",-0.3224482396157,"S7545","S7509",11088.2719223298,0.825268543906483,65.14439,21.00819,63458.933899087
"12868","S7547.S7509.1",2080030370,"Axis2","SWE",-0.107086045006516,"S7547","S7509",13752.382284408,0.783286900056072,65.149315,20.9823,63458.933899087
"12869","S7548.S7509.1",2080030370,"Axis2","SWE",-0.3308549597545,"S7548","S7509",12693.0809026575,0.799979606924343,65.149515,20.995055,63458.933899087
"12870","S7552.S7509.1",2080030370,"Axis2","SWE",0.362079923314182,"S7552","S7509",16401.2778397508,0.741545014515494,65.155305,20.95775,63458.933899087
"12871","S7568.S7509.1",2080030370,"Axis2","SWE",0.413421872994444,"S7568","S7509",16054.5954823355,0.747008112240498,65.16548,20.976165,63458.933899087
"12872","S7592.S7509.1",2080030370,"Axis2","SWE",0.392272777181324,"S7592","S7509",21180.8551747729,0.666227371413852,65.19164,20.95755,63458.933899087
"12873","S7626.S7509.1",2080030370,"Axis2","SWE",0.518380355481394,"S7626","S7509",39974.9814325818,0.37006534814861,65.252585,20.81827,63458.933899087
"12874","S7633.S7509.1",2080030370,"Axis2","SWE",-0.0958287881112214,"S7633","S7509",45321.8717343371,0.285807861090002,65.270455,20.77984,63458.933899087
"12875","S7526.S7517.1",2080030370,"Axis2","SWE",0.201635674395855,"S7526","S7517",3077.16912453698,0.951509284265155,65.13911,20.997685,63458.933899087
"12876","S7531.S7517.1",2080030370,"Axis2","SWE",-0.459422890730101,"S7531","S7517",6196.93564497921,0.90234730928771,65.14563,20.967425,63458.933899087
"12877","S7533.S7517.1",2080030370,"Axis2","SWE",0.0687392776543962,"S7533","S7517",5812.05805388368,0.90841229600349,65.14697,20.97303,63458.933899087
"12878","S7545.S7517.1",2080030370,"Axis2","SWE",0.338914948071089,"S7545","S7517",6837.20357812391,0.892257824737546,65.15087,20.96533,63458.933899087
"12879","S7547.S7517.1",2080030370,"Axis2","SWE",-0.0644859171386346,"S7547","S7517",9498.55035097415,0.850319730141089,65.155795,20.93944,63458.933899087
"12880","S7548.S7517.1",2080030370,"Axis2","SWE",0.221810726495146,"S7548","S7517",8468.46619566296,0.866552025454295,65.155995,20.952195,63458.933899087
"12881","S7552.S7517.1",2080030370,"Axis2","SWE",-0.258962565141181,"S7552","S7517",12154.6733217899,0.808463953379388,65.161785,20.91489,63458.933899087
"12882","S7568.S7517.1",2080030370,"Axis2","SWE",-0.0437256009156337,"S7568","S7517",11995.8981382427,0.810965968049216,65.17196,20.933305,63458.933899087
"12883","S7592.S7517.1",2080030370,"Axis2","SWE",0.177599741108094,"S7592","S7517",17437.8598979077,0.725210323803461,65.19812,20.91469,63458.933899087
"12884","S7626.S7517.1",2080030370,"Axis2","SWE",0.0981432304834473,"S7626","S7517",36196.0023961366,0.42961534062807,65.259065,20.77541,63458.933899087
"12885","S7633.S7517.1",2080030370,"Axis2","SWE",0.318361879279748,"S7633","S7517",41547.1560952783,0.345290670004841,65.276935,20.73698,63458.933899087
"12886","S7531.S7526.1",2080030370,"Axis2","SWE",0.404940848452011,"S7531","S7526",3189.85343068259,0.949733579896644,65.14803,20.93514,63458.933899087
"12887","S7533.S7526.1",2080030370,"Axis2","SWE",0.235569431119941,"S7533","S7526",2902.23639816439,0.95426591308988,65.14937,20.940745,63458.933899087
"12888","S7545.S7526.1",2080030370,"Axis2","SWE",0.532539552190288,"S7545","S7526",4011.15544600246,0.936791319999466,65.15327,20.933045,63458.933899087
"12889","S7547.S7526.1",2080030370,"Axis2","SWE",-0.43974689086528,"S7547","S7526",6609.58746330372,0.895844650119488,65.158195,20.907155,63458.933899087
"12890","S7548.S7526.1",2080030370,"Axis2","SWE",0.635413784302822,"S7548","S7526",5690.38442594837,0.910329656104887,65.158395,20.91991,63458.933899087
"12891","S7552.S7526.1",2080030370,"Axis2","SWE",0.148843634442807,"S7552","S7526",9265.14681683389,0.853997754964377,65.164185,20.882605,63458.933899087
"12892","S7568.S7526.1",2080030370,"Axis2","SWE",0.241440224868124,"S7568","S7526",9490.86985070796,0.850440761173196,65.17436,20.90102,63458.933899087
"12893","S7592.S7526.1",2080030370,"Axis2","SWE",-0.599899585445058,"S7592","S7526",15282.4761732585,0.759175340109545,65.20052,20.882405,63458.933899087
