"","AVG_MXL","AVG_LMAT","AVG_AGEMAT","AVG_LONGY","AVG_FECUND","AVG_EGGSIZE","AVG_RGUILD_ORD"
"S6905_2006",5.48285452495314,4.10911326179901,0.528559621654897,2.13535125787008,6.50890592900296,0.982097060688353,"4"
"S6905_2012",5.89501450562001,4.37934849435229,0.674745307750158,2.44833923849626,7.02836490370005,1.09887211431527,"4"
"S6905_2005",5.97438826625763,4.47726313101624,0.728989658054062,2.47529694808763,7.14506972511189,1.13230331222025,"4"
"S6905_2010",5.45693936199858,4.09721605535387,0.520159201678685,2.11461969159612,6.49654482664278,0.972046166212522,"4"
"S6909_2007",6.13769671101336,4.93842568126996,1.01779443331958,2.40046323308454,7.79092426475718,1.17384334381996,"2"
"S6909_2008",6.57422627774674,5.56999814924643,1.34091761665648,2.42671250606397,8.20318648963985,1.45610535790905,"2"
"S6909_2009",6.42856490167283,5.45792790706326,1.29524885619405,2.35370731546712,8.08191768640094,1.38831756867107,"2"
"S6909_2011",6.18777601969894,5.15774062446828,1.12146765758011,2.26709325339817,7.72434593395452,1.28967276274855,"2"
"S6909_2013",6.60910317904851,5.567581170765,1.3360364142572,2.46733003428398,8.21819154328585,1.46570029066796,"2"
"S6909_2004",6.26666201108275,4.97832514100368,1.0082608598447,2.47606428178538,7.71085435377136,1.26719852618385,"2"
"S6909_2006",6.09226756331384,5.03605958175901,1.05623466161811,2.2384137398612,7.59339301550049,1.24510061283806,"4"
"S6909_2012",6.49560336987555,5.42131987614474,1.26719318479574,2.45872804507512,8.1965894118343,1.37584381098881,"2"
"S6909_2005",6.33012383850155,5.28736509442413,1.18267737824689,2.32552194834548,7.82192377148586,1.36538097162231,"2"
"S6909_2010",6.46435553261325,5.47399328917748,1.28664435129255,2.35663043090118,8.01244768174308,1.43130918143439,"2"
"S6914_2005",5.16018850213198,3.91294639648955,0.448900768847583,1.92496542098181,6.2885327202572,0.83910186694388,"4"
"S6914_2008",5.31816092936514,4.07531520693289,0.55424557673777,2.03016759050507,6.61918715066192,0.864193333962904,"4"
"S6914_2012",5.66935330234934,4.47464665496253,0.791466740708417,2.20221433901691,7.24876207303707,0.967057789896971,"4"
"S6914_2013",5.32369295771154,4.12300871161284,0.574068266985426,1.9896823147466,6.59216191027895,0.891562020023753,"4"
"S6914_2004",5.26389907210652,3.98831953457228,0.484331151336023,1.99928083807355,6.43898999024834,0.867912507232994,"4"
"S6914_2006",5.19019575647755,3.93211948804215,0.44326411235142,1.91996227534559,6.2151378509802,0.88143082440523,"4"
"S6914_2010",5.65092529533881,4.37841138377077,0.719535304950568,2.21663080064566,7.09161740020882,0.973900368870876,"4"
"S6914_2011",5.34685367275497,4.1029390770738,0.565054944354761,2.03784827588119,6.6281512642008,0.88371897859495,"4"
"S6914_2009",5.47605847792971,4.18536314321769,0.588488543701278,2.09473989013128,6.70566189737507,0.949728989697367,"4"
"S6916_2004",6.4004559130312,4.76138289518949,0.968462994707464,2.94613951207304,8.27831833514262,1.07238475341845,"2"
"S6916_2005",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S6916_2007",5.95557792916277,5.03105455714706,1.19706489638717,2.31869756695657,8.38736929173845,0.937841097739362,"1"
"S6916_2008",5.95618089549362,4.50271420148944,0.884616814944356,2.68219058472602,8.11325127611616,0.837190340759982,"1"
"S6916_2013",6.4890774655884,5.09785197836941,1.15360380077282,2.80312510906378,8.45906690072269,1.17370501912537,"2"
"S6916_2006",5.56807578281992,4.27674911556128,0.811371348150879,2.45161284763898,7.96905372501987,0.631731671193175,"1"
"S6916_2009",6.56490397922421,4.85712891912622,0.999498595575003,3.04384001055373,8.33941778385689,1.15944178974577,"2"
"S6916_2010",7.12963070942042,5.40512449622145,1.23566601467605,3.22879415827374,8.66298063054992,1.50026442542436,"2"
"S6916_2011",6.59979308507906,4.87744228152471,1.00608307168958,3.06456803194355,8.35238057012257,1.17791170688221,"2"
"S6916_2012",7.11963227303625,5.34389455345645,1.20102154538778,3.2609116838317,8.63051384384287,1.48438937902327,"2"
"S6923_2006",4.99719221900591,4.06549307058381,0.350606571230361,1.64262446045542,8.05299083593507,-0.0332051051426372,"1"
"S6923_2008",5.53851590657823,4.60309824493893,0.616509927735567,1.99539941455463,9.86850827585589,-0.0514578947103943,"1"
"S6923_2009",6.03412292537565,4.98237857373733,0.876736301104232,2.35672727262773,10.4824901240175,0.215804180798377,"1"
"S6923_2012",5.266660615716,4.41848356251763,0.46274521547794,1.94603664109172,8.59774933714326,0.128027670724906,"4"
"S6923_2010",5.87293753929321,4.88294733413161,0.819225937151611,2.28793463976808,10.0287327191169,0.218737235328275,"1"
"S6923_2013",5.65651510736144,4.68557850298596,0.680475165934054,2.16452940148164,9.48475105164837,0.183937944741882,"1"
"S6923_2005",5.26296840871314,4.33059879293428,0.613534645538302,1.87112529982839,8.81475469836518,0.0394376121794984,"4"
"S6923_2004",5.7496149850673,4.82932327617855,0.763655365433386,2.15872800269128,9.97135397927656,0.130372675119034,"1"
"S6923_2007",6.1734011974995,5.16350729597531,0.695815326986525,2.27810638103666,11.7053319071066,-0.157311757424543,"1"
"S6923_2011",5.58373411642949,4.61571200418144,0.578342955688601,2.04723692069874,9.69460482051336,0.0308937566721274,"1"
"S6931_2004",6.06695842372204,4.5420833922192,0.848731438417109,2.69144654164431,7.85025598182688,0.980040763310738,"2"
"S6931_2007",5.38249226660148,4.07169978718712,0.557125520978279,2.12303623471081,6.72604380534768,0.858527489725194,"4"
"S6931_2008",5.204608868553,3.95391087404334,0.491415059297169,1.98534664054135,6.48782816230391,0.81201113652611,"4"
"S6931_2011",6.17525770961197,4.57871136164532,0.809444054679711,2.69630792227791,7.57062504443252,1.12592994447137,"2"
"S6931_2013",6.19592414965177,4.58466043686719,0.799595277500689,2.69489360376697,7.50466927517265,1.15725641330002,"2"
"S6931_2005",5.43188974582417,4.16185846303156,0.705212140600895,2.29057685693495,7.48755891299685,0.678931192771027,"1"
"S6931_2006",5.34941064534925,4.02568425376134,0.490415076613628,2.04316380256636,6.38991628136054,0.930669574560762,"4"
"S6931_2009",5.6458690111744,4.22594346764434,0.608862773547572,2.28153429950454,6.83477800090212,0.994944545176714,"4"
"S6931_2010",6.18279814859243,4.57280714680234,0.787600948597414,2.67761734550207,7.44882275096607,1.16441876603122,"2"
"S6931_2012",6.40373137226794,4.71289184453382,0.855177973868868,2.83465104039657,7.66951774326609,1.24300410715846,"2"
"S6934_2004",5.28946279459596,4.07659596016451,0.583111971651826,2.05428397824235,7.14070461624591,0.706414236464669,"4"
"S6934_2006",5.19634318736964,3.92668692925976,0.43920370649186,1.92999293500677,6.21348948190308,0.882736705370816,"4"
"S6934_2007",5.10255646660419,3.93780543056668,0.551475752084914,2.00052401825849,6.90253651007397,0.637717426161356,"4"
"S6934_2008",5.25028815135648,4.0792987591704,0.663502295912077,2.16501516770591,7.46986209708148,0.585255504922457,"1"
"S6934_2011",5.20775996114527,3.93722875791515,0.437578025713774,1.92814068563052,6.22474583211593,0.889714641377146,"4"
"S6934_2012",5.34983751635681,4.05833047181972,0.499132134064463,2.02584818596372,6.55418521316116,0.902901380652493,"4"
"S6934_2013",5.30032752111013,4.01341713602821,0.482318015491704,2.00903870945135,6.43140367204725,0.897844849055847,"4"
"S6934_2005",5.33971232349094,4.0439435634468,0.482927244295483,2.0154277506124,6.44883949785247,0.924974030281465,"4"
"S6934_2010",5.19524131468859,3.9358028843225,0.430871087860457,1.91502124333562,6.22552156339854,0.888021062949129,"4"
"S6934_2009",5.47916571989429,4.1230851329396,0.532587952358834,2.11438735219542,6.63628830405029,0.949509803466689,"4"
"S6939_2006",6.12144104729608,5.15396359672223,1.2310327903004,2.37642904927023,8.37306731651762,1.05807012269751,"2"
"S6939_2007",6.89715702076621,5.9263654481405,1.56045716538079,2.62315805273333,8.96371457488122,1.49593965278859,"2"
"S6939_2010",5.86450611689765,4.86721095099328,1.10587251486482,2.34062705639104,8.34772740850364,0.858838947984665,"1"
"S6939_2011",5.13817794674314,4.08712994143929,0.75225451407291,2.13208121769648,7.77375535762677,0.438002202739686,"1"
"S6939_2012",6.17919840525482,5.1953640964774,1.25135565829906,2.41390208215147,8.43207098794324,1.07988503055496,"2"
"S6939_2013",6.56147368269132,5.59221132020186,1.40970347719085,2.50120650819564,8.59723015515164,1.33869013261012,"2"
"S6939_2005",6.44658998021595,5.0008378143885,0.982978999976529,2.62320919897068,8.93122272231909,1.00408394584006,"2"
"S6939_2008",7.1602789721111,6.19256957738621,1.68299689762082,2.69473911521582,8.98041708827126,1.69199454371241,"2"
"S6939_2009",7.02731886454252,5.79233447053586,1.47269441969131,2.84797363958524,8.91679408885604,1.51538350179989,"2"
"S6945_2007",6.82712379284152,5.00231548348939,1.01207284448588,3.14758111136629,8.20742939723246,1.36578207905257,"2"
"S6945_2008",6.94703333399599,5.07293026455343,1.05004963184518,3.24445238202163,8.35564697974988,1.39784593969642,"2"
"S6945_2011",6.93761102592484,5.07813850142509,1.05318395984772,3.22902751688139,8.34790873632176,1.39789243599407,"2"
"S6945_2013",7.03259805934298,5.12521216527863,1.07822560688693,3.31220277686605,8.46209941012419,1.42117749747295,"2"
"S6945_2004",6.72571984618314,4.92400557272055,0.969381458394222,3.07916415899815,8.07533055957504,1.33423135646069,"2"
"S6945_2009",6.5695197473532,4.83600400201778,0.922177490977654,2.95008072535035,7.88370282164981,1.29341391994962,"2"
"S6945_2010",6.8936934342547,5.0756021049722,1.05254270049139,3.17660558394225,8.30209868507935,1.39171329302892,"2"
"S6945_2005",6.84579203593536,5.00273164425319,1.01196889109812,3.17034514202107,8.22666154633752,1.36825075925358,"2"
"S6945_2006",6.71618136304156,4.91775160743794,0.965998331046187,3.07192078090043,8.06330889103539,1.33152886972586,"2"
"S6945_2012",6.99556083494707,5.12331774521471,1.07782394264414,3.26781588570239,8.42355508610501,1.41602476284728,"2"
"S6955_2004",5.6633206472513,4.28799476479846,0.729432418928415,2.40869598435242,7.46934334859331,0.830296881871459,"1"
"S6955_2006",5.24982870291869,3.98758972301557,0.51656221239921,2.0287569043074,6.59360150413455,0.811317771107184,"4"
"S6955_2007",5.2979227778682,4.08068434720546,0.672753403544078,2.20383935306568,7.39935441702862,0.618650012903658,"1"
"S6955_2008",5.58701012567119,4.2588762165874,0.749635601957028,2.39782156832364,7.62632031233792,0.738589815319979,"1"
"S6955_2012",6.00145696201346,4.47300082211406,0.766429802601014,2.58287935907944,7.45135115220964,1.04906544185953,"2"
"S6955_2013",6.2341763133909,4.62076807524161,0.8380852432814,2.74876176753407,7.68635480314761,1.13114118679139,"2"
"S6955_2005",6.16982478367826,4.5621157573032,0.778060551437345,2.66284691582288,7.40602088929925,1.16806616571656,"2"
"S6955_2009",5.88092408742719,4.38636396128851,0.706482702628484,2.47422303299021,7.20734355364288,1.04041259371374,"4"
"S6955_2010",5.52178568656335,4.14059188003657,0.555822354728472,2.17831417365925,6.63002910809478,0.973178016612071,"4"
"S6955_2011",5.8764133954158,4.4036022473502,0.750526619802224,2.51625363109812,7.44610746115469,0.971458129761467,"2"
"S6959_2006",5.45759261211369,4.09760384053602,0.520384603882262,2.11512412782253,6.49720665717693,0.972252792848515,"4"
"S6959_2007",5.74306766363132,4.28166857987291,0.623759993288952,2.33378825511049,6.85871172552083,1.04984007343984,"4"
"S6959_2008",5.38928054078501,4.05274328530618,0.496992871584142,2.05877150131461,6.43110654228968,0.945997052716387,"4"
"S6959_2011",5.50137254420555,4.13015003973692,0.538023918280483,2.13955642344113,6.60390009245328,0.970225329859741,"4"
"S6959_2013",5.42104293191857,4.06858610971801,0.506636168238144,2.0884124802336,6.43100271605594,0.964584317020958,"4"
"S6959_2004",5.53451615633053,4.14298552893849,0.546883067360337,2.17458230998364,6.57401680663611,0.996734070726998,"4"
"S6959_2005",5.36067024023224,4.03527513863536,0.489201207980987,2.03797376201326,6.42077494283081,0.932102291869355,"4"
"S6959_2009",5.38132747186471,4.04254642346257,0.492549813305849,2.05825316777007,6.38094799670687,0.953331950961297,"4"
"S6959_2010",5.2677125536713,3.97257906176542,0.457654574108582,1.97174784454556,6.30532283547213,0.905725541316335,"4"
"S6959_2012",5.3217094721124,4.00508570562555,0.471934521810666,2.01117593120581,6.31892515439374,0.933307382209378,"4"
"S6964_2007",5.35347969387931,4.14532701886308,0.561129933624185,2.05889749749796,7.12924251504824,0.776978046969332,"4"
"S6964_2008",5.36776796237678,4.10184491357158,0.50835249558596,1.98081386993801,6.8751368653183,0.831271725991845,"4"
"S6964_2004",5.1232722425702,3.88352890810374,0.424025241814731,1.8851982649518,6.17890650012837,0.846111866122256,"4"
"S6964_2005",5.14756534713262,3.89360907040694,0.411428302550976,1.87864840015085,6.11564829361143,0.88065740783268,"4"
"S6964_2006",5.19813058280558,3.94837496436013,0.435611092924572,1.91314991733323,6.28537250730038,0.876646219458126,"4"
"S6964_2010",5.51508227228564,4.26792311331085,0.568563166188093,2.09332768914279,7.27002555921699,0.859227009827218,"4"
"S6964_2011",5.25969354419061,4.01227197846227,0.468979881732174,1.950102630959,6.53098104542617,0.856062596802283,"4"
"S6964_2013",5.16565537799886,3.91089258634379,0.41851659700603,1.88744685108991,6.17063142926949,0.879295850573889,"4"
"S6964_2009",5.3752170136375,4.10916412139559,0.511608353132544,1.9847202659935,6.89986092474405,0.830160585988,"4"
"S6964_2012",5.22096810969524,3.95791518287887,0.445943550067838,1.91812863910831,6.37250777277815,0.862294897263233,"4"
"S6969_2006",5.19137337018856,4.02074376833158,0.653691643714578,2.13957116598313,7.37166808349767,0.560072588026004,"1"
"S6969_2007",5.06775565052405,3.93431269943642,0.600360189098423,2.03770603622732,7.16050064434079,0.539563075609033,"1"
"S6969_2008",5.07175500855078,3.94841118009575,0.625094091788086,2.06253497298147,7.29488270485684,0.505686174785445,"1"
"S6969_2012",5.19067820237404,3.96251693058829,0.526567231933166,2.01469604584107,6.68499281361467,0.748617765405084,"4"
"S6969_2013",5.44330545740803,4.1335594300283,0.628387211602,2.2187047036153,7.06882004404384,0.802078026773926,"4"
"S6969_2004",5.14110604372709,3.91285672981351,0.470206832626888,1.9384332317352,6.41483642791098,0.792069349249133,"4"
"S6969_2010",5.40073519822683,4.06487392820107,0.521136164175209,2.09460457021266,6.52163917442443,0.926651711373234,"4"
"S6969_2011",5.36928419888685,4.06304692093351,0.548946025236062,2.10761409954363,6.69667162622719,0.859377876110501,"4"
"S6969_2009",5.58754118248437,4.17775171426934,0.565690084519006,2.21484870322174,6.64084601619351,1.01175736401876,"4"
"S7_2007",5.75142702863675,4.55892899890494,0.858984589719183,2.38712460311332,9.6498064065249,0.212469848422537,"1"
"S7_2004",6.83875883606024,5.29831736654804,1.38629436111989,2.39789527279837,11.7596253738254,0.371563556432483,"1"
"S7_2010",6.1743745836907,4.76388287325029,0.978560725496393,2.17182035130776,9.695198741228,0.565109397829152,"1"
"S7_2011",6.02494480199208,4.79640501015966,0.930481974261035,2.54670883715124,10.2295613829834,0.137854833534407,"1"
"S7_2012",5.94648095664052,4.71315755798718,0.965073788711756,2.48289794265484,9.20728550695566,0.404133090105296,"1"
"S7_2005",6.83875883606024,5.29831736654804,1.38629436111989,2.39789527279837,11.7596253738254,0.371563556432483,"1"
"S7_2006",5.90458592117933,4.78816072437851,0.926777084615086,2.5327763416716,9.83872142894995,0.331444027723484,"1"
"S7_2008",5.86912488829671,4.65354408869261,0.880342112587043,2.44158211062093,9.95648162246068,0.258176593462789,"1"
"S7_2009",6.37678313333735,5.08971386652156,1.08738799276754,2.73879728666236,11.0464619246311,0.312322369578992,"1"
"S7_2013",5.2001599716332,4.02604857819944,0.98097479096318,1.80655225252517,6.56711777366995,0.867779251617362,"2"
"S7041_2006",5.08455323137438,3.91903034691546,0.535041167804601,1.97020010602812,6.77780766280246,0.65840298471817,"4"
"S7041_2007",5.2856992096519,4.01879995273317,0.546668173906031,2.07330822554496,6.73190817076517,0.795706317049405,"4"
"S7041_2008",5.59155066284958,4.19200004883566,0.577196339595888,2.21912779140396,6.72751131270017,0.995226334609977,"4"
"S7041_2011",5.68809450625539,4.24368012097516,0.601354528701192,2.29120735818242,6.76757672494393,1.04024659229542,"4"
"S7041_2012",5.73608555880626,4.29635981387261,0.628887452490844,2.31160475512413,6.85640697997011,1.05449592015971,"4"
"S7041_2013",5.69846591598143,4.25613970806529,0.617823957058885,2.31182148906668,6.84915071781537,1.02421990970861,"4"
"S7041_2005",5.58295051077069,4.25398536629966,0.66747226292834,2.26364412544291,7.17587674466462,0.879290372977253,"4"
"S7041_2009",5.4764240492518,4.13568434338,0.542576800636258,2.10620191370319,6.55037024494823,0.976826271990376,"4"
"S7041_2010",6.24039057546051,4.60579644400688,0.79724394929422,2.71061253946324,7.46365388744363,1.19672564442225,"2"
"S7043_2007",5.13579843705026,3.88156379794344,0.405465108108164,1.87180217690159,6.07149956244424,0.883767540168595,"4"
"S7043_2011",5.13579843705026,3.88156379794344,0.405465108108164,1.87180217690159,6.07149956244424,0.883767540168595,"4"
"S7043_2012",5.17160982132011,3.90504375283998,0.418166758013713,1.89899679397216,6.11663384482944,0.893913785594459,"4"
"S7043_2013",5.18167202180604,3.93076910836383,0.424706539376085,1.90268782900994,6.20554120871096,0.886594704460218,"4"
"S7043_2004",5.13579843705026,3.88156379794344,0.405465108108164,1.87180217690159,6.07149956244424,0.883767540168595,"4"
"S7043_2008",5.13579843705026,3.88156379794344,0.405465108108164,1.87180217690159,6.07149956244424,0.883767540168595,"4"
"S7043_2009",5.16520421991987,3.90398463380291,0.422312435413441,1.89722502372895,6.17659276815338,0.876842132968737,"4"
"S7043_2010",5.17859285454061,3.90962222162585,0.420643513521886,1.90429960251459,6.12543479457504,0.895892250552369,"4"
"S7043_2005",5.13579843705026,3.88156379794344,0.405465108108164,1.87180217690159,6.07149956244424,0.883767540168595,"4"
"S7043_2006",5.13579843705026,3.88156379794344,0.405465108108164,1.87180217690159,6.07149956244424,0.883767540168595,"4"
"S7049_2004",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2005",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2007",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2008",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2013",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2009",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2010",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2011",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7049_2012",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2006",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2004",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2005",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2007",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2008",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2009",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2010",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2011",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2012",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7053_2013",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7054_2004",7.0928720596813,5.17595254537703,1.10325734441184,3.34553925612731,8.6284571488092,1.41665999267107,"2"
"S7054_2007",7.09161738279261,5.17009303809259,1.10117234360834,3.35016795791866,8.5863018924461,1.42599756682116,"2"
"S7054_2008",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7054_2010",7.09346188015988,5.17870708514894,1.10423749809352,3.34336331495041,8.6482742297701,1.41227042233334,"2"
"S7054_2012",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7054_2013",7.09376542320437,5.18012467137882,1.10474192078383,3.34224349657608,8.65847281952115,1.41001138997907,"2"
"S7054_2005",7.10284203841183,5.22251366682921,1.11982528620745,3.30875842528079,8.96343343880867,1.34246127544703,"2"
"S7054_2009",7.09507265262157,5.18622960593337,1.10691425248916,3.33742092018236,8.70239376180072,1.40028270865533,"2"
"S7054_2006",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7064_2005",5.89847887523656,4.52651214615552,0.755565356189743,2.34457579813499,7.1228277131307,1.12641717878983,"4"
"S7064_2006",5.82372956465171,4.55719144052543,0.758587447577207,2.22344997846616,7.26716585329265,1.07947907686846,"4"
"S7064_2009",7.07856540365542,5.55703659277623,1.32300380303118,3.0553641799835,8.66598223700412,1.53002082029435,"2"
"S7064_2010",7.18398308028749,5.73797579711119,1.42399636663303,3.05420049248577,8.83947291035865,1.58656256008975,"2"
"S7064_2011",6.80787182515293,5.10087455989461,1.06848348312047,3.05220982530083,8.2235623270251,1.3868492460035,"2"
"S7064_2012",6.73647713587309,5.34659130227765,1.20954730280832,2.78553047418689,8.23986815208815,1.43640192003978,"2"
"S7064_2013",6.61960178116231,5.16965079511241,1.11103823600092,2.76963290657346,8.05611939476164,1.37935981539012,"2"
"S7064_2007",6.85005754132022,5.25475414322547,1.15930075993418,3.00387833381602,8.41305250082871,1.4050197353303,"2"
"S7064_2008",6.99039368469579,5.35458345786913,1.20945964382296,3.09346242791667,8.50230189553739,1.47053595311836,"2"
"S7067_2006",5.46257941519786,4.09581976107898,0.521368407152614,2.11995464986119,6.48335253173157,0.976352623722072,"4"
"S7067_2007",5.64791811836383,4.25380352887584,0.669518779647405,2.34277296931964,7.15831628902091,0.906667462429583,"4"
"S7067_2012",5.62082873438514,4.20245271428743,0.583996107693886,2.24659954523712,6.717608183278,1.0115516278989,"4"
"S7067_2013",5.58019599073312,4.17293579400985,0.563084877934125,2.2092708770344,6.63158862596876,1.00967629064704,"4"
"S7067_2004",5.39853169209168,4.09764836415396,0.597692310268835,2.16995069769545,6.93305017078671,0.811358058225558,"4"
"S7067_2005",5.54780111698564,4.17553293675101,0.588904374988852,2.2172919501901,6.81633424527608,0.942695343616501,"4"
"S7067_2009",5.67619769863289,4.24028559998545,0.60447911362722,2.28806425128593,6.79637413624408,1.02554809469263,"4"
"S7067_2010",5.74505828130296,4.28102877130309,0.621558548811133,2.33446477704229,6.83937007114221,1.05638582996524,"4"
"S7067_2011",6.05744038008784,4.49069068078864,0.743308610784138,2.58259167017442,7.29173951832723,1.12865007361111,"4"
"S7067_2008",5.60723502985358,4.21215713062516,0.621250843816459,2.27817972286568,6.92581789677222,0.945313439808213,"4"
"S7080_2004",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2005",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2006",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2008",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2012",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2013",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2007",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2009",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2010",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7080_2011",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7081_2004",6.52573975806917,4.79288739494388,0.89845214027112,2.92730234106288,7.82328898250723,1.27757208188473,"2"
"S7081_2005",6.56825380784406,4.82076199380501,0.913531104330114,2.95958685972419,7.87687085785223,1.28961735720314,"2"
"S7081_2006",6.58952596525776,4.83470921496972,0.92107595359281,2.97574061046365,7.90368086755243,1.29564428227899,"2"
"S7081_2008",6.99910542826324,5.12550567472596,1.07900373073632,3.27060644904549,8.427973002886,1.41699656626205,"2"
"S7081_2012",6.9703398660511,5.08439219698535,1.05614375244124,3.26492485783002,8.38363333197277,1.40353822097499,"2"
"S7081_2013",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S7081_2007",6.80286416394009,4.9762255623404,1.00009390767482,3.1393610451067,8.20807887401526,1.34812240212458,"2"
"S7081_2009",6.7430554378715,4.935371760296,0.97553007903597,3.09232854198051,8.09717918415435,1.33914295570375,"2"
"S7081_2010",6.74995098503154,4.9625193700157,0.990845511742012,3.08113121896537,8.11409099576111,1.34649404663542,"2"
"S7081_2011",6.54669211027671,4.80662493385337,0.905883560414857,2.94321323662386,7.84969593103633,1.28350839828471,"2"
"S7082_2005",5.30390840683313,3.99178613613672,0.465090672027299,1.99946231479352,6.28337416608352,0.931397226837472,"4"
"S7082_2004",5.55419408338994,4.15588748314195,0.553862471967882,2.18952542659401,6.59881755463183,1.00230931115648,"4"
"S7082_2006",5.17563086301155,3.90768017361726,0.419592948731042,1.9020503114849,6.12170169782883,0.895053045544915,"4"
"S7082_2007",5.43117267657649,4.07522773925931,0.510229005345696,2.09610485327674,6.44376957121114,0.967454322676872,"4"
"S7082_2008",5.33899557942543,4.01479125718164,0.477535457157211,2.02610697660124,6.32759570032933,0.941338285293591,"4"
"S7082_2009",5.44204657921447,4.08235728056844,0.51408578182141,2.10436232849954,6.45747431349627,0.970535166580324,"4"
"S7082_2012",5.27424867783193,3.97233955194594,0.454570902916226,1.97693917057417,6.24599302007359,0.922993896560061,"4"
"S7082_2013",5.18477784553963,3.91367744910877,0.422837217896634,1.9089963900092,6.1332299450835,0.897644610532647,"4"
"S7082_2010",5.46645725505593,4.09836229069128,0.522743806771235,2.12289942209358,6.48823990268267,0.97745131107316,"4"
"S7082_2011",5.27907397947884,3.9755032907218,0.4562823500847,1.98060343078676,6.25207450872772,0.924361023125024,"4"
"S7084_2006",5.93312121491356,4.92726930464751,1.09741164985085,2.30736914066524,8.24053296618735,0.948598323686538,"1"
"S7084_2010",6.6803877923245,5.78828574832034,1.51092406561211,2.49715518262122,8.91264482003885,1.37432198462983,"2"
"S7084_2011",5.5511242560345,4.5345272538792,0.919601725110609,2.176997613072,7.80185444182153,0.767049008157358,"1"
"S7084_2012",6.80537972449581,5.90882719646397,1.52915089666026,2.46721986300786,8.56735064740298,1.56587451415626,"2"
"S7084_2013",7.04882289252798,6.18930581541519,1.68446809168496,2.56613558579849,8.94113004311402,1.65793246733551,"2"
